CPC;EcoSpold01Categories;ISIC rev.4 ecoinvent;code;database;location;material_group;name;reference product;unit
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;25afe66ac26a4119ad8cda48ad417f82;SSP5-Base-2050;SSA;cement;market for cement, CP III;cement, CP III;kilogram
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";;2011:Manufacture of basic chemicals;47cdfe57dee039faa69a9ae1a20ce71a;SSP5-Base-2050;GLO;aluminium;market for aluminium sulfate, without water, in 4.33% aluminium solution state;aluminium sulfate, without water, in 4.33% aluminium solution state;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;61ccd465813947d5ae09a955c6099afc;SSP5-Base-2050;LAM;cement;market for cement, CEM II/B;cement, CEM II/B;kilogram
53269: Other constructions for manufacturing;metals/extraction;4100:Construction of buildings;dc74cf748d0a8cfb8a76429444d0fd6b;SSP5-Base-2050;GLO;aluminium;market for aluminium casting facility;aluminium casting facility;unit
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";2e585b72b61f60b7425badee010955e3;SSP5-Base-2050;CN;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
41320: Gold (including gold plated with platinum), unwrought or in semi-manufactured forms, or in powder form;metals/extraction;0729:Mining of other non-ferrous metal ores;36312a62a043eb8374d232cf30167c22;SSP5-Base-2050;GLO;gold;market for gold;gold;kilogram
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;b0b258fe0e2c445cb970bfb2e6fde4c8;SSP5-Base-2050;CAZ;cement;market for cement mortar;cement mortar;kilogram
13000: Uranium and thorium ores and concentrates;nuclear power/production;0721:Mining of uranium and thorium ores;14d101d34f42188d4b78945f55579c0f;SSP5-Base-2050;GLO;uranium;market for uranium ore, as U;uranium ore, as U;kilogram
69120: Gas distribution through mains (on own account);natural gas/fuels;"3520:Manufacture of gas; distribution of gaseous fuels through mains";24ef70eeea9f813901f85ed3a01bc554;SSP5-Base-2050;GLO;natural gas;market for natural gas, medium pressure, vehicle grade;natural gas, medium pressure, vehicle grade;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";4493d6ebe7d2b80501f30fb24074e0d3;SSP5-Base-2050;SE;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
34290: Compounds of rare earth metals, of yttrium or of scandium;;0729:Mining of other non-ferrous metal ores;54d28d7cfde49e7718bdf0bb474b78c1;SSP5-Base-2050;GLO;europium;market for europium oxide;europium oxide;kilogram
37540: Tiles, flagstones, bricks and similar articles, of cement, concrete or artificial stone;construction materials/others;2395:Manufacture of articles of concrete, cement and plaster;44e9f6ebca2558a9e48f95ccea4b8944;SSP5-Base-2050;GLO;cement;market for cement tile;cement tile;kilogram
12010: Petroleum oils and oils obtained from bituminous minerals, crude;;4661:Wholesale of solid, liquid and gaseous fuels and related products;80fcca8589fedf2ca441140bb8c913e6;SSP5-Base-2050;RNA;petroleum;market for petroleum;petroleum;kilogram
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";;2011:Manufacture of basic chemicals;a4e7a4dfb3c936e112491275acb5d2a5;SSP5-Base-2050;GLO;aluminium;market for aluminium chloride;aluminium chloride;kilogram
41431: Unwrought aluminium;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;6830ce27a587d3da10826ad903765cc0;SSP5-Base-2050;GLO;aluminium;market for aluminium, primary, liquid;aluminium, primary, liquid;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;81b55566771949ad975262214cca9088;SSP5-Base-2050;GLO;tungsten;market for tungsten carbide powder;tungsten carbide powder;kilogram
11010: Hard coal;hard coal/production;0510:Mining of hard coal;4b1ee6bee229aa047fbea6b35ecf102d;SSP5-Base-2050;ZA;coal(black);market for hard coal;hard coal;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;371134e1ac8f461a93dcf9fe622c7663;SSP5-Base-2050;USA;hydrogen;market for hydrogen, gaseous;hydrogen, gaseous;kilogram
;;;1c4f92a547d54ebb9da060174ee3a496;SSP5-Base-2050;GLO;vanadium;market for vanadium pentoxide;vanadium pentoxide;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;1a72852a72a041cd86e3bbe240fc5b38;SSP5-Base-2050;LAM;cement;market for cement, CP III;cement, CP III;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;afd436c46ad1483c84fce878f7adcdac;SSP5-Base-2050;CAZ;hydrogen;market for hydrogen, gaseous;hydrogen, gaseous;kilogram
37: Glass and glass products and other non-metallic products n.e.c.;;2394:Manufacture of cement, lime and plaster;431518d0dfb645da84957d716e29445f;SSP5-Base-2050;IND;cement;market for cement mortar;cement mortar;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";chemicals/inorganics;1920:Manufacture of refined petroleum products;66814f5fb5f9c09b255b7dd66419e271;SSP5-Base-2050;RER;hydrogen;market for hydrogen, liquid;hydrogen, liquid;kilogram
41330: Platinum, unwrought or in semi-manufactured forms, or in powder form;;2420:Manufacture of basic precious and other non-ferrous metals;90aa1cf7ab6b25320d33a20c3150da18;SSP5-Base-2050;GLO;platinum;market for platinum;platinum;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;f5d647ac89dca7434b2d2de9369a1b74;SSP5-Base-2050;US;cement;market for cement, type IP/P;cement, type IP/P;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;eb4bb4516c20db411e7acc5b871f46af;SSP5-Base-2050;US;magnesium;market for magnesium, for reuse in hafnium sponge production;magnesium, for reuse in hafnium sponge production;kilogram
342: Basic inorganic chemicals n.e.c.;;2420:Manufacture of basic precious and other non-ferrous metals;88dadec1521be00abcbc3dc0325bd0fe;SSP5-Base-2050;GLO;magnesium;market for magnesium chloride, from zirconium sponge production;magnesium chloride, from zirconium sponge production;kilogram
41431: Unwrought aluminium;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;f3128ab8a7df03c2c38e306c2967cd92;SSP5-Base-2050;GLO;aluminium;market for aluminium alloy, AlMg3;aluminium alloy, AlMg3;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";a9c86177cfda4b429f2b8d2f9823f6ad;SSP5-Base-2050;USA;natural gas;market for natural gas, high pressure, 40-year period;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";1a07bf6d0564b49db80ab54f5dc3f2c1;SSP5-Base-2050;GR;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";498489491ecc4f98ae36536c43f48bba;SSP5-Base-2050;REF;natural gas;market for natural gas, high pressure, 20-year period;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;2e1ceff89082bf16fd7e3d3b108027ea;SSP5-Base-2050;RoW;cement;market for cement, CEM II/B;cement, CEM II/B;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;09f988972d544107b316a3f5e481938a;SSP5-Base-2050;USA;cement;market for cement, type general use;cement, type general use;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;7eba4555668563087546d146e049957d;SSP5-Base-2050;RoW;cement;market for cement, unspecified;cement, unspecified;kilogram
4153: Semi-finished products of aluminium or aluminium alloys;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;d25c8e0755ee9899fb4e892990397a68;SSP5-Base-2050;GLO;aluminium;market for aluminium, wrought alloy;aluminium, wrought alloy;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";1906664a059641a99e0e518e70812966;SSP5-Base-2050;JPN;natural gas;market for natural gas, high pressure, 40-year period;natural gas, high pressure;cubic meter
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";d43842d1edd2c9a24692c1fac31b46e7;SSP5-Base-2050;GLO;chromium;market for chromium steel removed by drilling, computer numerical controlled;chromium steel removed by drilling, computer numerical controlled;kilogram
39368: Waste and scrap of antimony and chromium;;3822:Treatment and disposal of hazardous waste;ebd55a724dbb3e0e96912a715d231775;SSP5-Base-2050;GLO;antimony;market for antimony slag, desulfurised;antimony slag, desulfurised;kilogram
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;1949785fdd5a47b980d9a55a3346e1f1;SSP5-Base-2050;SSA;cement;market for cement mortar;cement mortar;kilogram
35499: Other chemical products n.e.c.;;2029:Manufacture of other chemical products n.e.c.;22bc62ad4c508d725cc008d15e20256b;SSP5-Base-2050;RER;indium;market for indium tin oxide powder, nanoscale, for sputtering target;indium tin oxide powder, nanoscale, for sputtering target;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;0729:Mining of other non-ferrous metal ores;15bc9af41ae15098d9fa3e9fd1fa69c6;SSP5-Base-2050;GLO;cobalt;market for cobalt hydroxide;cobalt hydroxide;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;cee987e95f684885de5800c7bec364b5;SSP5-Base-2050;Europe without Switzerland;cement;market for cement, CEM IV/A;cement, CEM IV/A;kilogram
216: Vegetable oils;;1040:Manufacture of vegetable and animal oils and fats;72c8c162633f57f8a8679424cf6b588a;SSP5-Base-2050;GLO;vegetable oil;market for vegetable oil, refined;vegetable oil, refined;kilogram
12010: Petroleum oils and oils obtained from bituminous minerals, crude;;4661:Wholesale of solid, liquid and gaseous fuels and related products;c7cf571e5175aa5d01e44a386009bcec;SSP5-Base-2050;RoW;petroleum;market for petroleum;petroleum;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;ce9c73d41fe6b1646b49bb5e24dae619;SSP5-Base-2050;RoW;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";4e30d361dc5b4008b3999619704dcfe1;SSP5-Base-2050;NEU;natural gas;market for natural gas, high pressure, 60-year period;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;0288c56a39184256aa873f3593446a8c;SSP5-Base-2050;JPN;cement;market for cement, type general use;cement, type general use;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";de3f79c9580e445d96f824132b3b3aac;SSP5-Base-2050;OAS;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;dd538e4462e3472aa94523e55c5a6733;SSP5-Base-2050;IND;cement;market for cement, type general use;cement, type general use;kilogram
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";fb9aeb60b6a64c9b3067a2682d7669da;SSP5-Base-2050;GLO;chromium;market for chromium steel removed by turning, primarily roughing, computer numerical controlled;chromium steel removed by turning, primarily roughing, computer numerical controlled;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";81f2296a40f34f30be2f4e80f126f1de;SSP5-Base-2050;JPN;natural gas;market for natural gas, high pressure, 60-year period;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;e32f7eb1d89f49939b6aec87e521816c;SSP5-Base-2050;LAM;cement;market for cement, Portland;cement, Portland;kilogram
53269: Other constructions for manufacturing;metals/extraction;4100:Construction of buildings;243017f833c5c89361b8bf81df21dae5;SSP5-Base-2050;GLO;aluminium;market for aluminium oxide factory;aluminium oxide factory;unit
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;ef8dc86ad1d73c78cc94b9bd68a2f919;SSP5-Base-2050;RoW;cement;market for cement, CEM III/B;cement, CEM III/B;kilogram
34: Basic chemicals;chemicals/inorganics;2011:Manufacture of basic chemicals;7d09be96b08495461b278bbf22fd5dfe;SSP5-Base-2050;GLO;lithium;market for lithium brine, 6.7 % Li;lithium brine, 6.7 % Li;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;4adfc75dae8f47759a0a5294884c9221;SSP5-Base-2050;SSA;hydrogen;market for hydrogen, gaseous, 40-year period;hydrogen, gaseous;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";e2a37aa726a548dd9fa05bf9faee6786;SSP5-Base-2050;World;natural gas;market for natural gas, high pressure, 60-year period;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";a8dbe1a1e7d4474c9e853e10da615cf8;SSP5-Base-2050;IND;natural gas;market for natural gas, high pressure, 20-year period;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;e4ef1f44399e24c8fa269ccd7fb76ccc;SSP5-Base-2050;Europe without Switzerland;cement;market for cement, CEM IV/B;cement, CEM IV/B;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;511797a9d586924cc3edd8be873f05df;SSP5-Base-2050;ZA;cement;market for cement, CEM II/A-V;cement, CEM II/A-V;kilogram
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";d314b1e29068be2ad3e1618ab5d43077;SSP5-Base-2050;FR;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;13cd530a1b7903a25d41f4e1e701ba82;SSP5-Base-2050;ZA;cement;market for cement, CEM II/A-S;cement, CEM II/A-S;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;1bbba12eca72ea717fd60042ce70ab5e;SSP5-Base-2050;CH;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;7dae14cd239d448ab3b8c915605ac4bc;SSP5-Base-2050;LAM;cement;market for cement, CP II-F;cement, CP II-F;kilogram
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;d3d334a39ff14969ac83abae1156df95;SSP5-Base-2050;JPN;cement;market for cement mortar;cement mortar;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;6edf15594cd9457c9aefa0f683cf890f;SSP5-Base-2050;EUR;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;14398063be954ec6810d36e7178dd81a;SSP5-Base-2050;OAS;cement;market for cement, CP II-F;cement, CP II-F;kilogram
342: Basic inorganic chemicals n.e.c.;metals/refinement;2011:Manufacture of basic chemicals;1df7aad9fc180c144b0950748ebe90be;SSP5-Base-2050;GLO;silicon;market for silicon, solar grade;silicon, solar grade;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;2660b000a6f560a93ca939fef72e939e;SSP5-Base-2050;US;cement;market for cement, Portland;cement, Portland;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;283528e32df2403dab46f1b95046f335;SSP5-Base-2050;OAS;cement;market for cement, CEM II/B-V;cement, CEM II/B-V;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;4e1e33f230004cf9bdb05a758eb19335;SSP5-Base-2050;MEA;cement;market for cement, CP II-F;cement, CP II-F;kilogram
"43420: Industrial or laboratory furnaces and ovens, except non-electric bakery ovens; other industrial or laboratory […]";metals/extraction;2815:Manufacture of ovens, furnaces and furnace burners;6c2175a0500c77fcb5c3c2df2d062a93;SSP5-Base-2050;GLO;aluminium;market for aluminium melting furnace;aluminium melting furnace;unit
"33620: Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";nuclear power/production;2011:Manufacture of basic chemicals;144a8b0d13ced3b2c6974045fa91eaa5;SSP5-Base-2050;GLO;uranium;market for uranium, enriched 3.0%, per separative work unit;uranium, enriched 3.0%, per separative work unit;unit
342: Basic inorganic chemicals n.e.c.;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;e792832186cc7dd78939132f03d8d615;SSP5-Base-2050;GLO;cadmium;market for cadmium;cadmium;kilogram
"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";chemicals/inorganics;2011:Manufacture of basic chemicals;7cca70f33622d6e8d71523a339f7e104;SSP5-Base-2050;GLO;aluminium;market for aluminium hydroxide;aluminium hydroxide;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;c83ccaeb957e10a44b7b02cc09d026ad;SSP5-Base-2050;GLO;hydrogen;market for hydrogen, gaseous;hydrogen, gaseous;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";1ff936cc03114509ae4c8dc857525f14;SSP5-Base-2050;OAS;natural gas;market for natural gas, high pressure, 20-year period;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;5f39d0f6f61b3343206ebe001f8fbfa5;SSP5-Base-2050;Europe without Switzerland;cement;market for cement, CEM III/A;cement, CEM III/A;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;64b7419350494e679aac312a980cc112;SSP5-Base-2050;IND;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";389830f86cc0e0c2333167bdb9c57037;SSP5-Base-2050;GLO;chromium;market for chromium steel removed by drilling, conventional;chromium steel removed by drilling, conventional;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;26bffadbc150492bb56ee54b6d382760;SSP5-Base-2050;CHA;hydrogen;market for hydrogen, gaseous, 40-year period;hydrogen, gaseous;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";e88d630d212aae3e62d77689310ee8de;SSP5-Base-2050;SK;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;ebf922b54e6bdb28dd1e01edddf1d47f;SSP5-Base-2050;RoW;magnesium;market for magnesium, for reuse in hafnium sponge production;magnesium, for reuse in hafnium sponge production;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;6c51ec1456334432803efc93bc869bf3;SSP5-Base-2050;NEU;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";d989fa993245d3aa22237f76c603a799;SSP5-Base-2050;GB;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
16390: Other minerals n.e.c.;chemicals/inorganics;0899:Other mining and quarrying n.e.c.;465d725552874120b87104201d5b6383;SSP5-Base-2050;CN;graphite;market for graphite, battery grade;graphite, battery grade;kilogram
41122: Alloy steel in ingots or other primary forms and semi-finished products of alloy steel;metals/extraction;2410:Manufacture of basic iron and steel;cf44e8d93a8136b32fb7761cf6fdc7b0;SSP5-Base-2050;GLO;tin;market for tin plated chromium steel sheet, 2 mm;tin plated chromium steel sheet, 2 mm;square meter
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;0666bdf1bbe84706b0a361fbec6039ac;SSP5-Base-2050;LAM;cement;market for cement mortar;cement mortar;kilogram
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";;2011:Manufacture of basic chemicals;dc24aacb81956b23d97cf04fae5f19dc;SSP5-Base-2050;RoW;lithium;market for lithium iron phosphate;lithium iron phosphate;kilogram
"34220: Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";chemicals/inorganics;2011:Manufacture of basic chemicals;9d318a9ed434e9ecc8a8e59eea1789e4;SSP5-Base-2050;GLO;zinc;market for zinc oxide;zinc oxide;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;49b49d14b93d4919aa36b6ec27200822;SSP5-Base-2050;EUR;hydrogen;market for hydrogen, gaseous, 20-year period;hydrogen, gaseous;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";535985c8ac448aad0e65dbbc0240f3b6;SSP5-Base-2050;KW;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;76edd5083dd843d3932bcd1009b3ef2f;SSP5-Base-2050;OAS;cement;market for cement, unspecified;cement, unspecified;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";7845ed1832169311d801fdda085439ff;SSP5-Base-2050;AZ;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
"41413: Refined copper and copper alloys, unwrought; master alloys of copper";metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;8b62f30ed586a5f23611ef196cc97b93;SSP5-Base-2050;GLO;copper;market for copper, cathode;copper, cathode;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;41118b2e7d1b4969ad7dd456f05d170b;SSP5-Base-2050;EUR;cement;market for cement, Portland;cement, Portland;kilogram
4153: Semi-finished products of aluminium or aluminium alloys;metals/processing;2599:Manufacture of other fabricated metal products n.e.c.;849a75a0ebb405870c063957ce212536;SSP5-Base-2050;GLO;aluminium;market for aluminium around steel bi-metal stranded cable, 3x3.67mm external diameter wire;aluminium around steel bi-metal stranded cable, 3x3.67mm external diameter wire;meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";0127e5a3ff4a4d7b86ec91b93280a938;SSP5-Base-2050;CAZ;natural gas;market for natural gas, high pressure, 60-year period;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;0f42687f6e2443f9978e26794e074507;SSP5-Base-2050;JPN;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;4cb8afd109604ebeb6bbc3a58949554a;SSP5-Base-2050;World;cement;market for cement, CP II-F;cement, CP II-F;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";906119ef526cfb1c3d88757f685884e2;SSP5-Base-2050;DZ;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;87cd14d1213d47fd9316307f37fddcd7;SSP5-Base-2050;NEU;hydrogen;market for hydrogen, gaseous, 20-year period;hydrogen, gaseous;kilogram
39363: Waste and scrap of aluminium;metals/chipping;"2592:Treatment and coating of metals; machining";1ce941ebffd0f8a255bfdf419e79d230;SSP5-Base-2050;GLO;aluminium;market for aluminium removed by milling, large parts;aluminium removed by milling, large parts;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;4eb263b51b034708a78c1928d2e83ca7;SSP5-Base-2050;OAS;cement;market for cement, CEM III/A;cement, CEM III/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;bbd80ea7518b49c4a7d3418d632ed403;SSP5-Base-2050;SSA;cement;market for cement, Portland;cement, Portland;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";1e9a730517bc9d12fb67c9976063bbfb;SSP5-Base-2050;ID;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
11010: Hard coal;hard coal/fuels;0510:Mining of hard coal;38bf19c9c5f3abbf3cfbf26ffb77fe49;SSP5-Base-2050;CN;coal(black);market for hard coal;hard coal;kilogram
342: Basic inorganic chemicals n.e.c.;chemicals/inorganics;2011:Manufacture of basic chemicals;d8df5bd8a8623ef92ee10dd07f6ee7de;SSP5-Base-2050;GLO;graphite;market for graphite, battery grade;graphite, battery grade;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;e9d8d7a3281e440e8bd3ac08218755a7;SSP5-Base-2050;OAS;cement;market for cement, Portland;cement, Portland;kilogram
35499: Other chemical products n.e.c.;electronics/module;2029:Manufacture of other chemical products n.e.c.;e9e4f17a4a1fd2781ac740b638a6d845;SSP5-Base-2050;RoW;indium;market for indium tin oxide powder, nanoscale, for sputtering target;indium tin oxide powder, nanoscale, for sputtering target;kilogram
34: Basic chemicals;;2011:Manufacture of basic chemicals;683c871038aaa454a18c4f913eef655c;SSP5-Base-2050;RER;silicon;market for silicon, single crystal, Czochralski process, photovoltaics;silicon, single crystal, Czochralski process, photovoltaics;kilogram
