location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;parameters full;emptied;log parameters;activity type
GLO;SSP5-Base-2030;6c31cc8ee2de328bdad350223ea1778e;market for building, multi-storey;building, multi-storey;cubic meter;3315.893079360404;0.8599292325227601;0.4580962656994075;4.7481547006518e-06;3.3199950211630115e-06;0.0024647671435089;23.39228145882252;;;;
GLO;SSP5-Base-2030;03bdcafa6ca2fbbb6ba2ed5a03d0a4b5;market for electronic component, active, unspecified;electronic component, active, unspecified;kilogram;196.6520274017004;7.333902672696883;0.8579739064050915;3.888484589597653e-05;5.893521201834374e-06;0.0045023703474364;62.61960327241695;;;;
GLO;SSP5-Base-2030;e64c6f3349808096d48837d8ba8ffe78;market for heptane;heptane;kilogram;0.4416480222234618;0.0005041615988801;0.004289487759758;6.024026580388434e-09;4.3568545577102445e-09;1.909988057109477e-06;0.4583235177984926;;;;
GLO;SSP5-Base-2030;62126c280b17c6d6a69b136eac3ce9c4;market for p-chlorophenol;p-chlorophenol;kilogram;1.7291640897757263;0.0080336760291704;0.0091056108553332;7.776521416587616e-08;1.5404591883670964e-08;7.421235297363074e-06;0.6621346300558842;;;;
GLO;SSP5-Base-2030;f131e58b01d481dfa81f6ef6f8c63974;market for sesame seed;sesame seed;kilogram;1.2212905040224733;0.0020367666783716;0.0102348060649796;1.3772962007119892e-08;2.4037338456049613e-08;8.954646893003285e-06;0.3000238600585527;;;;
GLO;SSP5-Base-2030;2824fd8be29b9396fcb4894aa0c5e9f3;market for crust from Parkes process for lead production;crust from Parkes process for lead production;kilogram;1.575705047815933;0.1760649883455916;0.0306834567689447;7.562158260883073e-08;4.9285837672217026e-08;0.0001067933251415;0.6209273623252494;;;;
GLO;SSP5-Base-2030;4c510add57849f1ee46af908db22a9ca;market for light mortar;light mortar;kilogram;0.251080218751226;0.0002053095689475;0.0003844686210826;2.671328048377028e-09;2.495272653136993e-09;1.092034516697043e-06;0.0231232224281166;;;;
GLO;SSP5-Base-2030;7afc4f3a48f77acf9906be359744e632;market for expanded clay;expanded clay;kilogram;0.1394726198610607;0.0001720360701601;0.0002539220849451;1.6705750799292054e-09;2.0455065886124283e-09;1.0332796856505287e-06;0.016387242983336;;;;
GLO;SSP5-Base-2030;739b62a416c112e2b66a6454e0ada1b5;market for foaming agent;foaming agent;kilogram;1.3371024678940602;0.0089233163073058;0.0017443642616484;1.4250514231770453e-08;2.9956829345672223e-08;6.508213256305596e-06;0.0813968764101735;;;;
RoW;SSP5-Base-2030;077395d23d3dc7d266b094eb0f53d1bb;market for bagasse, from sugarcane;bagasse, from sugarcane;kilogram;0.0139671086245898;1.4115194929652096e-05;2.9158410357844348e-05;8.697638559203803e-11;5.556216347868073e-10;1.304986581140305e-07;0.0009158468124711;;;;
GLO;SSP5-Base-2030;3d2a7b0214c46d4d1d9f0797306ac627;market for printed wiring board, mounted mainboard, desktop computer, Pb free;printed wiring board, mounted mainboard, desktop computer, Pb free;kilogram;55.21479309505231;1.240269155371729;2.0711628008047924;6.563818181270257e-06;1.1719869717499058e-06;0.0010023567686711;12.837814056891204;;;;
GLO;SSP5-Base-2030;3d29dd0bcaae9820ae3af66e62e25bc5;market for ortho-phenylene diamine;ortho-phenylene diamine;kilogram;6.576717717638617;0.0327182063988079;0.5918186961420504;1.1824772510930597e-07;4.1370698725801386e-08;2.0292823442365192e-05;1.1989556284308387;;;;
RoW;SSP5-Base-2030;00b4dc2977ce99664967210dfb501e20;market for EUR-flat pallet;EUR-flat pallet;unit;11.196377074725852;0.0154719067279414;0.0241471288598444;9.477621425474557e-08;3.865084875783805e-07;2.8753558743192024e-05;0.820647357496411;;;;
GLO;SSP5-Base-2030;dc969feea93bb51e6138d2b6e632c3e4;market for glucose;glucose;kilogram;1.4854128644180322;0.0032505166655746;0.0022130125509753;2.625100593811089e-08;1.1747849497858734e-08;4.024741044520819e-06;0.124896226060071;;;;
GLO;SSP5-Base-2030;8e1d2ea4347c2bfc3d4361bbe8590b3b;market for aircraft, passenger, medium haul;aircraft, passenger, medium haul;unit;718573.9915206502;3122.6844826959864;38570.89602909599;0.0386672544004319;0.0147144791625288;7.359986524213081;1151858.6030593195;;;;
GLO;SSP5-Base-2030;e01f270d8d7c3b9db3939fc0cc27b05b;market for glider, passenger car;glider, passenger car;kilogram;4.263725859468034;0.0301664914395534;0.0251512285028488;1.1601660081809637e-07;2.8430969628012324e-08;2.3214013332314905e-05;0.5824786836717314;;;;
RoW;SSP5-Base-2030;5da40a0174b0c078ee89cdcfcd1d6c56;market for wood pellet, measured as dry mass;wood pellet, measured as dry mass;kilogram;0.1794324299629003;0.0003843700925894;0.0004092247705364;3.5150241448462332e-09;3.773927011045853e-09;3.283845836688584e-07;0.0107658647654217;;;;
GLO;SSP5-Base-2030;618b557dec53b00ba78e0c2cc9e11c2b;market for chlormequat chloride;chlormequat chloride;kilogram;1.2721182390958985;0.0046982623734796;0.0044951923928305;4.5029598664173454e-08;1.0278122055067981e-08;5.0836434842149e-06;0.4209081264399775;;;;
RoW;SSP5-Base-2030;60fcde0a572fbe1adb52ae447cf3a388;market for chlorosulfonic acid;chlorosulfonic acid;kilogram;1.0371764594872797;0.0030910194214369;0.0014576171663036;2.0870671991335316e-08;6.681460755961275e-09;5.25271575568276e-06;0.0616512780658649;;;;
GLO;SSP5-Base-2030;5d05a333844f7667c0264d0b2b641f0a;market for potassium nitrate, agricultural grade;potassium nitrate, agricultural grade;kilogram;17.047952486492846;0.0015958045969951;0.001243226803998;1.0807765375510722e-08;2.94108275167162e-08;2.1933897216569426e-06;0.191223393874841;;;;
RoW;SSP5-Base-2030;28e8902c28c9c699e5c871a3f829e68e;market for dimethyl ether;dimethyl ether;kilogram;0.6244200635639682;0.0010731850285953;0.0032182944927052;1.4341162648167417e-08;5.846852352476012e-09;2.583474529159601e-06;0.4224077989318912;;;;
GLO;SSP5-Base-2030;a0e9abe4977c56cd747714b7226992b3;market for sunflower seed, for sowing;sunflower seed, for sowing;kilogram;0.8978068313955326;0.0009111993242321;0.0028111612256484;9.077101231621158e-09;1.252393431210965e-07;6.382994476350923e-06;0.1092676899327701;;;;
GLO;SSP5-Base-2030;196163600a4efa51969dcf6ee28a465f;market for agricultural machinery, tillage;agricultural machinery, tillage;kilogram;2.1619745807163264;0.0156854788562944;0.003802363550242;8.748571459767047e-08;2.5972227264805596e-08;2.1880259282929305e-05;0.4730888745834949;;;;
GLO;SSP5-Base-2030;01d59f12e272b87bf58589cdb975fe97;market for alfalfa-grass silage;alfalfa-grass silage;kilogram;0.2192931636514828;0.0003581443563714;0.000570125258071;1.2458605402689363e-09;1.0260199616155482e-08;7.643677245342012e-07;0.0179482053303312;;;;
GLO;SSP5-Base-2030;206b51565cf389b0dac54370de6d4d6e;market for uranium, enriched 4.0%, per separative work unit;uranium, enriched 4.0%, per separative work unit;unit;127.10889237036692;0.6233489024660253;0.3811008343895511;0.0120641912931665;1.914891528040584e-06;0.0033412512319357;41.82690878337979;;;;
RoW;SSP5-Base-2030;5335ca05edd8d58c2e669f097830465f;market for ethylene glycol monoethyl ether;ethylene glycol monoethyl ether;kilogram;0.9155913302047404;0.0185723979384075;0.0068629054842557;2.3372226800452738e-08;1.0815436755554303e-08;4.95259277058619e-06;0.5095897750676224;;;;
GLO;SSP5-Base-2030;71dc04279a586159024337504f7e4d5f;market for barium hydroxide;barium hydroxide;kilogram;1.8278777396498664;0.0016953338708039;0.0025668755979344;5.7577760112045416e-08;1.351570891231452e-08;1.9414443243180102e-05;0.1738698363303858;;;;
GLO;SSP5-Base-2030;eb4550e16c6b7cbaae5c8dc6dfae3a2b;market for titanium zinc plate, without pre-weathering;titanium zinc plate, without pre-weathering;kilogram;1.9527980583816689;0.0098562522717728;0.069105014450826;1.698076909561301e-07;2.3674624503115036e-08;3.69478145460346e-05;0.3099598147998736;;;;
RoW;SSP5-Base-2030;3effb0fdec696b32690e468a442a0f90;market for weaned heifers, live weight;weaned heifers, live weight;kilogram;1.0010293760230289;0.0010750029285755;0.002088322452267;7.115435397063887e-09;4.557608751331431e-07;0.000520637910032;0.0859809948009363;;;;
GLO;SSP5-Base-2030;e76a52ecf45f7c635de6b7f78afbe562;market for copper concentrate, sulfide ore;copper concentrate, sulfide ore;kilogram;1.6298692460345183;0.006775423988751;0.0020216315798403;4.099795489139145e-08;2.512277880647525e-08;2.594867394073152e-05;0.2118620199112593;;;;
GLO;SSP5-Base-2030;4f2a802ff7a5e2149b49f4ffaca7a38a;market for aircraft, passenger, short haul;aircraft, passenger, short haul;unit;590485.525600062;2572.490452702398;31532.680090203237;0.0316528110962792;0.0121260945570103;6.061414938161302;956612.9745363168;;;;
RoW;SSP5-Base-2030;1d61daec2368abcda6295823de7f2850;market for soft solder, Sn97Cu3;soft solder, Sn97Cu3;kilogram;5.0320146350042005;1.0066870010162077;0.030226215958261;2.5233830811584854e-07;8.41137746169099e-08;0.0001831308253246;2.3325669352111893;;;;
GLO;SSP5-Base-2030;de03d27ded836711c700f636845168d5;market for sodium borates;sodium borates;kilogram;0.127715389490113;0.0049613269467803;0.0009652654740171;5.6596272015440635e-09;1.8709264004500743e-09;8.091938480981019e-07;0.0461415872479342;;;;
GLO;SSP5-Base-2030;a16f3c33c4b9a95ae6254ebe3bd4e45c;market for anthraquinone;anthraquinone;kilogram;0.1366448012415101;7.548384735204261e-05;0.0001771940039755;4.138911668670307e-10;1.0572525884747389e-07;0.0004828029132626;1.769399462803621;;;;
GLO;SSP5-Base-2030;637f663e5426c84d73ebcde1fb3be564;market for carbon dioxide, in chemical industry;carbon dioxide, in chemical industry;kilogram;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;
RoW;SSP5-Base-2030;c7cf571e5175aa5d01e44a386009bcec;market for petroleum;petroleum;kilogram;0.0509440778253944;0.0001951789122368;0.00198837840872;1.565622079944442e-09;2.383896143459226e-09;9.831622942773726e-07;0.4904634894015318;;;;
GLO;SSP5-Base-2030;ae99303d22e45cb01f75b74d40883bd1;market for sodium dichromate;sodium dichromate;kilogram;6.555272226691157;0.0015045790902029;0.0027293975933375;2.3165919657594986e-08;1.9113612559149097e-08;0.0003453494007992;0.2455341420293162;;;;
GLO;SSP5-Base-2030;435737c5d40498ead3813ee28906ca13;market for fatty acid;fatty acid;kilogram;1.0101649106676271;0.0073919901687924;0.0015450873202223;7.794916132532321e-09;5.145898181363445e-08;8.613579402817356e-06;0.0636221847079033;;;;
GLO;SSP5-Base-2030;e976f8f2414467f3be5d33f22a3dc54f;market for heat and power co-generation unit, 200kW electrical, diesel SCR, components for electricity only;heat and power co-generation unit, 200kW electrical, diesel SCR, components for electricity only;unit;8443.741297041197;38.50199030177811;15.712638535747008;0.0003195462737984;0.0001292988299605;0.1141960850168226;1208.7219549746133;;;;
RoW;SSP5-Base-2030;a23ff5a5512f239248b86d5706a7c4e4;market for latex;latex;kilogram;0.2821494678591852;0.0001404860795881;0.0002821089482676;6.070077159722014e-10;1.2097085329749594e-08;5.736643175198745e-06;0.758557844843489;;;;
GLO;SSP5-Base-2030;7aa2f5fc523e4a810d206a2ffa6f7fe4;market for erbium oxide;erbium oxide;kilogram;94.7424684368516;10.013388056437885;10.643735512675256;0.0009222262020096;1.3196823115067677e-06;0.0005425764934362;36.49138177779301;;;;
RoW;SSP5-Base-2030;a618878275594be40595ef331189707b;market for hard coal, run-of-mine;hard coal, run-of-mine;kilogram;0.0416015131112706;0.0001182995428112;0.0002630598719424;7.925143202536345e-10;1.405954344002903e-09;7.434565052850319e-07;0.0409794561051323;;;;
GLO;SSP5-Base-2030;ac01f20865b343b1425a1ec8c5dba7f3;market for cadmium sludge from zinc electrolysis;cadmium sludge from zinc electrolysis;kilogram;1.068786297234246;0.0076632466813389;0.0573730467412525;1.2741822559673916e-07;1.6407900835413212e-08;2.8954324291316983e-05;0.2239135759969036;;;;
GLO;SSP5-Base-2030;567bd2e111ed763a1ede56ffafc2cf01;market for capacitor, auxilliaries and energy use;capacitor, auxilliaries and energy use;kilogram;8.694688036965232;0.4708889695424505;0.8679672447922099;1.2704872985157546e-06;1.3770010736332717e-07;6.147919269325955e-05;1.933943052282146;;;;
GLO;SSP5-Base-2030;acf665d13787149d4c1e71a8ae475b41;market for sheet rolling, aluminium;sheet rolling, aluminium;kilogram;0.133807799823947;0.0002257334263503;0.0225452174752197;1.6764961230788234e-08;2.134709618015242e-09;1.0513094951741811e-06;0.0338261426550312;;;;
RoW;SSP5-Base-2030;07b24107587db6b476cb76fb529dfe04;market for sodium sulfite;sodium sulfite;kilogram;1.1828586165362718;0.0072287277706714;0.0021278160062345;5.08696410394833e-08;1.1761300622628338e-08;8.168538810018848e-06;0.1124033739481266;;;;
RoW;SSP5-Base-2030;211b60ae9a5935c893398ff31d5de84e;market for polyvinylidenchloride, granulate;polyvinylidenchloride, granulate;kilogram;1.8367370291211744;0.0004885397577604;0.5932979199630452;2.4807769268770627e-09;2.1866104827681767e-08;1.4022068890219046e-05;0.5156121041856835;;;;
GLO;SSP5-Base-2030;0ca4b03b041b33cef8697c3ee132fd79;market for oil power plant, 500MW;oil power plant, 500MW;unit;887361476.5849941;570147.0870147452;427724.7175494984;1.3409541593809786;0.9099922088366038;759.7456325820103;16130835.071982292;;;;
GLO;SSP5-Base-2030;a0eabacaccf5fef59bc32f5879f51a0c;market for fennel;fennel;kilogram;0.9531619452026704;0.0003306686643877;0.0012181501686161;3.0169803205926743e-09;3.877808863821172e-09;1.204167753857238e-06;0.0324221326658771;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;;
GLO;SSP5-Base-2030;f1bbe313784b91418d6f1b25cef831a6;market for natural gas, low pressure, vehicle grade;natural gas, low pressure, vehicle grade;kilogram;0.272433669081947;0.0005376576713943;0.0032439707608471;2.16800925027121e-08;4.1028003209191525e-09;1.7508980165150062e-06;0.4694980429822745;;;;
RoW;SSP5-Base-2030;2429dcff71766f45fcd5a85d6c700c9b;market for cocoons;cocoons;kilogram;115.61657275803567;0.0175251993261843;0.0312571824086639;1.433327219874963e-07;2.0024399300753857e-07;6.514833666561896e-05;0.9349791810594718;;;;
RoW;SSP5-Base-2030;e9ed88941ce74c7596cc1b16dfc4624f;market for tree seedling, for planting;tree seedling, for planting;unit;0.0818470284040081;0.0001362615451791;0.0001183898420098;1.703183064552232e-09;5.382271393546034e-10;2.42937043708735e-07;0.0067476337359886;;;;
GLO;SSP5-Base-2030;1a3af6c63f889db2d2f02ec5f023cc83;market for glass, for liquid crystal display;glass, for liquid crystal display;kilogram;1.4801481274364758;0.0034060698610204;0.0060498946354275;1.2664463295587514e-07;2.4473760917240822e-08;1.576134111100517e-05;1.0416576871350656;;;;
GLO;SSP5-Base-2030;0975a85875b1b867dcccc05fea2f7751;market for solder, paste, Sn63Pb37, for electronics industry;solder, paste, Sn63Pb37, for electronics industry;kilogram;4.306351495128717;0.7404268533826297;0.0170285410334279;2.667424538847604e-07;7.951859898106022e-08;0.0001441390707519;2.1639444481070305;;;;
GLO;SSP5-Base-2030;e18dd11508581be292c91e65ec64a81a;market for cauliflower;cauliflower;kilogram;0.9279788219775668;0.0003117703499005;0.0012323765197228;3.059092408249272e-09;3.546007876869245e-09;1.2351513661733898e-06;0.0331179014779645;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;;
RoW;SSP5-Base-2030;386571b762d8f99c996bca71dc9cd111;market for maize chop;maize chop;kilogram;0.2682465702659299;0.0002088007796624;0.000460375962169;1.9562452286786627e-09;2.688168756521471e-09;7.408881242158834e-07;0.018334462143135;;;;
GLO;SSP5-Base-2030;51591c2b1893caa90b7fc3479e401c9d;market for section bar extrusion, aluminium;section bar extrusion, aluminium;kilogram;0.4043716131396151;0.0005250200614832;0.0095024284934161;5.93259263289463e-08;3.358740957742913e-09;1.497165224901602e-06;0.0543616189095659;;;;
GLO;SSP5-Base-2030;15414a588fab4d021e0c1f1d74ba5e36;market for packaging glass, white;packaging glass, white;kilogram;0.9265660137697008;0.0058142381017117;0.0013007150772016;1.1963084248144846e-08;5.549297244054431e-09;2.5612366226322315e-06;0.1112119231925324;;;;
World;SSP5-Base-2030;2e0008dc2d514ddfb74486176bbf85b3;market for steel, low-alloyed;steel, low-alloyed;kilogram;1.427695557376872;0.0269384834712868;0.001794656722771;1.5486898956608212e-08;8.993224392548693e-09;1.2376193791344811e-05;0.2426739438389854;;;;
RoW;SSP5-Base-2030;79cafcef91f74dbfb6b0bd48bbcec6c1;market for sawlog and veneer log, meranti, debarked, measured as solid wood;sawlog and veneer log, meranti, debarked, measured as solid wood;cubic meter;263.2396658710966;0.1822091825564877;0.8513980005394063;6.9207074047173e-07;9.189580326361911e-05;0.0042320833848343;26.31615279867525;;;;
GLO;SSP5-Base-2030;236ac1cd370007b9673c903d8ffbaded;market for ferrosilicon;ferrosilicon;kilogram;6.813049055353703;0.004375608845424;0.0036179667956994;2.365203185798217e-07;2.958255291935971e-08;3.496398383707443e-05;0.3485600099209219;;;;
GLO;SSP5-Base-2030;877f7125888d19c6f178027bc373e4d8;market for rape seed;rape seed;kilogram;0.5238012573805229;0.0005283180147325;0.0014428581726099;5.7350496645889405e-09;4.287706123138994e-08;3.337845064945202e-06;0.0612477218919286;;;;
GLO;SSP5-Base-2030;aeb04e517b8ac5aea43056699552b58c;market for orbencarb;orbencarb;kilogram;4.040323145155002;0.0201331711725479;0.0131411187681485;2.290958543337011e-07;4.2125393335971216e-08;2.0397381450882225e-05;1.178831358606406;;;;
RoW;SSP5-Base-2030;48c366d0b580d8cd8ae7ae2d54fc27c7;market for soybean meal;soybean meal;kilogram;0.4522248715274372;0.0003588514754618;0.0007447410830462;3.171280870395699e-09;3.4260749888239824e-08;3.5693139419280656e-06;0.0323484423612389;;;;
GLO;SSP5-Base-2030;a280ff53735f94cb6f820bd91197fa4a;market for thulium oxide;thulium oxide;kilogram;754.3607755575554;79.82900857209017;84.85360471755406;0.0073522424368838;1.051878051858125e-05;0.0043245799620176;290.87375282496134;;;;
GLO;SSP5-Base-2030;d8e765ad693d6328c69b411f2b8cb3e7;market for iron sinter;iron sinter;kilogram;0.0858786813132811;0.0002656017569998;0.0003353546448362;2.0012895951584934e-09;1.8679586982049914e-09;1.064753953540284e-06;0.1731489744146536;;;;
GLO;SSP5-Base-2030;337dfb767bd83ad05cd3a91d812cd04b;market for rare earth oxide concentrate, 70% REO;rare earth oxide concentrate, 70% REO;kilogram;0.2960912185905866;0.2143027072144313;0.0047781168938076;1.1224776674969958e-08;2.3213551963921645e-08;4.675681833718366e-05;1027.4214878420746;;;;
GLO;SSP5-Base-2030;44e9f6ebca2558a9e48f95ccea4b8944;market for cement tile;cement tile;kilogram;0.1812219368275527;0.0001678639210507;0.0002967796812476;1.1200546223434682e-09;1.0408240208947131e-09;4.5550754843384353e-07;0.0109224635131276;;;;
GLO;SSP5-Base-2030;2cc4bd5b2db86e43d917f42317a83e36;market for glider, for electric scooter;glider, for electric scooter;kilogram;4.179130738442597;0.0299891517427039;0.0174479615813892;7.869459722135133e-08;2.4041295160997572e-08;1.873481320910867e-05;0.5463075369040713;;;;
GLO;SSP5-Base-2030;97c1783a3ec0e3aa0b136ec3cde4c2b6;market for red meat, live weight;red meat, live weight;kilogram;2.68156774835119;0.0019977370306721;0.0031473195345889;1.3524520343154469e-08;4.148716559025598e-07;0.0004231007522157;0.1266691951861609;;;;
RoW;SSP5-Base-2030;25c21d42dc79e01245adfaa93c14c53e;market for sulfite;sulfite;kilogram;1.1269167132877382;0.006757937410275;0.0019914867056628;4.600580963568336e-08;1.113237737362402e-08;7.696336337098677e-06;0.1021970431643372;;;;
RoW;SSP5-Base-2030;7592b4a2772014f8073ad0482d43d879;market for dipropylene glycol monomethyl ether;dipropylene glycol monomethyl ether;kilogram;2.290211125188617;0.0192079728101453;0.0081040786127969;1.0673785829219065e-07;1.7530728459115084e-08;8.38376865067924e-06;0.6686812990924571;;;;
GLO;SSP5-Base-2030;29c306102280b9bf885699654fdfb2f8;market for diode, glass-, for surface-mounting;diode, glass-, for surface-mounting;kilogram;33.41350772061544;1.4251839312577517;0.5402145508896159;7.987593273963844e-06;1.0337159149017094e-06;0.0005467734142154;14.358809770545164;;;;
GLO;SSP5-Base-2030;f00403b8e0a2e4f59dd3c6752252606c;market for heat pump, heat and power co-generation unit, 160kW electrical;heat pump, heat and power co-generation unit, 160kW electrical;unit;1711.3759318601838;25.565960796104484;2.677760690219166;2.5049556969580262e-05;1.0988124069419549e-05;0.014033354998848;313.6973737571306;;;;
GLO;SSP5-Base-2030;245eaef2fb637e428e0425deb295ec37;market for ceramic tile;ceramic tile;kilogram;1.545121373334262;0.0031255580636011;0.0398863806376186;1.2390962299287507e-08;3.7210006049554596e-09;7.403720800534817e-06;0.0806783661275631;;;;
