;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;log parameters;emptied;parameters full
975770f48967d9f9ea82f1ac4648f7c5;GLO;SSP5-Base-2020;975770f48967d9f9ea82f1ac4648f7c5;market for dysprosium oxide;dysprosium oxide;kilogram;0.7929734523492518;0.0695732949677623;0.0740497197572215;6.4083398546437265e-06;9.785578594530234e-09;4.083058600890614e-06;0.2603396373831728;;;
916c32e1ae8cc50a9d5bfe8ffcfec267;GLO;SSP5-Base-2020;916c32e1ae8cc50a9d5bfe8ffcfec267;market for polysulfide, sealing compound;polysulfide, sealing compound;kilogram;1.697457088827843;0.005399122104152976;0.015626856822929948;4.9798054586949414e-08;9.039614067787161e-09;9.820845301809505e-06;0.2631980854154179;;;
d72edbe876c2565eed49b5b41932923a;GLO;SSP5-Base-2020;d72edbe876c2565eed49b5b41932923a;market for furnace, logs, softwood storage area, 100kW;furnace, logs, softwood storage area, 100kW;unit;9260.282153204047;23.607475366639584;8.595256842294027;7.006366341144853e-05;2.0883746126699436e-05;0.019364060414989472;353.9670564331285;;;
1ca949cdaeebe4c0ee81bae977ec2ed4;GLO;SSP5-Base-2020;1ca949cdaeebe4c0ee81bae977ec2ed4;market for methyl-3-methoxypropionate;methyl-3-methoxypropionate;kilogram;1.146919715108981;0.0013208073999069812;0.00595376920616703;3.766297480983925e-08;1.1194268212470769e-08;5.2171414027118495e-06;0.5221631399380278;;;
ddc93077ae8be725315752f6dbbc160c;GLO;SSP5-Base-2020;ddc93077ae8be725315752f6dbbc160c;market for stone groundwood pulp;stone groundwood pulp;kilogram;0.37752638665686633;0.0006483654260358373;0.00078795331087876;8.593549110573072e-08;1.5672849152940923e-08;2.7962754218855847e-06;0.057981955752141344;;;
d17c8eb4fb9e426dc327cec633ef6ea8;RoW;SSP5-Base-2020;d17c8eb4fb9e426dc327cec633ef6ea8;market for fibreboard, hard;fibreboard, hard;cubic meter;778.7105708099939;8.219794802298503;1.5603231755518543;1.709846521612739e-05;1.5742831294628592e-05;0.0031581231095281015;51.20573507379961;;;
f782568fef537430d6e3237dc6decaf8;GLO;SSP5-Base-2020;f782568fef537430d6e3237dc6decaf8;market for pinto bean;pinto bean;kilogram;0.5515392036138462;0.0007822639563520985;0.003614129502958003;8.808806995592002e-09;3.991516569467838e-08;7.380293318130321e-05;0.11130915215418617;;;
47b9b9e5f4259513798eea1b4b183ac4;RoW;SSP5-Base-2020;47b9b9e5f4259513798eea1b4b183ac4;market for NPK (15-15-15) fertiliser;NPK (15-15-15) fertiliser;kilogram;0.7923903051219672;0.0007301587652942183;0.0015131549606237223;1.3160644529950498e-08;6.424024057886707e-09;2.9181771746534667e-06;0.10447925600748902;;;
07e5f1b0343c3344e99d193830cd925d;RoW;SSP5-Base-2020;07e5f1b0343c3344e99d193830cd925d;market for particleboard, cement bonded;particleboard, cement bonded;cubic meter;237.82930221574532;0.10998108625856089;0.22285711481275539;6.328367632580178e-07;4.8968793212708595e-06;0.001719068520368241;56.08714215090636;;;
d9945190a5311cda1820381b8b9c3e60;RoW;SSP5-Base-2020;d9945190a5311cda1820381b8b9c3e60;market for solid bleached and unbleached board carton;solid bleached and unbleached board carton;kilogram;0.6602829438502229;0.0014898806322012226;0.0024266377123767537;3.674746481723271e-08;2.9086849814643495e-08;5.130872112984311e-06;0.09452297576554457;;;
22224ad27d384e3789c8ba22140653ab;World;SSP5-Base-2020;22224ad27d384e3789c8ba22140653ab;market for cement, CEM III/A;cement, CEM III/A;kilogram;0.24231825365179985;0.000672217453720824;0.00033784231381104733;4.475345387714325e-09;2.325900397425997e-09;1.0024298034471582e-06;0.022726977703937355;;;
eb4550e16c6b7cbaae5c8dc6dfae3a2b;GLO;SSP5-Base-2020;eb4550e16c6b7cbaae5c8dc6dfae3a2b;market for titanium zinc plate, without pre-weathering;titanium zinc plate, without pre-weathering;kilogram;2.005028201963714;0.009856169257572118;0.06906900520788387;2.604353573857302e-07;2.6043767248590346e-08;3.819125790143374e-05;0.29953266480689145;;;
7e72d3634ecb14abbc8b2d48e705c57d;RoW;SSP5-Base-2020;7e72d3634ecb14abbc8b2d48e705c57d;market for ethylenediamine;ethylenediamine;kilogram;2.4185849407333784;0.013044359444252557;0.008430583938124427;1.3646088842373812e-07;2.5762506758022757e-08;1.2282897851557507e-05;0.6977521226740304;;;
c7554d67159a7698ef8b712efe5448fc;GLO;SSP5-Base-2020;c7554d67159a7698ef8b712efe5448fc;market for bitumen adhesive compound, hot;bitumen adhesive compound, hot;kilogram;0.18823598161148963;0.00025734265111022165;0.005199330879817286;4.4313211827540485e-09;3.654285724064518e-09;1.5597071580334214e-06;0.5092290276863575;;;
b429b7efad1f2d6f493e1fbefce87d38;RoW;SSP5-Base-2020;b429b7efad1f2d6f493e1fbefce87d38;market for corrugated board box;corrugated board box;kilogram;1.2616455401515734;0.0013728652473194015;0.0014116565639714597;2.5660063999989528e-08;1.3709004429080527e-08;3.7094112136166933e-06;0.10058717399876609;;;
ea055e0bb8c68348475de49d74a5807b;RoW;SSP5-Base-2020;ea055e0bb8c68348475de49d74a5807b;market for tetrachloroethylene;tetrachloroethylene;kilogram;0.15894904442926;3.1817087806910354e-05;0.015654318316388173;2.3160344023904918e-10;1.5381920965161114e-08;7.546730211379189e-06;0.2005651619753599;;;
07aa609c1736d7750e6fc4836d6b3726;GLO;SSP5-Base-2020;07aa609c1736d7750e6fc4836d6b3726;market for sugar, from sugar beet;sugar, from sugar beet;kilogram;0.5097376887062272;0.02434917449222862;0.0009559737549621526;9.473620978166804e-09;9.859831897340364e-09;2.140580046595285e-06;0.04374431835380525;;;
c434db801833eff66389c10949f29cac;RoW;SSP5-Base-2020;c434db801833eff66389c10949f29cac;market for rape seed, for sowing;rape seed, for sowing;kilogram;0.9791957758572114;0.0009250779165146134;0.0025394384899137773;1.6732185416618995e-08;7.543341879685587e-08;6.06105748020024e-06;0.11018660110706904;;;
2569d108fa88c377eb339db47a45a03f;GLO;SSP5-Base-2020;2569d108fa88c377eb339db47a45a03f;market for praseodymium oxide;praseodymium oxide;kilogram;44.8707679038511;4.518582920451447;5.64989669277918;0.00039015947701405245;6.221976716918052e-07;0.0002685505441543462;1334.8372856354501;;;
37090bb658283ba9898f9fac13be3430;GLO;SSP5-Base-2020;37090bb658283ba9898f9fac13be3430;market for furnace, wood chips, with silo, 5000kW;furnace, wood chips, with silo, 5000kW;unit;868307.5332458012;1808.8657231123484;393.5516598757;0.003820207268027392;0.0012272682451396591;1.3078332551631913;28124.294144097883;;;
86195da4fafcdfd13d423ada96fefb6c;GLO;SSP5-Base-2020;86195da4fafcdfd13d423ada96fefb6c;market for barley grain, feed;barley grain, feed;kilogram;0.35483986338934437;0.0004978999524952204;0.0010370182256718096;6.869559048394592e-09;1.9214755811114083e-08;1.8884977100961507e-06;0.04002403308500964;;;
8b41c068352226a104adfee434e02f0e;RoW;SSP5-Base-2020;8b41c068352226a104adfee434e02f0e;market for NPK (26-15-15) fertiliser;NPK (26-15-15) fertiliser;kilogram;1.0809222393733018;0.002115222418854918;0.0020302163239278126;1.7470029537825945e-08;1.0087818503092827e-08;4.478441266080755e-06;0.15900397506902014;;;
bd62403bfcf0381ca09fc59e71e13aa6;GLO;SSP5-Base-2020;bd62403bfcf0381ca09fc59e71e13aa6;market for cable yarder with sled winch;cable yarder with sled winch;unit;20062.48376178918;214.99531555916315;477.8858188115994;0.0004364015064512978;0.00012175085223136608;0.1410692141689921;2480.398277427813;;;
26cb1c48f2bfda87985b892c6c96ad23;RoW;SSP5-Base-2020;26cb1c48f2bfda87985b892c6c96ad23;market for anhydrite;anhydrite;kilogram;0.08908171314315974;5.078840717724803e-05;0.00012278933871688187;1.3452169972399739e-09;3.050830448857693e-10;1.8725628679014116e-07;0.006228635662417463;;;
778605d9e88a6f5d07504035aacd5a20;GLO;SSP5-Base-2020;778605d9e88a6f5d07504035aacd5a20;market for printed wiring board, for power supply unit, desktop computer, Pb containing;printed wiring board, for power supply unit, desktop computer, Pb containing;kilogram;21.335511633884202;0.38620310989896806;0.8130682121735218;2.2156444426880504e-06;2.7297910932608513e-07;0.0002160353486235107;3.5248856439480574;;;
36e70f6b29ea4eef07395a67c794e6e2;GLO;SSP5-Base-2020;36e70f6b29ea4eef07395a67c794e6e2;market for resistor, auxilliaries and energy use;resistor, auxilliaries and energy use;kilogram;4.750554514212694;0.06953543431503288;0.01379275160238328;1.5213825423005916e-06;1.1309462236037861e-07;5.469805434046206e-05;1.1286523707656784;;;
739b62a416c112e2b66a6454e0ada1b5;GLO;SSP5-Base-2020;739b62a416c112e2b66a6454e0ada1b5;market for foaming agent;foaming agent;kilogram;1.3276021871172445;0.008895186463015523;0.0017310987645441625;2.0124736865611392e-08;3.018652393527582e-08;6.633972502613777e-06;0.08221812831689611;;;
3a114d3fde564aa2089d2fa72687b065;RoW;SSP5-Base-2020;3a114d3fde564aa2089d2fa72687b065;market for sawnwood, beam, softwood, raw, dried (u=10%);sawnwood, beam, softwood, raw, dried (u=10%);cubic meter;111.18748458272128;0.10409740348125529;0.4339485347662132;1.9824342309045064e-06;1.468305772835244e-05;0.0003825435935865542;8.410700786918694;;;
864c358f9f6012bc0f8fb9d6ace2c973;GLO;SSP5-Base-2020;864c358f9f6012bc0f8fb9d6ace2c973;market for solvent, organic;solvent, organic;kilogram;0.49969149694503706;0.0005719494022456287;0.005120115729697477;1.0635980699632401e-08;5.34573681745043e-09;2.3637206047331347e-06;0.5441707015075229;;;
f00403b8e0a2e4f59dd3c6752252606c;GLO;SSP5-Base-2020;f00403b8e0a2e4f59dd3c6752252606c;market for heat pump, heat and power co-generation unit, 160kW electrical;heat pump, heat and power co-generation unit, 160kW electrical;unit;1691.448631858324;24.377545661223728;2.6538498977151037;3.6933468493974985e-05;1.1483768852030461e-05;0.01455251073433944;313.91946898706135;;;
f85abba69e8f922cdb3fa44a849c9b91;GLO;SSP5-Base-2020;f85abba69e8f922cdb3fa44a849c9b91;market for trinexapac-ethyl;trinexapac-ethyl;kilogram;9.3934755560986;0.04823851897838815;1.9718102443411447;4.5615550075499573e-07;8.31049016310025e-08;3.725852926403855e-05;2.061232024048043;;;
2e1ceff89082bf16fd7e3d3b108027ea;RoW;SSP5-Base-2020;2e1ceff89082bf16fd7e3d3b108027ea;market for cement, CEM II/B;cement, CEM II/B;kilogram;0.17532676341429987;0.00016621430414524982;0.0003247091487433916;2.780746373858481e-09;2.646567871767548e-09;1.0915974675213681e-06;0.02226389330102111;;True;
9d318a9ed434e9ecc8a8e59eea1789e4;GLO;SSP5-Base-2020;9d318a9ed434e9ecc8a8e59eea1789e4;market for zinc oxide;zinc oxide;kilogram;0.6166284269409787;0.0004754855179531561;0.000913194630315417;2.3288732759731096e-08;4.04602208706388e-09;2.383553702104985e-06;0.0796216228850962;;;
952cb98e3b2d793d0b7882b6bac6be02;GLO;SSP5-Base-2020;952cb98e3b2d793d0b7882b6bac6be02;market for disk drive, CD/DVD, ROM, for laptop computer;disk drive, CD/DVD, ROM, for laptop computer;unit;4.841876295609396;0.031407709000735556;0.07018561295469825;2.859311848903177e-07;3.812551310042142e-08;2.9544990835416953e-05;0.4205314197859106;;;
795c88e2ceb654df436ccd5c84c5914f;GLO;SSP5-Base-2020;795c88e2ceb654df436ccd5c84c5914f;market for process-specific burdens, import of copper to Switzerland;process-specific burdens, import of copper to Switzerland;kilogram;0.383854201148135;0.01673693382050713;0.0006917833496007254;6.288697335362282e-08;1.75997291380687e-08;2.5098371833736997e-05;0.06230327935100212;;;
bc3a8b04784e8094dafa9f0bb9131e44;GLO;SSP5-Base-2020;bc3a8b04784e8094dafa9f0bb9131e44;market for nuclear power plant, pressure water reactor, 650MW;nuclear power plant, pressure water reactor, 650MW;unit;2209825371.6418524;1574930.1081021568;547440.2876412652;24.77307389568456;4.06131786313283;2848.8695890557733;39753768.349178284;;;
d2c89ef3a0da22987d0a9e401b9448f1;GLO;SSP5-Base-2020;d2c89ef3a0da22987d0a9e401b9448f1;market for heat pump, 30kW;heat pump, 30kW;unit;1293.6765334812399;8.779378459650644;2.4745719172696283;5.108404126102584e-05;2.944758124792963e-05;0.022191035513186252;227.9812492630329;;;
f7b2a1139e3e46e0b644dc8d78263c2a;GLO;SSP5-Base-2020;f7b2a1139e3e46e0b644dc8d78263c2a;market for mango seedling, for planting;mango seedling, for planting;unit;0.24942668130659254;0.00015907049089902977;0.00026853621564529415;1.033012794804437e-09;7.09647751680218e-10;3.1575857822537767e-07;0.012329566820377181;;;
6c31cc8ee2de328bdad350223ea1778e;GLO;SSP5-Base-2020;6c31cc8ee2de328bdad350223ea1778e;market for building, multi-storey;building, multi-storey;cubic meter;3314.8647042144084;0.852708271336055;0.4584564501010133;6.1877384961383425e-06;3.414942685032096e-06;0.0025181980895104417;23.946264790812776;;;
daf842dc2084cada055e644571589f5c;GLO;SSP5-Base-2020;daf842dc2084cada055e644571589f5c;market for sodium perchlorate;sodium perchlorate;kilogram;2.2772670327166535;0.009034212547681298;0.002717351439253672;2.9252652691755663e-07;2.8565458721483664e-08;1.707986724491424e-05;0.276275846777938;;;
2429dcff71766f45fcd5a85d6c700c9b;RoW;SSP5-Base-2020;2429dcff71766f45fcd5a85d6c700c9b;market for cocoons;cocoons;kilogram;115.43098747719435;0.01704789318854431;0.03101373781865519;1.9802994624990494e-07;2.0294360833684224e-07;6.662180987172506e-05;0.9446955895950432;;;
d2497626d0ff16ce6b1dc1f9ae36edcb;GLO;SSP5-Base-2020;d2497626d0ff16ce6b1dc1f9ae36edcb;market for hexamethylenediamine;hexamethylenediamine;kilogram;1.2062041425518162;0.001745532286816037;0.015382627031716233;5.5179731635623766e-08;1.943554448197046e-08;8.94045162545052e-06;0.8070414001057913;;;
f2a5ca22edbf28375bdc4ae0c534ff6c;GLO;SSP5-Base-2020;f2a5ca22edbf28375bdc4ae0c534ff6c;market for pyrazole;pyrazole;kilogram;7.834740375224834;0.06482652116241217;0.014422397112022384;6.144777776202225e-07;7.829553334869279e-08;3.713312868935302e-05;1.4280467297237793;;;
47cdfe57dee039faa69a9ae1a20ce71a;GLO;SSP5-Base-2020;47cdfe57dee039faa69a9ae1a20ce71a;market for aluminium sulfate, without water, in 4.33% aluminium solution state;aluminium sulfate, without water, in 4.33% aluminium solution state;kilogram;0.7020069646741504;0.001151386182548137;0.0010935017439880966;1.3119378897454606e-08;5.672111802632455e-09;5.866668453845008e-06;0.0531673326665818;;;
0644fb7666ecd032c5409733682f38a4;RoW;SSP5-Base-2020;0644fb7666ecd032c5409733682f38a4;market for wood chips and particles, willow;wood chips and particles, willow;kilogram;0.1613065552877866;7.88209554676117e-05;0.000208404397104363;6.218488707036244e-10;6.261101586725861e-09;1.1733164685905595e-07;0.006905723121526058;;;
2163fa3e7bae53cb43355ec6acc7cc3e;GLO;SSP5-Base-2020;2163fa3e7bae53cb43355ec6acc7cc3e;market for onshore natural gas field infrastructure;onshore natural gas field infrastructure;unit;2119151.767106205;18548.837299858715;4759.3668908097225;0.07693606794228314;0.01798708470135497;17.1882618315195;440928.40474848496;;;
aaaab2e131889d2e59ef6c8e582a8d0e;GLO;SSP5-Base-2020;aaaab2e131889d2e59ef6c8e582a8d0e;market for sulfur;sulfur;kilogram;0.028386930433872817;2.9801806001040576e-05;0.0003434747835778369;3.319299492106151e-10;4.552310785158068e-09;3.60962933520711e-06;0.023628237732568644;;;
fb1f00e0217d22678f267c677bc98633;RoW;SSP5-Base-2020;fb1f00e0217d22678f267c677bc98633;market for anode, silicon coated graphite, for Li-ion battery;anode, silicon coated graphite, for Li-ion battery;kilogram;1.4169613792965785;0.0050381774070624545;0.005491250268834251;2.567519679620576e-07;3.5629546771388004e-08;2.2836915976535363e-05;0.6471678348938853;;;
0eb71b7aea4910bc993035ce52e88000;GLO;SSP5-Base-2020;0eb71b7aea4910bc993035ce52e88000;market for cookstove;cookstove;unit;232.79175101334542;1.6651474796390455;1.562552137918071;3.105522010464183e-06;1.0235275781064923e-06;0.0008418829280883764;17.362570958560276;;;
dbcd34cc6eac2909da3c1435cd5b15c7;GLO;SSP5-Base-2020;dbcd34cc6eac2909da3c1435cd5b15c7;market for heat and power co-generation unit, organic Rankine cycle, 3MW electrical;heat and power co-generation unit, organic Rankine cycle, 3MW electrical;unit;1241700.542485408;2969.9024925286667;4471.794017418335;0.008126058550485076;0.0025987037454950194;2.6186107421316263;49893.542778986804;;;
303ceb4a91057559fed5cb1c3bf29149;GLO;SSP5-Base-2020;303ceb4a91057559fed5cb1c3bf29149;market for potentiometer, unspecified;potentiometer, unspecified;kilogram;8.306720454263278;0.10669740070997402;0.026422865664291806;1.6734808098036931e-06;1.5382781120229873e-07;8.43450345238765e-05;2.0405200841999194;;;
455b2215d53fb94619c5a5d278f79ad2;GLO;SSP5-Base-2020;455b2215d53fb94619c5a5d278f79ad2;market for pyridazine-compound;pyridazine-compound;kilogram;5.520328193513842;0.023637816905294085;0.013293843698350398;3.056511344606674e-07;6.044314844572833e-08;3.453381357941082e-05;1.2239412581908717;;;
2ef0513b4dcd2fee2bd298f5e30fe0b6;GLO;SSP5-Base-2020;2ef0513b4dcd2fee2bd298f5e30fe0b6;market for ytterbium oxide;ytterbium oxide;kilogram;38.80721591823734;4.07478625406227;4.331528362997241;0.0003756627969745953;5.559432820124846e-07;0.00023099865151605915;14.887237653542;;;
875d6b7361b90d6f1bdaf781c51d3ac6;GLO;SSP5-Base-2020;875d6b7361b90d6f1bdaf781c51d3ac6;market for chromium steel pipe;chromium steel pipe;kilogram;4.132045036848989;0.016825694589725278;0.09831003535901842;1.5102794367636108e-07;2.6322916241459794e-08;4.6622229364135976e-05;0.3873494641356848;;;
6cb80e4a9eecd6fb5ccab5e2016e155f;GLO;SSP5-Base-2020;6cb80e4a9eecd6fb5ccab5e2016e155f;market for magnesium sulfate;magnesium sulfate;kilogram;0.6383267108566094;0.03279201782857011;0.13136524072129033;1.1068661563156262e-08;5.5772642264503184e-09;3.4822314877354786e-06;150.11731826812124;;;
03b231366e77e6098923422bd42a28e1;GLO;SSP5-Base-2020;03b231366e77e6098923422bd42a28e1;market for petrol, two-stroke blend;petrol, two-stroke blend;kilogram;0.1585905055943245;0.00040762515389129717;0.006127010583073596;6.714212796366606e-09;4.483857519093505e-09;2.0287358280289805e-06;0.548741017913441;;;
b2618aec43046797a3a467473afa77b7;RoW;SSP5-Base-2020;b2618aec43046797a3a467473afa77b7;market for nitrous dioxide;nitrous dioxide;kilogram;1.0513941988011037;0.0012636702390655067;0.001972279788560544;1.0427728750074637e-07;1.3097661231606529e-08;6.0905602873640685e-06;0.20631495714835413;;;
196163600a4efa51969dcf6ee28a465f;GLO;SSP5-Base-2020;196163600a4efa51969dcf6ee28a465f;market for agricultural machinery, tillage;agricultural machinery, tillage;kilogram;2.1679404117432455;0.015098693399019208;0.0037919573351464695;1.2497705335857917e-07;2.7788857454402864e-08;2.292667085956061e-05;0.47890840276438884;;;
3e8da9aba64a29f8d18f22c4aa6ce5f1;GLO;SSP5-Base-2020;3e8da9aba64a29f8d18f22c4aa6ce5f1;market for long liner, steel;long liner, steel;kilogram;1.8036313157744033;0.023621822622379704;0.00846232619214057;4.3049380564755544e-08;1.3697705222045298e-08;1.7648375379962606e-05;0.284505374518509;;;
11a252f4506e7a68b98e220ee64ffeea;RoW;SSP5-Base-2020;11a252f4506e7a68b98e220ee64ffeea;market for aluminium, primary, ingot;aluminium, primary, ingot;kilogram;2.115930203473721;0.005198355521886664;0.007058523067449124;2.983122761387382e-07;7.476449736622859e-08;4.8600444405896484e-05;0.7892734062526097;;;
2ad0af3de61844881db69c9fa5e9ad8b;RoW;SSP5-Base-2020;2ad0af3de61844881db69c9fa5e9ad8b;market for vinyl chloride;vinyl chloride;kilogram;0.8035429788058743;0.13331749526868752;0.03629896611253618;3.626597137396495e-08;7.657774350666042e-09;3.6206429863842162e-06;0.3720259842154744;;;
01d59f12e272b87bf58589cdb975fe97;GLO;SSP5-Base-2020;01d59f12e272b87bf58589cdb975fe97;market for alfalfa-grass silage;alfalfa-grass silage;kilogram;0.21536303647213334;0.0003498350197996323;0.0005653490769789821;1.6961978237102086e-09;1.0279876428932386e-08;7.751219143654455e-07;0.018079460530316224;;;
e34c9e0152274d60bb9c70d2dcf84914;GLO;SSP5-Base-2020;e34c9e0152274d60bb9c70d2dcf84914;market for toner module, laser printer, colour;toner module, laser printer, colour;unit;3.9099796377744185;0.017431329895585414;0.05631030739999926;5.606954066117764e-07;5.8995391079079455e-08;3.0271168221975177e-05;1.0267875717859145;;;
fbab3177434d78b701a6182d3407868a;RoW;SSP5-Base-2020;fbab3177434d78b701a6182d3407868a;market for sawnwood, lath, hardwood, dried (u=20%), planed;sawnwood, lath, hardwood, dried (u=20%), planed;cubic meter;201.86046276521807;0.22262593686683047;0.37100729048792247;2.2730524102106912e-06;8.457681675529252e-06;0.00038967442139595726;9.575900536744381;;;
37a9409040114840de005d79be18f5e0;RoW;SSP5-Base-2020;37a9409040114840de005d79be18f5e0;market for sodium formate;sodium formate;kilogram;1.2439585081984266;0.0067770442735225304;0.0026555918999063223;1.357514547878126e-07;1.0969167064522884e-08;5.345529663149902e-06;0.27411527076567693;;;
bda004009b5ac0f2e2008b4ba60f6195;GLO;SSP5-Base-2020;bda004009b5ac0f2e2008b4ba60f6195;market for 2-methylpentane;2-methylpentane;kilogram;0.5656405686492572;0.0006610677600967519;0.00594231560756483;1.2187638667552435e-08;6.140396910500647e-09;2.7078927334425567e-06;0.6385119684849927;;;
3140e472a4887af4e75655b2a212fa5b;GLO;SSP5-Base-2020;3140e472a4887af4e75655b2a212fa5b;market for polybutadiene;polybutadiene;kilogram;0.44766584367377543;0.0001466811707823109;0.03150649006454077;9.481501660282154e-10;1.6800820391225425e-08;7.5720571061708575e-06;0.8464339858945795;;;
253c2a33c1fc5a2548ed3a1e32aa9a8c;GLO;SSP5-Base-2020;253c2a33c1fc5a2548ed3a1e32aa9a8c;market for maleic unsaturated polyester resin;maleic unsaturated polyester resin;kilogram;1.4560309518400265;0.003349746305725459;0.008934468808944978;6.257268373081581e-08;1.521238653995665e-08;7.13953634851611e-06;0.6924618892499204;;;
3ec552673809c6c0b2a0fb13aaa627a6;GLO;SSP5-Base-2020;3ec552673809c6c0b2a0fb13aaa627a6;market for polystyrene foam slab for perimeter insulation;polystyrene foam slab for perimeter insulation;kilogram;1.2033738757620274;0.0026041485429066907;0.0492549974026332;2.533671408057377e-08;1.8380776421957393e-08;8.13475724991652e-06;0.8334756629219152;;;
f560285224256182fdc8756dd5a45f8b;RoW;SSP5-Base-2020;f560285224256182fdc8756dd5a45f8b;market for glyoxal;glyoxal;kilogram;0.8358315183031593;0.0009369972197322578;0.006330983634700622;5.941856046361941e-08;1.2260628119026284e-08;5.689727917619612e-06;0.4778250717021854;;;
fd9419bc14e077ca33133be02728da0a;GLO;SSP5-Base-2020;fd9419bc14e077ca33133be02728da0a;market for passenger car, petrol/natural gas;passenger car, petrol/natural gas;kilogram;4.8868455621418345;0.02729099368279964;0.0258083124555804;1.825210954281859e-07;3.398581802946625e-08;2.682968660732716e-05;0.5938545251177463;;;
7ed77d4d0f84d19017e576d8237514af;GLO;SSP5-Base-2020;7ed77d4d0f84d19017e576d8237514af;market for radish;radish;kilogram;1.1718945226027349;0.0009850300780328864;0.00254292647196712;2.704729618497336e-08;3.6080097707101765e-08;1.6869176981320367e-05;0.24297902923925277;;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]"
a59a845057a75670b39c812c45810d97;GLO;SSP5-Base-2020;a59a845057a75670b39c812c45810d97;market for diazole-compound;diazole-compound;kilogram;6.53647005163308;0.03454220072630179;0.01943218597923596;4.177899349284625e-07;1.0786245513212251e-07;6.538720266086373e-05;1.7259532743693917;;;
d995bf500d86df1922024dbd69dcfaed;GLO;SSP5-Base-2020;d995bf500d86df1922024dbd69dcfaed;market for lentil seed, for sowing;lentil seed, for sowing;kilogram;0.3938328655233767;0.00039726064227147047;0.0013361380084334971;5.980465001816977e-09;5.5673346346552455e-08;1.0928745527188893e-06;0.024395649063258012;;;
