location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);acidification: terrestrial;climate change: freshwater ecosystems;climate change: terrestrial ecosystems;ecotoxicity: freshwater;ecotoxicity: marine;ecotoxicity: terrestrial;eutrophication: freshwater;eutrophication: marine;land use;photochemical oxidant formation: terrestrial ecosystems;water use: aquatic ecosystems;water use: terrestrial ecosystems;climate change: human health;human toxicity: carcinogenic;human toxicity: non-carcinogenic;ionising radiation;ozone depletion;particulate matter formation;photochemical oxidant formation: human health;water use: human health;energy resources: non-renewable, fossil;material resources: metals/minerals;ecosystem quality;human health;natural resources;emptied;parameters full;log parameters;activity type
GLO;SSP5-Base-2040;6c59302ba1c9c21630aa6137d163fb27;market for transistor, wired, small size, through-hole mounting;transistor, wired, small size, through-hole mounting;kilogram;55.4600476417582;0.7214676679729007;0.1216948507040184;3.268248594986942e-06;2.7587361034813384e-07;9.995846373702992e-12;3.659713265857945e-07;6.134984433895935e-08;1.1966723075425872e-08;8.926875304131254e-08;1.1412204584659297e-07;1.597208573624464e-11;3.2130923217936035e-08;5.0828287249378516e-08;9.73334071878462e-13;2.175498458445526e-08;0.0001212718195824;5.276120356709647e-05;0.0003439729300015;5.049067639372615e-08;2.6468334851187733e-08;0.0002780790571263;3.1188944157688217e-07;3.5774861999458644e-06;7.4781197966119874;2.016736964939001;1.0015380461441773e-06;0.0008000512149836;9.494856783305972;;;;
RoW;SSP5-Base-2040;2ec10b1b64e70e51c42f3cadf61b7271;market for sodium hypochlorite, without water, in 15% solution state;sodium hypochlorite, without water, in 15% solution state;kilogram;1.7239925612536156;0.0172673320202861;0.0018471596869492;5.2573155334445e-08;9.58366181061476e-10;1.6236149758064305e-13;5.944711002552752e-09;1.1152464226547497e-10;2.260979542111756e-11;2.2975318384419307e-10;7.455373799569844e-10;2.0419527413993517e-13;3.886665280150309e-10;3.722912541660485e-10;3.1751134604046744e-14;7.09669438075782e-10;1.969833984966074e-06;6.125204244955814e-07;7.133099030248769e-07;7.25668787973076e-10;1.1418466812059866e-09;1.089603092026017e-06;2.5252475373222964e-09;1.1670119146181955e-07;0.0981794437788384;0.0684532798379732;8.773843299321675e-09;4.506356461821298e-06;0.166632724326481;;;;
GLO;SSP5-Base-2040;4bdf117587a03b2c5cf9b8a56788ac4f;market for ultraviolet lamp;ultraviolet lamp;unit;0.3832526228318441;0.0031825524444365;0.0014977304437131;1.0215723714876808e-08;4.944595181465573e-10;6.540243486763014e-14;2.39476419321544e-09;2.0622054472768128e-11;5.5943458794720526e-12;8.399125463957744e-10;1.8335354347082343e-10;4.1699820882589176e-14;1.0014258200832458e-10;1.6836492900551354e-10;2.728465767162235e-15;6.098392362785815e-11;7.93503985230937e-07;5.003631508479087e-07;4.606202484263232e-07;1.6272754263678042e-10;8.121327675408734e-11;1.220881488562704e-06;1.1289496973878979e-09;1.0028467009491926e-08;0.0782739506600007;0.0050328105582602;4.2073206065508954e-09;2.986769255625138e-06;0.083306761279245;;;;
GLO;SSP5-Base-2040;66662a599dfa600065de991b42b4e59a;market for kaolin;kaolin;kilogram;0.0548477226214633;0.0001830358951384;0.000126329446781;3.694612736512141e-09;1.0338087780195795e-10;1.4791057823965037e-14;5.415309881482723e-10;5.0098568204977145e-12;1.0364459966428206e-12;1.2591402624546798e-11;4.5966752705925644e-11;8.512094155772925e-15;1.8609788231363223e-11;3.144091422814613e-11;1.5837861592085188e-15;3.5399195891867716e-11;1.7944645019946654e-07;2.8035174107593545e-08;3.838756589769725e-08;5.7331883242689957e-11;2.7571667783123998e-11;1.0734258977994929e-07;2.1207473237638446e-10;5.8212008517269265e-09;0.0125304027696748;0.0007120031796932;7.595892831807511e-10;3.593290935773812e-07;0.0132424059847672;;;;
GLO;SSP5-Base-2040;4b39c6304103f1c61ac1664d2efd77bf;market for pyridine;pyridine;kilogram;2.566627248434742;0.0027237241015738;0.0182182488491941;4.7191365333726133e-08;3.88595905530819e-09;6.680069850863364e-13;2.4461376671059282e-08;1.9041431601387058e-10;3.7329796358726674e-11;3.996309480183159e-10;1.0717131947630143e-09;4.350353535900728e-11;6.376198999675696e-10;2.580090811319946e-09;5.4355112715118716e-14;1.2148908307726346e-09;8.104835939695714e-06;1.368729393703124e-06;1.2066953307300651e-06;7.436166772731876e-10;5.015441997895272e-10;3.877064652825087e-06;1.5211836820316342e-08;1.99782039130261e-07;1.458308298021466;0.0161101834439805;3.3308297503897764e-08;1.477354371015566e-05;1.4744184826803377;;;;
RoW;SSP5-Base-2040;8a9180e2f3ba09cbbf928b887930a815;market for butyl acrylate;butyl acrylate;kilogram;1.2850162074608171;0.0021968263449378;0.0083844278119453;2.5960583582154134e-08;3.780053754970792e-09;4.23482719235716e-13;1.55064095553682e-08;1.0725973188010075e-10;2.2128453276673504e-11;2.09452463152746e-10;1.1350340680322096e-09;2.122419185427952e-13;4.817795371312651e-10;1.467509175376616e-09;6.130175950346165e-14;1.3701552956263074e-09;5.13794751840079e-06;8.158898899099682e-07;8.936265558647357e-07;4.086892488034922e-10;5.610421192785535e-10;3.811981460663512e-06;9.596332589721252e-09;2.253144166964069e-07;0.6845608731014776;0.0205845687970628;2.271020125425297e-08;1.0895285464519104e-05;0.7051454432686959;;;;
GLO;SSP5-Base-2040;d053f1b0998eae92cd5e77983cb6d097;market for fuel cell, solid oxide, 125kW electrical, future;fuel cell, solid oxide, 125kW electrical, future;unit;163159.16556204972;1275.028089490957;1477.7954016990147;0.0755786890615033;0.0001269768894382;8.187968215839251e-09;0.0002997893057178;1.635752554734401e-05;3.2755461287213505e-06;2.9258491826611887e-05;3.978064850201056e-05;3.344075920208861e-07;6.171192897997646e-05;3.307342318666244e-05;6.762827265782091e-10;1.5115591569755951e-05;0.0993408919878999;0.2121643137222026;0.0867031365838635;3.275122111788729e-05;3.873522917082384e-05;0.1463213346767066;0.0002200070573701;0.0024856749511768;5939.387939046763;393159.2129369273;0.0006105651495138;0.5473062247268852;399098.6008910897;;;;
GLO;SSP5-Base-2040;189d143c6efd2310d7522b03abb89435;market for inert material landfill;inert material landfill;unit;2224169.1768031637;5435.853689555181;12076.51852534948;0.0085694847311905;0.0015345777976934;1.7082727017148912e-07;0.0062576424310123;3.788695632093284e-05;9.861499860154691e-06;0.0004132248985669;0.0001721569065172;2.1042337624193677e-07;0.0025876323885651;0.0013226234490101;2.9214896697699354e-09;6.52981998326947e-05;2.0728936008032;0.4498638764138377;0.3179948243830082;0.0001330543529221;0.0003471171325831;1.881655616523887;0.0085227999861137;0.0107379257326475;755451.5386067748;9906.824504477188;0.0123359862454865;4.742147442865063;765358.3631765501;;;;
RoW;SSP5-Base-2040;3e94674bc41b5e4877d067971c70ab68;market for propylene;propylene;kilogram;0.0352455299005708;5.264261861508425e-06;0.0083844369957263;1.7616175782475948e-11;6.707622642895084e-10;1.1962778454533536e-13;4.382457388641641e-09;2.48425718341045e-12;5.130466412637603e-13;5.382398726697564e-13;7.349551148534596e-12;4.336270187018167e-15;6.416100618287833e-13;3.6070834007381045e-10;6.321348086446969e-15;1.4128841694427142e-10;1.4516346956949475e-06;5.873706216677136e-08;1.4773039731746454e-08;2.50499198210328e-13;9.997070834466604e-13;6.536108860051291e-07;2.33030135935378e-09;2.323409423105251e-08;0.610337874668046;4.389308214028868e-05;5.425584840391308e-09;2.204321320395109e-06;0.6103817678914749;;;;
GLO;SSP5-Base-2040;e8bcfd4bc2aab6cfae65b5e15fcc9f1d;market for furnace, wood chips, softwood storage area, 1000kW;furnace, wood chips, softwood storage area, 1000kW;unit;726401.2094850667;181.82105555466904;61.6517653287564;0.0002205815607743;2.2542351954656437e-05;3.208754330879308e-09;0.0001174753218558;2.9261064816043228e-06;6.084621041040587e-07;7.965642734766906e-06;8.791987584994626e-06;1.9986614272603767e-09;2.8783234209270032e-05;1.1078182455711163e-05;1.2492002397878363e-10;2.79208678136931e-06;0.0389284681880257;0.0650574858639625;0.0152453257996785;3.4391336394820795e-06;3.5178501394790195e-06;0.030129165297414;7.354295311602754e-05;0.0004591431398456;2144.0676159228087;1126.822095507824;0.0002001764402883;0.1499000293423563;3270.8897142227192;;;;
GLO;SSP5-Base-2040;5d05a333844f7667c0264d0b2b641f0a;market for potassium nitrate, agricultural grade;potassium nitrate, agricultural grade;kilogram;17.046726011809305;0.0016241744057297;0.0012594183995209;5.958557368851128e-09;6.20220879959083e-10;9.1623274575321e-14;3.3542002875919433e-09;1.9230574363818125e-11;4.402950429443277e-12;1.268637232082186e-10;1.2509276616428364e-10;3.0128167022082226e-14;2.4794106662481734e-08;3.1625417354659125e-10;2.0457446667540183e-14;4.5724427999395554e-10;1.1114420978734631e-06;1.295477321112122e-07;1.486715667534615e-07;9.290575983881932e-11;1.4839733114893898e-10;6.875707617522465e-07;2.1341428888554816e-09;7.519127836346008e-08;0.0950621168657049;0.097281132984265;2.9360488270322852e-08;2.1547903136624437e-06;0.1923432503072142;;;;
GLO;SSP5-Base-2040;461b8632da46daefbb306fa8a317e3c5;market for tomato, fresh grade;tomato, fresh grade;kilogram;1.2401150652316666;0.001677062358669;0.0022015354351462;2.498611125158165e-09;4.955858165986111e-10;4.1822910548151756e-14;1.5311749360627724e-09;1.815271635290524e-11;3.939195072176599e-12;8.151933517789299e-11;8.069027789035885e-11;5.381408737097317e-13;1.3594602512275535e-09;1.522718298873499e-10;3.340874731846325e-14;7.46718730904433e-10;5.074918385311939e-07;2.556316563500509e-07;1.766406716193562e-07;3.891821621668002e-11;7.280315926492433e-10;4.568275580196021e-07;1.022864421566671e-09;1.227937415759189e-07;0.0413596425567207;0.0073974185645054;3.723398545567705e-09;1.521172246590852e-06;0.0487570618679448;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
RoW;SSP5-Base-2040;a618878275594be40595ef331189707b;market for hard coal, run-of-mine;hard coal, run-of-mine;kilogram;0.0421081783556413;0.0001236152092111;0.0002639725769493;4.4666580641634517e-10;1.5424712567087134e-10;5.421802602761203e-15;1.9853216149243888e-10;2.3215614639828278e-11;4.877659667850009e-12;6.787288222872452e-12;8.161868800328494e-10;1.2827398963365753e-13;5.884513962088929e-11;1.3234050030570516e-10;2.175101197486941e-16;4.861567511926906e-12;6.578483572652005e-08;2.3945294066716054e-07;2.944346324861325e-07;7.115499470546044e-12;5.0781678756736726e-11;1.3663667259694396e-07;9.116640831640463e-10;7.994577342266201e-10;0.0402788636448013;0.0006272246118977;1.395165852418718e-09;7.38077958359939e-07;0.0409060882615607;;;;
GLO;SSP5-Base-2040;bd3a3818f60643fd78eccefa7b4390c1;market for reinforcing steel;reinforcing steel;kilogram;1.396515372535585;0.0133495949983125;0.0022687264322644;1.0605511825587637e-08;9.742682312867406e-10;1.5592494679391738e-13;5.7092333781680955e-09;1.0370730476444088e-10;2.2556439420025584e-11;1.8475896164536304e-10;6.084164288591173e-10;1.2273943164393317e-13;3.013952772623121e-10;6.12090572195179e-10;1.168583969540834e-14;2.6119013992738187e-10;1.891750350449697e-06;6.083655704001253e-06;4.1701529834191925e-07;1.6433874752642227e-10;1.4168210820887282e-10;1.840425123316158e-06;3.920774857471472e-09;4.29512656064948e-08;0.0908376725996075;0.1674902461991607;8.516709704778056e-09;1.028002219361738e-05;0.2583279190599583;;;;
GLO;SSP5-Base-2040;a2634d3b6d27046ccb1d0af9c0384c64;market for battery cell, Li-ion, NCA;battery cell, Li-ion, NCA;kilogram;47.761042274039895;0.3368730450157722;0.9185223839731116;9.496284441381724e-07;3.535732026537881e-08;1.1121311482122758e-12;4.071737173910211e-08;5.222840717737935e-09;1.0315577541605276e-09;1.0965927035263241e-08;8.450179181315382e-09;4.256211120268158e-12;3.958123768338432e-09;4.465984902912832e-09;6.320567806973096e-13;1.4127097692196442e-08;1.3492423462476307e-05;5.960082080457677e-06;2.985726148073964e-05;1.3246668711283456e-08;3.802388743114385e-09;3.244968888573895e-05;3.0025177844740114e-08;2.323122631639656e-06;1.3328195087857508;1.7423604612217298;1.1017517613775405e-07;8.41296103441823e-05;3.0751799841345786;;;;
GLO;SSP5-Base-2040;6727025bbc9d787b9780d89813f331c1;market for industrial furnace, coal, 1-10MW;industrial furnace, coal, 1-10MW;unit;127781.44298549098;700.942064958514;619.6364393181667;0.0013837689850183;0.0002499640024366;2.078964536385272e-08;0.000761144391145;2.894079114804933e-05;5.778783881815283e-06;5.15422378549645e-05;7.078047051040773e-05;1.2138105181968812e-08;0.0001673340212619;0.0001385610452613;6.768886900039483e-10;1.5129135455012389e-05;0.2522213104577507;0.2836720064017234;0.1457745299327647;2.149628722279595e-05;3.0196237912539177e-05;0.3087060465268818;0.0009425816930136;0.0024879021677676;14873.563917530812;6707.745865396511;0.0014740742472972;0.9938543859564182;21581.309798056463;;;;
RoW;SSP5-Base-2040;664abb18d8a9519808223f7797e972b7;market for dolomite;dolomite;kilogram;0.1159570347577414;9.51305445587556e-05;0.0001709749873049;1.7734099260955395e-09;4.7622598973137646e-11;8.329504407575695e-15;3.0497956816293336e-10;4.713926783528328e-12;1.038355515422875e-12;2.6387157166780222e-11;3.083680293067223e-11;6.006028009665284e-15;2.852578508042481e-11;3.2283534179443316e-11;1.9956273553816104e-16;4.460425624354931e-12;1.0105753101212269e-07;2.8549655744432373e-08;2.8261306698894332e-08;2.8439464737598925e-11;1.9290855089965234e-11;6.070312312286171e-08;2.1818664412777823e-10;7.334921822200061e-10;0.0068037473178705;0.0003973556377269;4.764020844518224e-10;2.1957096918391565e-07;0.0072011029600578;;;;
GLO;SSP5-Base-2040;8935626f595b071e997e105b20cc88ea;market for inductor, miniature radio frequency chip;inductor, miniature radio frequency chip;kilogram;21.65114578449349;0.5461776083191621;0.9626787250131752;1.7124100498329534e-06;8.193174754029859e-08;5.777198123653935e-12;2.1152326027823746e-07;9.040957821064864e-08;1.8069251364048142e-08;1.1630561709512614e-08;1.5169830627603296e-07;1.014054312209508e-11;3.624831879628757e-08;4.2975502902196584e-08;4.0167777949339654e-13;8.977897880357177e-09;7.009125854036265e-05;3.2793351058225434e-05;0.0004528971176059;2.6732485207288103e-08;1.824087276931688e-08;7.9134221146937e-05;2.785929961823969e-07;1.4763653656850089e-06;4.651803998606064;1.6503809218311405;6.445023819058514e-07;0.0006367157287168;6.302184929415102;;;;
GLO;SSP5-Base-2040;d39f1efa85b7833e0e2ec301c6ac52dd;market for morpholine;morpholine;kilogram;1.691671636536071;0.0024881841424234;0.0116669222659723;8.591945802326734e-08;8.325322199302828e-09;6.581756416572632e-13;2.4099291647091336e-08;1.6389635185234763e-10;3.3517243283938666e-11;3.2985419898647364e-10;1.6797453963214016e-09;3.139826939456969e-13;5.85756653055304e-10;1.5173234739028059e-09;3.0831037932589635e-14;6.891043623406573e-10;7.985277252841266e-06;1.1419600910442268e-06;1.1957476693852565e-06;1.347365160192858e-09;6.705374468054317e-10;5.6624441793850566e-06;9.981701782496898e-09;1.1331937915312134e-07;1.0064023783077127;0.0123158343691214;3.673569630643341e-08;1.6110743853265486e-05;1.0187182133659387;;;;
World;SSP5-Base-2050;8e2bb99b8f164563861ed931b6a60a45;market for cement, unspecified;cement, unspecified;kilogram;0.2209036960790105;0.0002719699844833;0.0003913478242975;1.1008846832253007e-09;2.2413787491837352e-10;6.535491747315135e-14;2.3923434042676236e-09;9.298368676011069e-12;2.086982387885653e-12;4.5008257805931735e-11;5.071779240946191e-11;1.262865121919294e-14;7.430373348972346e-11;1.3344077993084268e-10;9.31593231654344e-16;2.0822035290010664e-11;7.928364497877126e-07;5.0431252088365896e-08;8.862556047212381e-08;1.764219574663234e-11;2.7192227314715008e-11;2.4722470275427773e-07;9.097736766195099e-10;3.424067878127809e-09;0.0233628481654265;0.0017679317495482;2.931414667178356e-09;1.1834961920541175e-06;0.0251307799357968;;;;
GLO;SSP5-Base-2050;4537fa8ee7e18b21c571c30954ef90c2;market for potassium permanganate;potassium permanganate;kilogram;1.6467662737907085;0.0018992408381675;0.0022107868424838;1.581598975021716e-08;7.4423487497547e-10;1.1748131090816421e-13;4.301319187568174e-09;7.802423119945717e-11;1.6094851288633584e-11;2.2143984321774856e-10;4.263318167212434e-10;7.709577460781085e-14;5.666660733546733e-10;3.5720767936790916e-10;6.816884219962804e-15;1.5236414238853974e-10;1.425310836841215e-06;4.255231505489883e-07;4.7532537946720773e-07;2.5475700371919303e-10;2.2592711563085538e-10;8.537059415540157e-07;2.4102011443646027e-09;2.5055435670180516e-08;0.1058098331300388;0.0135439361599339;6.711505738509033e-09;3.207806964735071e-06;0.1193537694423368;;;;
GLO;SSP5-Base-2050;4d635ac04223c7ac10aa03a6fefb6411;market for dried roughage store, non ventilated;dried roughage store, non ventilated;cubic meter;1172.7078730571416;0.160777759580542;0.1744064172369349;2.902659895566951e-07;9.987553424088324e-08;6.814230588089292e-12;2.494543640311691e-07;2.092668336555113e-08;4.126744710452528e-09;3.6554123583468885e-08;3.0130340015124814e-08;1.6016143297456836e-11;6.208529399792318e-07;2.4140150472745983e-08;2.357318533696035e-13;5.268841381688687e-09;8.267259487006092e-05;8.180822840235362e-05;0.0001071658390431;4.516385684471466e-09;1.1877057127694508e-08;0.0001088819363918;1.6227245955228677e-07;8.664316565943895e-07;3.4995331524075226;1.3054971681064007;1.086083414667183e-06;0.0003815735229393;4.805030325782765;;;;
GLO;SSP5-Base-2050;7075675b46724f0d43360996e9a0a4c5;market for peat moss;peat moss;cubic meter;5.275044737833892;0.0035328325011503;0.0099366696736952;6.219700420888539e-08;2.185893672945776e-09;9.66004232270578e-12;3.5345159065061906e-07;2.1282959146155839e-10;4.5136894479073487e-11;8.860752408126315e-10;1.4416444597699175e-09;2.728917932877533e-13;2.6266685189737044e-07;1.7235795293655071e-09;9.101193999464191e-15;2.0342073793467647e-10;0.0001171694517584;1.034051391159707e-06;1.18608817498568e-06;1.0061758312775883e-09;7.602818693184235e-10;2.92275869798068e-06;1.17214985529032e-08;3.3451408798703667e-08;0.3007633256531883;0.0140307211199301;6.226235223962004e-07;0.0001223592875287;0.3147940469765392;;;;
GLO;SSP5-Base-2050;612a9183c7bac2685fb87a699974c8aa;market for helium;helium;kilogram;1.82090299326287;0.0050651151070162;0.0364534998992898;3.318227907109271e-08;2.715411957651719e-09;7.521924576346995e-13;2.756908904597824e-08;1.1961820095588874e-10;2.520036300479863e-11;2.060985523733312e-10;1.0429708497981194e-09;1.9803283905045892e-13;8.19133208135467e-10;3.2297614804097904e-09;1.2849797850574416e-14;2.8720576236800976e-10;9.129158588521091e-06;2.0725869631092403e-06;7.531470055363311e-07;5.261372677043855e-10;1.1586634901543575e-09;3.0659481648967288e-06;1.815140293324267e-08;4.722939000152887e-08;5.369019180105187;0.0518984122383936;3.5728042951988873e-08;1.5087838973785756e-05;5.420917592630786;;;;
GLO;SSP5-Base-2050;d6fab41b5e2cf27dc492ebc8f875761f;market for trimethyl borate;trimethyl borate;kilogram;1.057066327378237;0.0060761135031805;0.0048835757127805;7.992687106798811e-09;2.644225723077854e-09;2.167200179635995e-13;7.936022609635843e-09;1.7192525856501023e-10;3.462723058396469e-11;3.87963845647752e-10;4.2308231639464624e-10;9.19479573806414e-14;5.328065820649892e-10;9.47129790348821e-10;1.0961418413742642e-14;2.449986037728184e-10;2.6294358642043423e-06;4.828093217604018e-07;1.0574180648142768e-06;1.259339380432507e-10;2.7777125642362423e-10;2.5672006491886824e-06;6.214102677014502e-09;4.028865755342981e-08;0.4483524684293282;0.0157995489314989;1.3078097713100778e-08;6.7837686952054985e-06;0.4641520176058258;;;;
GLO;SSP5-Base-2050;b174d4a88624f143a5f6eefff6697b66;market for fibre, flax;fibre, flax;kilogram;4.963228772087122;0.000823801512406;0.0015829424588136;4.2533048326411314e-09;4.32984767730074e-09;1.281428916905069e-13;4.690304692142668e-09;5.4689921577531494e-11;1.0085993220460968e-11;1.691741677902429e-10;2.5951288103237907e-10;8.352806854229299e-12;3.41298205210978e-09;7.422816023423607e-10;2.99844032524454e-13;6.701812351766644e-09;1.5553060994380807e-06;2.309730248460818e-07;-4.992118602981296e-07;6.452413850270769e-11;7.376446158087649e-09;2.3626423124427253e-06;5.115762172587012e-09;1.1020757615339057e-06;0.0606242013792946;0.0042774670433175;1.3677641627514613e-08;4.764336048790805e-06;0.0649016751244245;;;;
RoW;SSP5-Base-2050;fbab3177434d78b701a6182d3407868a;market for sawnwood, lath, hardwood, dried (u=20%), planed;sawnwood, lath, hardwood, dried (u=20%), planed;cubic meter;209.31116378328932;0.2473267458689224;0.3781448097409264;7.8767554229278e-07;6.228228032180437e-08;1.4458559677634831e-11;5.293023212395209e-07;2.6903688403283583e-09;6.892519782772611e-10;3.1000287371537015e-08;3.174758655672206e-08;9.066621879433652e-12;7.708953025180917e-06;6.637592072709885e-08;4.288289897476909e-13;9.584754434131686e-09;0.0001754078560195;3.691778342923889e-05;2.525632326378562e-05;1.2675968750039453e-08;3.0518779940880025e-08;0.0001235283236088;4.359285098894611e-07;1.5761595502336975e-06;8.212549051073328;0.6557525734476175;8.433052604055808e-06;0.0003631614673704;8.868301634105698;;;;
GLO;SSP5-Base-2050;e44d6f6a676cdfff45f5b9eece638152;market for silicon, electronics grade;silicon, electronics grade;kilogram;16.23957311064271;0.0523005739566882;0.0414029223529558;1.1706905378099343e-06;2.0993738711729124e-08;5.567230749177172e-12;2.0382335288122557e-07;1.2356364131435763e-09;2.5206088257533817e-10;1.1567815218766563e-09;2.1955232216400316e-08;3.974982109522683e-12;1.3800985160364552e-08;9.641818438945182e-09;1.4577079208208634e-11;3.25812218665002e-07;6.754252701844894e-05;1.16950967957812e-05;1.0433755414027413e-05;1.8481312395123243e-08;1.204614790423659e-08;2.3774555581715334e-05;6.418066980639416e-08;5.357800698607e-05;4.503938567332467;0.1652817757110932;2.728802563938261e-07;0.00016711750257;4.669220668855778;;;;
GLO;SSP5-Base-2050;806de3a20a6aad4f41b3df84b530bbb0;market for nuclear fuel element, for pressure water reactor, UO2 3.9% & MOX;nuclear fuel element, for pressure water reactor, UO2 3.9% & MOX;kilogram;643.5313794681774;3.679700665225294;1.8928249199072749;0.0610362615660716;1.6263188569086506e-06;1.1080858593919844e-10;4.056817929515968e-06;1.902893265747526e-07;4.298215795412945e-08;1.155761971754107e-06;5.339250501309667e-07;7.154441766715288e-09;5.306437998001211e-07;1.1646181989516792e-06;2.2925876299815668e-11;5.124161373751809e-07;0.0013443520223733;0.001796498397126;0.0067362769154969;0.002027307887335;4.239523353635809e-07;0.0040867061863992;7.989450493385506e-06;8.426398340907743e-05;129.1673702145959;74.72444840765004;9.308631973339775e-06;0.0160838144401567;203.8918191346621;;;;
World;SSP5-Base-2050;f3697e266a0e4e218366ea50c81929c7;market for oxygen, liquid;oxygen, liquid;kilogram;0.1040379648816183;0.0002134017535491;0.0002566360362727;1.3719203090372948e-08;1.6128670777250316e-10;5.683783546005789e-14;2.0811007925865803e-09;1.6476723024787022e-11;3.3295004159481667e-12;1.2327263919533712e-11;3.1702994390746766e-10;5.049739496310363e-14;7.08611590336176e-11;7.827399059390986e-11;1.405493595974832e-14;3.1414179773829073e-10;6.895798685328897e-07;1.5002670468140024e-07;1.409941747075271e-07;2.253118092510529e-10;1.0570882791393682e-10;2.0302071299154385e-07;5.310683286671751e-10;5.165887118292622e-08;0.0244422608077321;0.0006106466865993;2.740806899990034e-09;1.2361422558892175e-06;0.0250529078084732;;;;
GLO;SSP5-Base-2050;19491c1e22a309caedebc2cf3bd5f053;market for ammonium thiocyanate;ammonium thiocyanate;kilogram;0.7688531343444326;0.0018177030663881;0.0097504266129457;7.738105671941796e-09;7.719457602493142e-09;2.582753802703152e-13;9.456584671353336e-09;4.9887447262520464e-11;1.0482037620442618e-11;1.4795933891329491e-10;4.1168242571508985e-10;1.5224828868239934e-12;5.082114938583651e-10;5.86346182650401e-10;2.4707319827124092e-14;5.522331720340803e-10;3.1335211802952366e-06;3.53938039750641e-07;5.536954285937866e-07;1.2254985741311284e-10;2.5801433692410467e-10;6.736589071814019e-06;3.7121110604763643e-09;9.081167327123257e-08;0.3245953745127072;0.0054443899982183;1.889215090337449e-08;1.087256009560634e-05;0.3300397650631587;;;;
