<<<<<<< HEAD
;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);acidification: terrestrial;climate change: freshwater ecosystems;climate change: terrestrial ecosystems;ecotoxicity: freshwater;ecotoxicity: marine;ecotoxicity: terrestrial;eutrophication: freshwater;eutrophication: marine;land use;photochemical oxidant formation: terrestrial ecosystems;water use: aquatic ecosystems;water use: terrestrial ecosystems;climate change: human health;human toxicity: carcinogenic;human toxicity: non-carcinogenic;ionising radiation;ozone depletion;particulate matter formation;photochemical oxidant formation: human health;water use: human health;energy resources: non-renewable, fossil;material resources: metals/minerals;ecosystem quality;human health;natural resources;parameters full
d2c89ef3a0da22987d0a9e401b9448f1;GLO;SSP5-Base-2040;d2c89ef3a0da22987d0a9e401b9448f1;market for heat pump, 30kW;heat pump, 30kW;unit;1290.3856799328396;9.169308419182823;2.480414800436362;2.193420896658269e-05;2.8496141759670408e-05;0.021742906072929502;224.33657843272212;;;
f8229498ca1b36c8079d2364e35667cb;GLO;SSP5-Base-2040;f8229498ca1b36c8079d2364e35667cb;market for nitrate salts, for solar power application;nitrate salts, for solar power application;kilogram;9.940032224558143;0.000879878774746724;0.15389388868261875;1.594540714217824e-09;3.6246501665875644e-09;1.2188736891365104e-06;0.0782753868180826;;;
23cd14ef7f57ad273d649977124985aa;GLO;SSP5-Base-2040;23cd14ef7f57ad273d649977124985aa;market for protein pea, organic;protein pea, organic;kilogram;0.3453207567055091;0.00034282511884039336;0.0011876260972122697;1.7852439701331197e-09;3.652661018351339e-08;2.882254180493402e-06;0.033885362145054276;;;
606717c7e4c3ec112c0b03cbce1a5610;GLO;SSP5-Base-2040;606717c7e4c3ec112c0b03cbce1a5610;market for fibre, kenaf;fibre, kenaf;kilogram;17.15610834790446;0.00070367452241068;0.0013732926058644228;4.7430757979055795e-09;3.615096124336285e-08;5.131587244876664e-06;0.056143079641512245;;;
6a75c2e5815af212589613fca0468c2b;RoW;SSP5-Base-2040;6a75c2e5815af212589613fca0468c2b;market for sawlog and veneer log, meranti, measured as solid wood under bark;sawlog and veneer log, meranti, measured as solid wood under bark;cubic meter;2.9535968692790804;0.02545454809242339;0.24509405008079385;4.0657922427664646e-08;9.031671036777576e-05;0.0034817321561154265;4.330632604550275;;;
cd26bfa9e958212a0bc6f29ce2afc7b2;GLO;SSP5-Base-2040;cd26bfa9e958212a0bc6f29ce2afc7b2;market for polycarbonate;polycarbonate;kilogram;2.561331000406179;0.023472855646746563;0.011455950183369756;5.1166299539176e-08;2.092003612782725e-08;1.0001113158004044e-05;0.8569878416730352;;;
37b5e0e6258403a9cf1878d298a4ef87;GLO;SSP5-Base-2040;37b5e0e6258403a9cf1878d298a4ef87;market for charcoal;charcoal;kilogram;0.37360047128573476;0.0003024904019503608;0.0011706192559168748;1.4680430254921244e-09;2.5599564878215887e-08;4.798698837989143e-06;0.01968416756601008;;;
debab4413e58804821c02676c8ad8ca0;GLO;SSP5-Base-2040;debab4413e58804821c02676c8ad8ca0;market for cable, ribbon cable, 20-pin, with plugs;cable, ribbon cable, 20-pin, with plugs;kilogram;24.57207606479713;0.0966265884429631;0.09274776749326624;1.4093524566136237e-07;8.484251449850738e-08;8.25450777188226e-05;1.1803488396743433;;;
6a4c7a16d5dfdfd3bf99d550675febf1;RoW;SSP5-Base-2040;6a4c7a16d5dfdfd3bf99d550675febf1;market for methyl methacrylate;methyl methacrylate;kilogram;0.2299017659632176;3.6312572881987394e-05;0.05760525681266076;1.2197533477971338e-10;2.8338358805333757e-08;1.269970046140544e-05;0.9550277007108362;;;
872ae9d2d262f9af18b2608d0e1f4687;GLO;SSP5-Base-2040;872ae9d2d262f9af18b2608d0e1f4687;market for yarn, cotton;yarn, cotton;kilogram;3.0169888036355283;0.009057644492265027;0.009572751560716053;6.465526940462352e-08;1.0614731032036686e-07;3.165477762591504e-05;0.3622602116514417;;;
67d4895270858309aad2da86ddf21466;GLO;SSP5-Base-2040;67d4895270858309aad2da86ddf21466;market for potassium carbonate;potassium carbonate;kilogram;2.1110962616712383;0.00352594755240414;0.003825637394598942;4.228970221169073e-08;1.1976483644635502e-08;5.828675518112325e-06;0.2001389965304765;;;
2c6782a682494e89f2916a0304a7c50a;GLO;SSP5-Base-2040;2c6782a682494e89f2916a0304a7c50a;market for methylcyclopentane;methylcyclopentane;kilogram;0.5738003432352279;0.0007057624632954168;0.005950760479997508;4.437402016843096e-09;5.979713018845182e-09;2.6207430036956817e-06;0.6378341360943729;;;
875d6b7361b90d6f1bdaf781c51d3ac6;GLO;SSP5-Base-2040;875d6b7361b90d6f1bdaf781c51d3ac6;market for chromium steel pipe;chromium steel pipe;kilogram;4.108975397092481;0.016844702323114972;0.09835756483045711;5.664659893810003e-08;2.3331715797278747e-08;4.502231386436976e-05;0.3833657975584456;;;
87af8885dd58f0290b4d78321761cb62;GLO;SSP5-Base-2040;87af8885dd58f0290b4d78321761cb62;market for battery cell, Li-ion, NMC811;battery cell, Li-ion, NMC811;kilogram;41.51823639177042;0.2854991306649365;0.6413072112704257;8.183839923693102e-07;1.0313761836315436e-07;7.835493089430118e-05;2.9531083688142883;;;
2163fa3e7bae53cb43355ec6acc7cc3e;GLO;SSP5-Base-2040;2163fa3e7bae53cb43355ec6acc7cc3e;market for onshore natural gas field infrastructure;onshore natural gas field infrastructure;unit;2159637.1680516833;20232.270349019032;4760.495217384588;0.02667449566727728;0.0162545104276664;16.584362909455496;428140.74705198314;;;
f31332c3601535bf2bfee086aca44c68;RoW;SSP5-Base-2040;f31332c3601535bf2bfee086aca44c68;market for butene, mixed;butene, mixed;kilogram;0.04118989507153085;7.628922448999237e-06;0.008153153856838466;2.484215110734743e-11;5.777228965662083e-09;2.3411737036051776e-06;0.5802775984413291;;;
a8e38c246d88c9f2aff00eed34addb92;GLO;SSP5-Base-2040;a8e38c246d88c9f2aff00eed34addb92;market for sanitary landfill facility;sanitary landfill facility;unit;9347959.462908633;37973.71104384317;49375.75500689215;0.03899331792842938;0.06543219589718292;20.186854630132906;2992077.0579483476;;;
6ee892b821472122968b70a2070a22fc;RoW;SSP5-Base-2040;6ee892b821472122968b70a2070a22fc;market for quicklime, in pieces, loose;quicklime, in pieces, loose;kilogram;0.04305912678376081;5.411885954229699e-05;0.00045863681454336446;9.100170860301224e-10;3.633316757899059e-09;1.3059297313345348e-06;0.04717712754717077;;;
816a0bf15e74b147cf6a7b7a363afdcb;GLO;SSP5-Base-2040;816a0bf15e74b147cf6a7b7a363afdcb;market for chipper, stationary, electric;chipper, stationary, electric;unit;82643.7942971766;62.023585362222846;8.770317258954877;3.7532405134483584e-05;3.1282600669172465e-05;0.03885341108749381;762.4371068550294;;;
14cef19bdae1d765494c60b83267703e;GLO;SSP5-Base-2040;14cef19bdae1d765494c60b83267703e;market for textile, kenaf;textile, kenaf;kilogram;19.098223514370677;0.011106055012479141;0.0026985998007253834;2.3564834315376068e-08;4.524347428433919e-08;8.367056810294051e-06;0.12202202725079452;;;
be33116d9801dd9e6a161a7f97be15c4;GLO;SSP5-Base-2040;be33116d9801dd9e6a161a7f97be15c4;market for clover seed, Swiss integrated production, at farm;clover seed, Swiss integrated production, at farm;kilogram;1.8416014190395362;0.001810837580240669;0.0036228334927704657;9.78338275217316e-09;1.2369815606956286e-07;3.9076785524996275e-06;0.15738354464601362;;;
e987717e5aa26678fd989b2768e8ad12;GLO;SSP5-Base-2040;e987717e5aa26678fd989b2768e8ad12;market for packaging, for fertilisers or pesticides;packaging, for fertilisers or pesticides;kilogram;0.49624002980658394;0.002841738614757669;0.0008476764135242234;2.0944375508944834e-09;1.166709368160421e-09;5.586727526674326e-07;0.044574510805466136;;;
3a2ce46223f8bc9ae688d157d5ce9264;GLO;SSP5-Base-2040;3a2ce46223f8bc9ae688d157d5ce9264;market for lorry with refrigeration machine, R134a as refrigerant, 16 metric ton;lorry with refrigeration machine, R134a as refrigerant, 16 metric ton;unit;20277.563387236383;157.7085502417936;183.1622825333066;0.000243051769055582;0.00014557871570656467;0.12487841753666394;3046.4131538820743;;;
b6035e6be316772a9444f6b161da81b5;GLO;SSP5-Base-2040;b6035e6be316772a9444f6b161da81b5;market for ethephon;ethephon;kilogram;3.54467324184266;0.01146371266855285;0.01190396761879695;1.4054274659147045e-07;3.950255350548932e-08;1.5516019556597486e-05;0.9030151171741441;;;
f598011ad327f7382fcad4b120caeb36;RoW;SSP5-Base-2040;f598011ad327f7382fcad4b120caeb36;market for anode, graphite, for Li-ion battery;anode, graphite, for Li-ion battery;kilogram;1.3099903144241845;0.005102610543421859;0.005529066462131994;8.371381244495878e-08;3.055169056232571e-08;2.0260906686966442e-05;0.650162902602463;;;
b347692f644518e97f7e43cb2d71b255;GLO;SSP5-Base-2040;b347692f644518e97f7e43cb2d71b255;market for generator, 200kW electrical;generator, 200kW electrical;unit;2964.562375946537;14.402335595003333;4.3824988128547995;4.8264031879716366e-05;6.522664083122295e-05;0.06969562791894372;419.58991713037045;;;
1a8baac9137e8e15307bc13e7cb7cc40;GLO;SSP5-Base-2040;1a8baac9137e8e15307bc13e7cb7cc40;market for benzimidazole-compound;benzimidazole-compound;kilogram;5.395750860016366;0.016770296792389325;0.012339921042531947;9.131403095688676e-08;9.836667344517008e-08;7.328609095860606e-05;0.895602698648726;;;
7c11445e42c932601a46c9d6a32cb91a;GLO;SSP5-Base-2040;7c11445e42c932601a46c9d6a32cb91a;market for diazine-compound;diazine-compound;kilogram;6.977179085921941;0.041669460219567966;0.015302150015006573;2.0243222005411185e-07;7.403750494085102e-08;3.940431418281099e-05;1.705146942759885;;;
2aa2df40f4420ea92842c24869f4f396;GLO;SSP5-Base-2040;2aa2df40f4420ea92842c24869f4f396;market for exhaust air valve, in-wall housing, plastic/steel, DN 125;exhaust air valve, in-wall housing, plastic/steel, DN 125;unit;2.4973911836032077;0.029538200723989296;0.010103194615490757;2.0540612446043547e-08;1.3167573975875392e-08;1.0048344439748236e-05;0.23437923901747273;;;
8811d20c7cbaece9abf30ba053be05b7;RoW;SSP5-Base-2040;8811d20c7cbaece9abf30ba053be05b7;market for soybean;soybean;kilogram;0.27092325559987795;0.00026889069982347855;0.0006237895872026243;9.444857698676148e-10;4.3334248866023905e-08;4.9029176283512e-06;0.021007973587558668;;;
7bc83af8add810bea547f73525fd71b1;GLO;SSP5-Base-2040;7bc83af8add810bea547f73525fd71b1;market for ethyl tert-butyl ether;ethyl tert-butyl ether;kilogram;0.4444956143965598;0.0037566828192319747;0.0036143693747086965;4.127537173378938e-09;1.516670358310949e-08;3.7541003179910315e-06;0.3436867164889294;;;
8285b545c95ff0a2d17eb2bc57cbeaa2;GLO;SSP5-Base-2040;8285b545c95ff0a2d17eb2bc57cbeaa2;market for sodium chloride, powder;sodium chloride, powder;kilogram;0.5419782995860842;0.01171773947558292;0.00045552359541440837;9.064826892764901e-09;1.2189503690158424e-09;7.171530368578741e-07;0.060111660756370894;;;
bed662c65b77a2f151383ef73800c74b;GLO;SSP5-Base-2040;bed662c65b77a2f151383ef73800c74b;market for nuclear fuel element, for boiling water reactor, UO2 4.0% & MOX;nuclear fuel element, for boiling water reactor, UO2 4.0% & MOX;kilogram;688.4528920286418;3.804493979077798;2.0432074736977737;0.06552483886293012;9.970706570518602e-06;0.017393569960615144;222.39874584972492;;;
4c47fb2e57f28bb0ec8f613c349a16d5;RoW;SSP5-Base-2040;4c47fb2e57f28bb0ec8f613c349a16d5;market for silicon, single crystal, Czochralski process, electronics;silicon, single crystal, Czochralski process, electronics;kilogram;69.16251319794016;0.13223328244440163;0.126240509964348;6.958969471309033e-06;9.458240538911187e-07;0.0004838276014892927;13.871323184723757;;;
4d635ac04223c7ac10aa03a6fefb6411;GLO;SSP5-Base-2040;4d635ac04223c7ac10aa03a6fefb6411;market for dried roughage store, non ventilated;dried roughage store, non ventilated;cubic meter;1172.3767150965705;0.16559916396843138;0.174696177504794;4.512664684423112e-07;1.0869743058321262e-06;0.0003872202554104782;4.942634628018203;;;
3c0b67841df7eeb08912c4c8173ce9c2;RoW;SSP5-Base-2040;3c0b67841df7eeb08912c4c8173ce9c2;market for lightweight concrete block, pumice;lightweight concrete block, pumice;kilogram;0.15992715113665174;0.0005379665670439395;0.00028415207630285615;7.769811784900598e-10;1.0730213495280474e-09;4.3170095254204565e-07;0.014658672294260013;;;
dbcf3aa8abbcb3dc549d798553a0078b;GLO;SSP5-Base-2040;dbcf3aa8abbcb3dc549d798553a0078b;market for fodder yeast;fodder yeast;kilogram;2.4502647319924407;0.009740316476599186;0.0025977758776748365;1.2423587377352902e-08;1.1941751785671076e-07;6.81826770258264e-06;0.13569310603505702;;;
d2df19ef12ee068bd50836513a74124a;GLO;SSP5-Base-2040;d2df19ef12ee068bd50836513a74124a;market for sheep for slaughtering, live weight;sheep for slaughtering, live weight;kilogram;5.176950187720977;0.0022060373043429676;0.0026167602745010266;5.822764552572082e-09;1.5934136897933776e-07;2.273219308170535e-05;0.09942762152858425;;;
ad5289e37c6d90f742c5f33e78facdf9;RoW;SSP5-Base-2040;ad5289e37c6d90f742c5f33e78facdf9;market for compressed air, 1000 kPa gauge;compressed air, 1000 kPa gauge;cubic meter;0.09200804977214269;0.0003951317399103015;0.000578409292727261;4.91730122904632e-09;1.4857561988592589e-09;1.2183161969886663e-06;0.013984021991780744;;;
a1216e2aebabf2178d9e5b478c027d49;GLO;SSP5-Base-2040;a1216e2aebabf2178d9e5b478c027d49;market for fodder beet, Swiss integrated production;fodder beet, Swiss integrated production;kilogram;0.02126178476166967;2.6528151963362928e-05;7.725965450213958e-05;7.343359786171149e-11;1.3210087503025386e-09;7.904327611344402e-08;0.0018988398119886632;;;
4b7b620b2d0bdf7250fa199dee87bc07;GLO;SSP5-Base-2040;4b7b620b2d0bdf7250fa199dee87bc07;market for bitumen seal;bitumen seal;kilogram;0.553861180769232;0.004791765209149627;0.0064220568077809;4.089040053276453e-09;5.768075514496789e-09;2.599974429358384e-06;0.4366258994389666;;;
b2d3739ba1fa4a8495290602709aeac4;GLO;SSP5-Base-2040;b2d3739ba1fa4a8495290602709aeac4;market for power adapter, for laptop;power adapter, for laptop;unit;15.267345968974752;0.040401247238386215;0.02313076675964612;5.288739488267403e-08;4.431347691848142e-08;4.117681229405196e-05;0.42036276253008037;;;
73c4f8da7274d6f25d3e1e504dd3e8bf;GLO;SSP5-Base-2040;73c4f8da7274d6f25d3e1e504dd3e8bf;market for cabbage red;cabbage red;kilogram;0.9051001590036338;0.0002949195196582532;0.0006924999505877374;3.861985621958866e-09;2.878449771897419e-09;8.85641002240239e-07;0.02607760428132538;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
a448eb1c0f281c27541b2574609cc986;RoW;SSP5-Base-2040;a448eb1c0f281c27541b2574609cc986;market for sawnwood, lath, hardwood, raw, dried (u=20%);sawnwood, lath, hardwood, raw, dried (u=20%);cubic meter;136.5810035281072;0.19322005354844296;0.3317207305463929;5.116605798516938e-07;7.190256344219435e-06;0.00016343626205926967;7.569725073139615;;;
02b09b70496df18e9d6274438fc679f7;GLO;SSP5-Base-2040;02b09b70496df18e9d6274438fc679f7;market for rye grain;rye grain;kilogram;0.7051163907795491;0.0008359556088235384;0.001458333726941279;3.766320876412618e-09;2.6484827686763292e-08;2.244788912706486e-06;0.059484993404473135;;;
461b8632da46daefbb306fa8a317e3c5;GLO;SSP5-Base-2040;461b8632da46daefbb306fa8a317e3c5;market for tomato, fresh grade;tomato, fresh grade;kilogram;1.2401150652316666;0.0016770623586690758;0.002201535435146202;2.4986111251581655e-09;3.7233985455677054e-09;1.5211722465908515e-06;0.04875706186794489;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
5f62d9e0dd4e7ba569f608d32e97fdc6;RoW;SSP5-Base-2040;5f62d9e0dd4e7ba569f608d32e97fdc6;market for wheat grain;wheat grain;kilogram;0.3218384698851217;0.00037543646740719264;0.0010436100812844906;1.977171949649186e-09;2.9679739071908827e-08;2.330438076292598e-06;0.03927681174269426;;;
6e29b568866854a3b9f372ece95047ae;GLO;SSP5-Base-2040;6e29b568866854a3b9f372ece95047ae;market for intermodal shipping container, 40-foot;intermodal shipping container, 40-foot;unit;14250.985548972814;223.14096864103226;355.85545488207254;0.00016762219173549876;7.841153759027251e-05;0.08362456040280426;1549.4723281487186;;;
55ab5aef2e943c52991b7c83af6bfd6c;GLO;SSP5-Base-2040;55ab5aef2e943c52991b7c83af6bfd6c;market for furnace, logs, hardwood storage area, 30kW;furnace, logs, hardwood storage area, 30kW;unit;4315.928209479556;11.564320027048137;4.7417613853852405;1.5763428423333056e-05;1.009313042987382e-05;0.00938149318820575;167.01018012570287;;;
a17f336fa9bc25d62d4ae9f810172567;GLO;SSP5-Base-2040;a17f336fa9bc25d62d4ae9f810172567;market for potassium nitrate, industrial grade;potassium nitrate, industrial grade;kilogram;4.914149640708291;0.00045257589300689134;0.000471459973449841;1.924532319216478e-09;8.154808391553814e-09;7.225066138511852e-07;0.05935508169431734;;;
308fd11f485d10007c081529250aabf6;GLO;SSP5-Base-2040;308fd11f485d10007c081529250aabf6;market for integrated battery interface system, for Li-ion battery;integrated battery interface system, for Li-ion battery;kilogram;47.34880223783428;0.2710340210020462;0.537868799514218;6.492422449265814e-07;2.4516024603789265e-07;0.00020557096128548803;2.8239634540226666;;;
29b9fa28dd3aa02152b3864899031e0d;RoW;SSP5-Base-2040;29b9fa28dd3aa02152b3864899031e0d;market for mango;mango;kilogram;0.26888403825447466;0.00018022833944354006;0.00027909505335768246;9.699545906305527e-10;2.5257918561335906e-09;9.004532178257685e-07;0.009513667793484384;;;
d17e863e8586f18b16803b4eb3b40416;RoW;SSP5-Base-2040;d17e863e8586f18b16803b4eb3b40416;market for calcined clay;calcined clay;kilogram;0.0693719366609682;6.518752644469032e-05;0.0003172959551672527;5.292776344253685e-10;8.712622967523138e-10;3.4255247662377654e-07;0.030126773050719667;;;
5483cf3c9cfd9444271c324162c0fa2c;RoW;SSP5-Base-2040;5483cf3c9cfd9444271c324162c0fa2c;market for cement, CEM IV/A;cement, CEM IV/A;kilogram;0.17818071277293138;0.00015785127481399234;0.00034335235622229575;1.991869832027434e-09;2.5465264188439614e-09;1.0298490515142325e-06;0.022598649739417286;;;
f26980d768519c377a7ec264b866e732;GLO;SSP5-Base-2040;f26980d768519c377a7ec264b866e732;market for refractory, basic, packed;refractory, basic, packed;kilogram;0.5083250350740688;0.0006077281519937496;0.0026281715852073794;5.91295899525551e-09;1.0605445941908839e-08;5.960048791565558e-06;0.5751743897056774;;;
068b36f8228f2274f30e3f2a4021de4b;GLO;SSP5-Base-2040;068b36f8228f2274f30e3f2a4021de4b;market for fluorspar, 97% purity;fluorspar, 97% purity;kilogram;0.28963355523441225;0.0002763578980825558;0.0003085699178166323;1.947385903433816e-09;1.1763591319286722e-09;7.669457104848967e-07;0.012919940967661869;;;
cf2af2f1a807e874549efc037bccb781;GLO;SSP5-Base-2040;cf2af2f1a807e874549efc037bccb781;market for sodium fluoride;sodium fluoride;kilogram;2.0951152381565397;0.011753805516300193;0.004562890550596423;4.359216398688082e-08;1.2206477804103233e-08;7.869558605010032e-06;2.2300628282535935;;;
993719fadf9615b45ca09a1401393b63;GLO;SSP5-Base-2040;993719fadf9615b45ca09a1401393b63;market for vinyl fluoride;vinyl fluoride;kilogram;2.327149413879414;0.003975113901699568;0.006685860945635455;9.232611292950599e-08;3.510486403005684e-08;1.7231748017354286e-05;3.4230657738701282;;;
b8c928211d3f7530284b95ec0b9f5799;RoW;SSP5-Base-2040;b8c928211d3f7530284b95ec0b9f5799;market for containerboard, fluting medium;containerboard, fluting medium;kilogram;0.7653364296289253;0.0007332409033239938;0.0006921458444430488;3.929303893056062e-09;4.8803426054206565e-09;1.7725519120523185e-06;0.05741424402984574;;;
2790423bf2bd8a7c4de6bce9a39ff19c;GLO;SSP5-Base-2040;2790423bf2bd8a7c4de6bce9a39ff19c;market for aluminium removed by turning, average, conventional;aluminium removed by turning, average, conventional;kilogram;9.010912827255016;0.17744507423187234;0.44480304236712387;1.4634214622231134e-07;4.476116210068447e-08;2.9276857626495465e-05;0.5036507412629972;;;
4f55756c56a20b81be130e73b564f01b;GLO;SSP5-Base-2040;4f55756c56a20b81be130e73b564f01b;market for deinked pulp, wet lap;deinked pulp, wet lap;kilogram;0.30250150549703136;0.0007738085860907333;0.00030936926457676126;7.306553096382149e-09;3.6230642614848505e-09;1.5375936456401564e-06;0.021948325649051324;;;
c34074e3ca172f5dd0740f8e7e2b2054;GLO;SSP5-Base-2040;c34074e3ca172f5dd0740f8e7e2b2054;market for aircraft, belly freight, short haul;aircraft, belly freight, short haul;unit;666523.7784335337;2929.6391462100637;35713.470074614626;0.021727710752327226;0.013394873240905528;6.719161822395037;1065009.1998542398;;;
