code;name;reference product;unit;location;prod_category;prod_sub_category;ecosystem quality;human health;natural resources;Total waste (kg);Hazardous waste (kg);Year;Database
97c1783a3ec0e3aa0b136ec3cde4c2b6;market for red meat, live weight;red meat, live weight;kg;GLO;ProcBio;Food & beverages, animal feed;0.00041506224704910687;0.4232316025042;126.3735851058585;4656.855079633934;3.120376484735656;2020;SSP1-PkBudg500
fd1e06abe53ed0be18e3668308e18361;market for sawlog and veneer log, softwood, measured as solid wood under bark;sawlog and veneer log, softwood, measured as solid wood under bark;kg;RoW;AgriForeAnim;Agricultural & forestry products;4.494333834280216e-06;2.773290809552565e-05;1.4890851955602544;44.47353133082518;0.1252564308662332;2020;SSP1-PkBudg500
d8ba411ea8ac325a4c0b63e1db9b2fed;market for nickel sulfate;nickel sulfate;kg;GLO;Chemical;Chemical products;4.2316204380978056e-05;0.03376400889665912;1057.6195964108397;423886.89748877386;29.54671900094889;2020;SSP1-PkBudg500
a00da55ec426b4f1743ae9908d383ca4;market for wood chips, wet, measured as dry mass;wood chips, wet, measured as dry mass;kg;RoW;ProcBio;Wood, straw & cork;7.4276419795932455e-06;0.0001088053626118229;6.5700910906968994;202.00272255048472;0.3603825492019087;2020;SSP1-PkBudg500
dbcf3aa8abbcb3dc549d798553a0078b;market for fodder yeast;fodder yeast;kg;GLO;ProcBio;Food & beverages, animal feed;0.00011975905142883458;0.007055809615447037;136.8577301928465;12099.415950382505;2.5685130138288166;2020;SSP1-PkBudg500
8384c93d32ba8af571a4458aa4d0ab0d;market for spent activated carbon, granular;spent activated carbon, granular;kg;GLO;AgriForeAnim;Agricultural & forestry products;2.0348564547091557e-07;9.485516819300098e-05;4.6317156646427;175.07289048680815;0.11615549599300605;2020;SSP1-PkBudg500
1a3af6c63f889db2d2f02ec5f023cc83;market for glass, for liquid crystal display;glass, for liquid crystal display;kg;GLO;GlasNonMetal;Glass & other non-metallic products;2.5838580368011735e-05;0.016550202788741673;1050.3048288351195;5036.193934100927;6.30421439495084;2020;SSP1-PkBudg500
39525e8fd1090314b21edbe71df36e50;market for 2,3-dimethylbutan;2,3-dimethylbutan;kg;GLO;Chemical;Chemical products;6.112604848868373e-06;0.00271914319070892;637.9617916994573;1287.1542870677417;5.95314953813867;2020;SSP1-PkBudg500
8f8323591fbb401627822048a6077a5e;market for sodium phenolate;sodium phenolate;kg;GLO;Chemical;Chemical products;1.561949541634108e-05;0.00755559853182088;688.56664263138;6269.779284287776;9.69349918356608;2020;SSP1-PkBudg500
d6fab41b5e2cf27dc492ebc8f875761f;market for trimethyl borate;trimethyl borate;kg;GLO;Chemical;Chemical products;1.3717965912350281e-05;0.0072433318609070926;466.4672145074616;7178.281024091486;4.962710899133793;2020;SSP1-PkBudg500
f78e10c602e5167e36a9fdf57972f6ac;market for liquid manure storage and processing facility;liquid manure storage and processing facility;kg;GLO;Construction;Construction;9.487108519514038e-07;0.0006323810558772;14.993084360373064;5815.537009576781;0.29005743487177116;2020;SSP1-PkBudg500
637f663e5426c84d73ebcde1fb3be564;market for carbon dioxide, in chemical industry;carbon dioxide, in chemical industry;kg;GLO;Chemical;Chemical products;0.0;0.0;0.0;0.0;0.0;2020;SSP1-PkBudg500
cfe458937a2d61f41220ba3fd59e8f7a;market for carbon dioxide, liquid;carbon dioxide, liquid;kg;RoW;Chemical;Chemical products;3.554306156038348e-06;0.0016020066183235354;41.740833616120796;679.9431374848621;0.4670841628304235;2020;SSP1-PkBudg500
8318c6968b9cf8acb7e03f1a771874fb;market for sodium sulfide;sodium sulfide;kg;GLO;Chemical;Chemical products;1.802916964821635e-05;0.008273627778532603;197.6622508575266;258067.6713242483;3.015899644056919;2020;SSP1-PkBudg500
9fa8305a9e1427207b0399820034bb49;market for red kidney bean seed, for sowing;red kidney bean seed, for sowing;kg;GLO;AgriForeAnim;Agricultural & forestry products;4.700514768054484e-05;0.006037146193924792;154.0622723409507;1898.4118719638552;4.454689600195987;2020;SSP1-PkBudg500
0a53194111cb9168310016ac76b6590f;market for apple;apple;kg;GLO;AgriForeAnim;Agricultural & forestry products;6.289708713909971e-06;0.0013529984229989104;26.8111671070033;1780.0995729322528;0.9706881414421251;2020;SSP1-PkBudg500
d995bf500d86df1922024dbd69dcfaed;market for lentil seed, for sowing;lentil seed, for sowing;kg;GLO;AgriForeAnim;Agricultural & forestry products;5.5660570186656265e-05;0.0010917907748385072;24.2281517857769;811.0468666267953;1.342499595579096;2020;SSP1-PkBudg500
1b4804dc622a6983fcefc016372d5a38;market for aluminium collector foil, for Li-ion battery;aluminium collector foil, for Li-ion battery;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;5.661847256434607e-05;0.03645104568682856;637.6265655888227;11334.165693961279;739.6550040838498;2020;SSP1-PkBudg500
3a114d3fde564aa2089d2fa72687b065;market for sawnwood, beam, softwood, raw, dried (u=10%);sawnwood, beam, softwood, raw, dried (u=10%);kg;RoW;ProcBio;Wood, straw & cork;1.4680568716213254e-05;0.0003839377004244;8.269625834174507;223.87927144418705;0.4355053128525719;2020;SSP1-PkBudg500
7c11445e42c932601a46c9d6a32cb91a;market for diazine-compound;diazine-compound;kg;GLO;Chemical;Chemical products;8.079899147517181e-05;0.0430952135837572;1715.4444920303902;49399.09694599728;15.699605036910476;2020;SSP1-PkBudg500
80381ec97509cafefd4b2c9b19eb46f8;market for printed wiring board, surface mounted, unspecified, Pb free;printed wiring board, surface mounted, unspecified, Pb free;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;0.0017878632841438;1.4184438687357;17272.86575766017;1724382.7680594253;3808.090750032123;2020;SSP1-PkBudg500
6706d6a0e7fcb0523210743ad64d8be5;market for ryegrass silage;ryegrass silage;kg;GLO;AgriForeAnim;Agricultural & forestry products;1.582874888556593e-05;0.0016107288385366503;14.838185314564699;423.4051436004715;0.5826666869722352;2020;SSP1-PkBudg500
739b62a416c112e2b66a6454e0ada1b5;market for foaming agent;foaming agent;kg;GLO;Chemical;Chemical products;3.0147959781989732e-05;0.006639430649280747;81.4175041515981;10298.596052035766;1.7499843538264723;2020;SSP1-PkBudg500
1a3e13a3f74eeee8d9ef48117c7ecedd;market for maize flour;maize flour;kg;RoW;ProcBio;Food & beverages, animal feed;9.230949878266683e-06;0.0024793802114212483;52.5117219836847;1213.7352286630462;1.330810994448816;2020;SSP1-PkBudg500
ecb3eb6dd29c385a2b6d77c7b69f0b78;market for sodium hydrosulfide;sodium hydrosulfide;kg;GLO;Chemical;Chemical products;1.09595747811952e-05;0.006578883997686629;169.00404356616912;9700.77047374604;2.0986986601532895;2020;SSP1-PkBudg500
82bcd67307aa7d775b264e32dd185e3d;market for whey;whey;kg;GLO;ProcBio;Food & beverages, animal feed;6.364716033200478e-06;0.00030183678705318574;6.1803074953507995;642.9458269073209;0.1289034272502932;2020;SSP1-PkBudg500
6fc3d11145cae7853c8512c340ae07c1;market for tebuconazole;tebuconazole;kg;GLO;Chemical;Chemical products;4.276550994621864e-05;0.021611674179115838;903.0387480783372;27866.00189455899;3305.5522110266456;2020;SSP1-PkBudg500
3fd33e23f03f15fa3343868a895f8e5c;market for concrete, 25MPa;concrete, 25MPa;kg;RoW;GlasNonMetal;Glass & other non-metallic products;1.269088034659468e-06;0.000543590762557;15.728062133414737;805.9615571623079;0.3565701330347007;2020;SSP1-PkBudg500
e987717e5aa26678fd989b2768e8ad12;market for packaging, for fertilisers or pesticides;packaging, for fertilisers or pesticides;kg;GLO;PlastRub;Plastics & rubber products;1.2072634410649415e-06;0.0005883105835963451;44.4966213384824;3310.7141952300954;0.8356930468649357;2020;SSP1-PkBudg500
473f34ef4701ff772d1433665472a930;market for lentil;lentil;kg;GLO;AgriForeAnim;Agricultural & forestry products;5.53276968526173e-05;0.000905873504877982;19.9034850802417;647.4950366583078;1.2852354237767223;2020;SSP1-PkBudg500
0b39e4df490b36a711590c86b6250e1d;market for 1-naphthylacetic acid;1-naphthylacetic acid;kg;GLO;Chemical;Chemical products;1.686142152971176e-05;0.008349872688223655;616.1567698100426;14322.011744767222;8.757680474094686;2020;SSP1-PkBudg500
2e1ceff89082bf16fd7e3d3b108027ea;market for cement, CEM II/B;cement, CEM II/B;kg;RoW;GlasNonMetal;Glass & other non-metallic products;2.6380724569082207e-06;0.0010909838033239694;22.2750955296739;352.57098542600056;0.32903139784241786;2020;SSP1-PkBudg500
5a07b5c0a0c70e0c2725623d538d4aa1;market for uranium, enriched 4%, in fuel element for light water reactor;uranium, enriched 4%, in fuel element for light water reactor;kg;GLO;OreMinFuel;Ores, minerals & fuels;0.011732439308866766;19.7266419916299;242333.14081692373;4914513.885429067;73911.36534754877;2020;SSP1-PkBudg500
e071674a587f968dc60c241bb98bf662;market for polylactide, granulate;polylactide, granulate;kg;GLO;PlastRub;Plastics & rubber products;1.9853139063849613e-05;0.0070518698673560755;248.0114972578791;11962.648005633699;28.90204190143041;2020;SSP1-PkBudg500
79bd3d97d2026a82ab122212b6f0151c;market for aluminium removed by turning, primarily roughing, conventional;aluminium removed by turning, primarily roughing, conventional;kg;GLO;AgriForeAnim;Agricultural & forestry products;4.9394098255794534e-05;0.031762591935592444;542.2196312242721;186924.46240272574;445.17465390601666;2020;SSP1-PkBudg500
4db9af889571989d121d634e4862aa99;market for cow milk;cow milk;kg;GLO;AgriForeAnim;Live animal, fish & their products;8.669099905087943e-05;0.0036346594154163816;54.773865489487804;2801.9353567265543;1.335372466465801;2020;SSP1-PkBudg500
ac98f15f83707ab11e82b925b0d363d7;market for silica fume, densified;silica fume, densified;kg;GLO;GlasNonMetal;Glass & other non-metallic products;1.7747856413775232e-08;8.192919417848129e-06;0.4247600105159;17.32041463703449;0.010496396974236278;2020;SSP1-PkBudg500
82ea1e2f9d6e77520740508c6ee4a646;market for diesel, low-sulfur;diesel, low-sulfur;kg;RoW;OreMinFuel;Ores, minerals & fuels;3.7932425302018093e-06;0.0016818365725595446;533.4574883363506;650.9483315802785;5.390372254204586;2020;SSP1-PkBudg500
a7349cf63913eb32029552c1c9a9a20e;market for prochloraz;prochloraz;kg;GLO;Chemical;Chemical products;5.0812217496985456e-05;0.025882918109246103;1233.4131345113487;25728.525235885776;14.508147734272542;2020;SSP1-PkBudg500
d39f1efa85b7833e0e2ec301c6ac52dd;market for morpholine;morpholine;kg;GLO;Chemical;Chemical products;4.095399944948279e-05;0.018449386961471855;1031.8536106896374;4597.160172093643;11.982847260158705;2020;SSP1-PkBudg500
d7f6e387d3d96ad84195e71113e5c9a6;market for brass removed by turning, primarily dressing, computer numerical controlled;brass removed by turning, primarily dressing, computer numerical controlled;kg;GLO;AgriForeAnim;Agricultural & forestry products;0.00017560857797258267;0.1727860719965;764.1980437260327;221467.24547773378;467.3965772716244;2020;SSP1-PkBudg500
b20eafb899a4ae9369c39f791ea6f8e9;market for core board;core board;kg;GLO;ProcBio;Pulp & paper;9.54356534467528e-06;0.0030371273211473146;67.5347698220174;4590.268654133403;1.104414213264089;2020;SSP1-PkBudg500
94ce79023f7075e5579a8e2984d5059e;market for passenger car, diesel;passenger car, diesel;kg;GLO;MachElecTrans;Transport vehicles;3.379993015892384e-05;0.027883931598459;580.8736280441791;34484.73190446356;25.462047880460762;2020;SSP1-PkBudg500
14cef19bdae1d765494c60b83267703e;market for textile, kenaf;textile, kenaf;kg;GLO;ProcBio;Textile;4.84482703312902e-05;0.010510152866932231;128.1096362004364;30151.30853941175;2.674051680819453;2020;SSP1-PkBudg500
d3c6cf164accab27da5e7696595dd1ae;market for butter, from cow milk;butter, from cow milk;kg;GLO;ProcBio;Food & beverages, animal feed;0.000341715173892119;0.01622042542006376;268.5473594296994;40104.74705642517;6.0848873157690075;2020;SSP1-PkBudg500
9fda4cfc1ae56b872cadfa2aa449f078;market for wheat flour mix;wheat flour mix;kg;GLO;ProcBio;Food & beverages, animal feed;3.276106250587641e-05;0.003652982824479638;62.6190557363419;16807.502895635604;1.4713896523514438;2020;SSP1-PkBudg500
9c13dc5ebee4c8ded24ba23fe23f600e;market for o-aminophenol;o-aminophenol;kg;GLO;Chemical;Chemical products;2.1859558402155114e-05;0.01026371538850962;838.6597418663675;4532.941868237403;11.700284337707899;2020;SSP1-PkBudg500
5f9233ac392a35f08eff9e3aaa1bed12;market for diethylene glycol;diethylene glycol;kg;GLO;Chemical;Chemical products;8.940503021722133e-06;0.004158603792688715;451.7032727921429;1567.7452791842181;6.28883195462622;2020;SSP1-PkBudg500
329bb09fce32474293e1feea0e5945e2;market for wheat bran;wheat bran;kg;RoW;ProcBio;Food & beverages, animal feed;1.5354753633918837e-05;0.0013293072405060873;25.5773789871084;551.8643571353246;0.653241868740822;2020;SSP1-PkBudg500
762ed190bfd9605e38cb6d8b9a84e2ef;market for butyl acetate;butyl acetate;kg;RoW;Chemical;Chemical products;1.9150510050092613e-05;0.00901224123773706;666.0131810294336;3602.633339078232;7.252255010238497;2020;SSP1-PkBudg500
b3551cc5425c448550d943ccc0fc71a1;market for coconut oil, crude;coconut oil, crude;kg;GLO;ProcBio;Food & beverages, animal feed;6.305841625799683e-05;0.009368660521403891;105.07121949236881;4585.15561516657;3.55855872976543;2020;SSP1-PkBudg500
be48ac439e1256e98c07f6c1c9ca7609;market for trimesoyl chloride;trimesoyl chloride;kg;GLO;Chemical;Chemical products;4.1667222871559776e-05;0.02323071181842024;859.8271882343184;48547.460788307115;12.254158088791849;2020;SSP1-PkBudg500
90ac1c25d24832dcdbe1d8fc959e0ed8;market for hydrazine sulfate;hydrazine sulfate;kg;GLO;Chemical;Chemical products;2.9227415547617255e-05;0.014128737050861779;425.2836043112799;32186.00053235354;5.053354103898426;2020;SSP1-PkBudg500
4ad0d1c39071582c4f0126a465493e35;market for holmium oxide;holmium oxide;kg;GLO;Chemical;Chemical products;0.002480233047049348;1.0334330128333;66637.1433222928;18475002.327773795;21129.53510851415;2020;SSP1-PkBudg500
5eadd183cacecfde961dd85329b154a8;market for lithium fluoride;lithium fluoride;kg;GLO;Chemical;Chemical products;7.530684473047456e-05;0.042619711035206766;13475.113985302929;201213.67535145202;19.727661417857643;2020;SSP1-PkBudg500
308fda96e7a89ddb18c0b1bc2271d38a;market for prosulfocarb;prosulfocarb;kg;GLO;Chemical;Chemical products;3.0128523988159106e-05;0.014852361494066484;880.0216811095531;15168.057810572604;10.302317101128718;2020;SSP1-PkBudg500
3ec552673809c6c0b2a0fb13aaa627a6;market for polystyrene foam slab for perimeter insulation;polystyrene foam slab for perimeter insulation;kg;GLO;PlastRub;Plastics & rubber products;1.831396794731804e-05;0.008119286632134144;832.9676426980333;3856.4825690812913;49.28271052555048;2020;SSP1-PkBudg500
ae2aef38156e5a84ac8ba7d2e1cad970;market for polyurethane, flexible foam, flame retardant;polyurethane, flexible foam, flame retardant;kg;GLO;PlastRub;Plastics & rubber products;2.323183935206572e-05;0.011896690031020014;731.7272151533109;5712.288727267109;160.47781935478824;2020;SSP1-PkBudg500
5f17a4bf434df7d4cb064d628604ad20;market for pyrite ash;pyrite ash;kg;GLO;GlasNonMetal;Glass & other non-metallic products;-2.0348564547091541e-07;-9.48551681930009e-05;-4.6317156646427;-175.07289048680812;-0.11615549599300605;2020;SSP1-PkBudg500
e7766f05167c704ee07f213918b99a59;market for fibre cement corrugated slab;fibre cement corrugated slab;kg;GLO;GlasNonMetal;Glass & other non-metallic products;4.35809081332694e-06;0.0018144565571554091;41.8897613108904;4809.730347317615;2.004635142547003;2020;SSP1-PkBudg500
f78f5dbfa94b5de5771fb779427d137e;market for resorcinol;resorcinol;kg;GLO;Chemical;Chemical products;5.301949376985023e-05;0.02443315144869172;1718.9581663941765;26920.8602528689;732.9281475489217;2020;SSP1-PkBudg500
c819ffd8b2666db32408aadf99fc96cb;market for aluminium oxide, metallurgical;aluminium oxide, metallurgical;kg;RoW;MetalAlloy;Basic metals & alloys, their semi-finished products;1.1426391951380705e-05;0.012286562541547415;124.28934879598411;1328.2046696268126;1.254445263097992;2020;SSP1-PkBudg500
fe8807f114d8097b8635ab9bccce30c3;market for electronics scrap;electronics scrap;kg;GLO;AgriForeAnim;Agricultural & forestry products;2.0348564547091547e-07;9.48551681930009e-05;4.6317156646427;175.07289048680812;0.11615549599300605;2020;SSP1-PkBudg500
d2f0454b1e89ac8ed829e6d8df9679c3;market for sawnwood, beam, hardwood, dried (u=10%), planed;sawnwood, beam, hardwood, dried (u=10%), planed;kg;RoW;ProcBio;Wood, straw & cork;8.772717916062168e-06;0.0005601511875102;9.452160781026894;438.44990803739074;0.37089845628775486;2020;SSP1-PkBudg500
cdba9355b139008f847da34ce617c324;market for calcium carbide, technical grade;calcium carbide, technical grade;kg;RoW;Chemical;Chemical products;1.545526052152014e-05;0.007808964372994708;163.4625119762215;2015.4139542340354;1.6110233680456225;2020;SSP1-PkBudg500
de09bd76fd0a2942041893fc210247d7;market for pear;pear;kg;GLO;AgriForeAnim;Agricultural & forestry products;8.974566345806104e-06;0.0021506176512607156;31.6453685746383;1944.2601345213898;1.0698629853418309;2020;SSP1-PkBudg500
9f5d213ee7d8a03752aaf531fa1a7bcd;market for ethoxylated alcohol (AE7);ethoxylated alcohol (AE7);kg;RoW;Chemical;Chemical products;1.2438958601719911e-05;0.005397499886234761;570.6248077098;2471.4216147443226;6.996111239414749;2020;SSP1-PkBudg500
b06f3767f8adb40e883a49c75633b82e;market for avocado;avocado;kg;GLO;AgriForeAnim;Agricultural & forestry products;1.0542302313952648e-05;0.0027916117431650077;43.009447627945704;1243.4770186813316;1.4845041154590426;2020;SSP1-PkBudg500
14d101d34f42188d4b78945f55579c0f;market for uranium ore, as U;uranium ore, as U;kg;GLO;OreMinFuel;Ores, minerals & fuels;0.00018712889116379966;0.11516082625429999;9339.670662139994;24231.642456966238;55.23543128942772;2020;SSP1-PkBudg500
71b62422c090becce21a0cf1cca884a3;market for sawlog and veneer log, eucalyptus ssp., measured as solid wood under bark;sawlog and veneer log, eucalyptus ssp., measured as solid wood under bark;kg;RoW;AgriForeAnim;Agricultural & forestry products;1.9811579551791985e-06;0.0009671418094989;1.7384457794338588;66.75369530167747;0.06628526923974724;2020;SSP1-PkBudg500
5cd8a353ecd01a0ab388a9cb195d8032;market for petrol, 5% ethanol by volume from biomass;petrol, 5% ethanol by volume from biomass;kg;GLO;OreMinFuel;Ores, minerals & fuels;5.9675526355832335e-06;0.0020501617763030396;533.2578753210177;645.2662012967179;3.0338072720468334;2020;SSP1-PkBudg500
1bc863a377c63072694d33d69f9fd94f;market for tin concentrate;tin concentrate;kg;GLO;OreMinFuel;Ores, minerals & fuels;3.2480542386677645e-05;0.09208729245699647;1153.3590469240598;552857.0038279269;6.8669307340635255;2020;SSP1-PkBudg500
15bc9af41ae15098d9fa3e9fd1fa69c6;market for cobalt hydroxide;cobalt hydroxide;kg;GLO;MetalAlloy;Basic metals & alloys, their semi-finished products;0.000203821724849359;0.16351533979949998;7093.798491696866;2923974.2152950917;204.42872411061083;2020;SSP1-PkBudg500
f5a6605496bf26f761809f2ca8a85e2f;market for titanium dioxide;titanium dioxide;kg;RoW;OreMinFuel;Ores, minerals & fuels;3.42168068213534e-05;0.01816060385447949;636.2371764647792;129125.28969836392;19.019738285015283;2020;SSP1-PkBudg500
ed0e31e286da2179a138ffe2d6ba7eab;market for pyrochlore concentrate;pyrochlore concentrate;kg;GLO;OreMinFuel;Ores, minerals & fuels;2.987686114933711e-05;0.08379198755926463;1269.8620545326341;14366.409205070491;3.298286815252483;2020;SSP1-PkBudg500
784f73d972061c425989938ae16aaa52;market for aluminium removed by milling, average;aluminium removed by milling, average;kg;GLO;AgriForeAnim;Agricultural & forestry products;5.054322392996492e-05;0.03232674710553074;554.7975141466561;187133.25620126663;450.59263498868256;2020;SSP1-PkBudg500
7a445365bdae302db23de8f4de423726;market for sodium arsenide;sodium arsenide;kg;GLO;Chemical;Chemical products;1.3779754440664512e-05;0.018355287862075007;190.537417312411;10448.747199125472;34.50650237364277;2020;SSP1-PkBudg500
8d1f644cfb4f2d1e4d69030fe28803e8;market for NOx retained, by selective catalytic reduction;NOx retained, by selective catalytic reduction;kg;GLO;Chemical;Chemical products;5.985740702534563e-06;0.002658980279855065;90.35628585743589;4492.3027986770585;1.114765563386049;2020;SSP1-PkBudg500
4e0a12c2d96c333c5f4e8094db3f8c17;market for printed wiring board, mounted mainboard, laptop computer, Pb containing;printed wiring board, mounted mainboard, laptop computer, Pb containing;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;0.0020155364751802515;1.4714795708600001;20331.41951278609;2384201.282687294;3248.9090620400484;2020;SSP1-PkBudg500
fe46c28da468b81defdd4f4d50915a9e;market for aluminium, cast alloy;aluminium, cast alloy;kg;GLO;MetalAlloy;Basic metals & alloys, their semi-finished products;2.2922360583854237e-05;0.014153201930241105;247.92874552626708;3268.5371455250747;13.909966613148846;2020;SSP1-PkBudg500
b845e03311dcb7f4c4cdae96748f6529;market for sawnwood, paraná pine, dried (u=10%);sawnwood, paraná pine, dried (u=10%);kg;RoW;ProcBio;Wood, straw & cork;3.876986426307541e-05;0.0072266535974104;74.19212579342194;986.5692689405845;2.9108531586919377;2020;SSP1-PkBudg500
e1fe20ef0393a1141c5a4a04e9c4f94c;market for soybean oil, refined;soybean oil, refined;kg;GLO;ProcBio;Food & beverages, animal feed;0.00011644588916695957;0.012587102738368145;115.5392985671576;348184.5299687517;2.6216410846487244;2020;SSP1-PkBudg500
9b766978b5b04e886ae15900efb7e69c;market for battery, Li-ion, LiMn2O4, rechargeable, prismatic;battery, Li-ion, LiMn2O4, rechargeable, prismatic;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;4.4764542503795305e-05;0.0297564743027702;1199.2958915856264;32267.266769511032;25.60137939199365;2020;SSP1-PkBudg500
6c31cc8ee2de328bdad350223ea1778e;market for building, multi-storey;building, multi-storey;kg;GLO;Construction;Construction;3.399676378721513e-06;0.0025210382499848;23.7073682873722;4193.216022436585;0.4643275973159013;2020;SSP1-PkBudg500
106606494845f6929e1c94c1fb7de7ba;market for ethylene dichloride;ethylene dichloride;kg;RoW;Chemical;Chemical products;5.3950840999942475e-06;0.002688739426378087;229.65895743915522;6169.240825347842;3.0891266177018877;2020;SSP1-PkBudg500
00dda7e95d471e3da6295521c7be8681;market for flax plant, harvested;flax plant, harvested;kg;GLO;AgriForeAnim;Agricultural & forestry products;1.6820028102544641e-06;0.0005899474598397361;6.6482435884715;737.244241988918;0.1633888447830112;2020;SSP1-PkBudg500
ec2299c0855c59c9b86f582956d9cd9d;market for sodium nitrite;sodium nitrite;kg;RoW;Chemical;Chemical products;1.3699893400433325e-05;0.006600223508237624;234.6385690844362;8741.542572171076;2.4960236444370154;2020;SSP1-PkBudg500
9ac653e7afabf2c2bb6026f22f7edc8d;market for propionic acid;propionic acid;kg;GLO;Chemical;Chemical products;9.574777209100997e-06;0.004417267585892809;444.5255687594965;1671.9125413234178;5.370954053331737;2020;SSP1-PkBudg500
466dbc6904b2f80ba0fa5c5778b2bd0a;market for acetonitrile;acetonitrile;kg;GLO;Chemical;Chemical products;2.012861121331377e-05;0.008697045924907958;900.982297279595;3102.498232806935;11.55949384190498;2020;SSP1-PkBudg500
617c133ea4ca61c2be1502415527c32e;market for reeled raw silk hank;reeled raw silk hank;kg;GLO;ProcBio;Textile;0.0019207294365826864;0.6178287535972;7912.366089829049;1396262.6152821442;267.3604986318574;2020;SSP1-PkBudg500
66fda7a7c99ca80a93d84189caad968e;market for benzaldehyde;benzaldehyde;kg;RoW;Chemical;Chemical products;2.0362684957568633e-05;0.009697746482268428;756.5124151660145;13438.080015188916;9.091965353797702;2020;SSP1-PkBudg500
cca06f330b2f0002b29e399f586471ef;market for oxalic acid;oxalic acid;kg;GLO;Chemical;Chemical products;0.0001503511288735306;0.06594282177148961;1108.4265112713877;32363.63396171717;14.593467880504555;2020;SSP1-PkBudg500
8811d20c7cbaece9abf30ba053be05b7;market for soybean;soybean;kg;RoW;AgriForeAnim;Agricultural & forestry products;4.3331048744796376e-05;0.004915267995185301;21.0825911811366;505.25445685235405;0.6110858105403772;2020;SSP1-PkBudg500
3effb0fdec696b32690e468a442a0f90;market for weaned heifers, live weight;weaned heifers, live weight;kg;RoW;AgriForeAnim;Live animal, fish & their products;0.0004558666987243661;0.5207142853308;85.68550355057431;2066.2432350227436;2.0717260119036958;2020;SSP1-PkBudg500
b9d2671c25ba4b7b69f9868b426ec483;market for soda ash, light;soda ash, light;kg;GLO;Chemical;Chemical products;2.8304293687660183e-06;0.001566325375779232;20.8438924037288;1172.5675616996562;0.41227555166341595;2020;SSP1-PkBudg500
131e17193b15c53b105914f9ec208aff;market for nuclear fuel element, for pressure water reactor, UO2 3.8% & MOX;nuclear fuel element, for pressure water reactor, UO2 3.8% & MOX;kg;GLO;OreMinFuel;Ores, minerals & fuels;0.01014913667365559;16.911503629033298;206755.79686019727;4237560.484468313;62938.19354882012;2020;SSP1-PkBudg500
ba33d7ba71218e2d5a1a27a1b57e1dd9;market for copper sulfate;copper sulfate;kg;GLO;Chemical;Chemical products;0.00010024113719100357;0.0977691878483859;408.5862934163919;23444.29488353145;6.3391990853403835;2020;SSP1-PkBudg500
a476c90dca829eb53ef9dc4d5f554c6b;market for sawnwood, softwood, dried (u=20%), planed;sawnwood, softwood, dried (u=20%), planed;kg;RoW;ProcBio;Wood, straw & cork;8.841724543374002e-06;0.0002835684875964;5.423446924804885;235.8595835161941;0.33465432835435543;2020;SSP1-PkBudg500
42f091fc69384858f0e0a102dcc74ec6;market for glass fibre reinforced plastic, polyester resin, hand lay-up;glass fibre reinforced plastic, polyester resin, hand lay-up;kg;GLO;PlastRub;Plastics & rubber products;1.827369741273397e-05;0.008559768050725473;464.1825383232459;12350.285380833911;8.974610356544337;2020;SSP1-PkBudg500
076f157d3912ee401ae16c508fd857a7;market for cottonseed oil, crude;cottonseed oil, crude;kg;GLO;ProcBio;Food & beverages, animal feed;4.2595566457043376e-05;0.01214441253732587;114.4553400548717;6116.147350967305;3.359526483571089;2020;SSP1-PkBudg500
8e847a0f362fd40003dc197252bf59fa;market for solar collector glass tube, with silver mirror;solar collector glass tube, with silver mirror;kg;GLO;GlasNonMetal;Glass & other non-metallic products;3.394934628097993e-05;0.01662387626480046;389.4584773845799;23484.70553613766;82.73931158081008;2020;SSP1-PkBudg500
d8cb5ad577e018726bca091139699839;market for 6-benzyladenine;6-benzyladenine;kg;GLO;Chemical;Chemical products;2.9476522407687157e-05;0.014614386995310551;795.9963660085464;9243.763862432967;9.05747623802242;2020;SSP1-PkBudg500
fee3dbb3677ca6f7d54a606dfdf44263;market for cadmium sludge from zinc electrolysis stockpiling;cadmium sludge from zinc electrolysis stockpiling;kg;GLO;AgriForeAnim;Agricultural & forestry products;1.3041802286576815e-06;0.002168274423214328;15.1225612681017;645.5805044319835;4.187255205315708;2020;SSP1-PkBudg500
4a22bc93a26f5eef2203d28b17abd501;market for sodium perborate, tetrahydrate, powder;sodium perborate, tetrahydrate, powder;kg;RoW;Chemical;Chemical products;9.141751759634921e-06;0.005052698545344859;185.9953799233968;447.4638353877612;0.29416075541184555;2020;SSP1-PkBudg500
f598011ad327f7382fcad4b120caeb36;market for anode, graphite, for Li-ion battery;anode, graphite, for Li-ion battery;kg;RoW;MachElecTrans;Metal/electronic equipments & parts;3.4420417088124955e-05;0.022482216861023585;642.5847749819998;6636.328593891738;5.742400179552637;2020;SSP1-PkBudg500
7bc83af8add810bea547f73525fd71b1;market for ethyl tert-butyl ether;ethyl tert-butyl ether;kg;GLO;Chemical;Chemical products;1.5275563350396207e-05;0.0038367261596727827;343.5598374301857;4180.766772010739;3.608778519902893;2020;SSP1-PkBudg500
