code;name;reference product;unit;location;prod_category;prod_sub_category;ecosystem quality;human health;natural resources;Total waste (kg);Hazardous waste (kg);Year;Database
ae2aef38156e5a84ac8ba7d2e1cad970;market for polyurethane, flexible foam, flame retardant;polyurethane, flexible foam, flame retardant;kg;GLO;PlastRub;Plastics & rubber products;1.9292274603637275e-08;1.0095830721865568e-05;0.6738113971940654;7.136165596189276;0.16092533080105187;2050;SSP1-PkBudg500
916c32e1ae8cc50a9d5bfe8ffcfec267;market for polysulfide, sealing compound;polysulfide, sealing compound;kg;GLO;PlastRub;Plastics & rubber products;6.8489075776723655e-09;8.83456758159813e-06;0.2248577733540737;8.231259100479818;0.016022805144913617;2050;SSP1-PkBudg500
bf7a81cddb04bda89159e2deefb64a97;market for folding boxboard carton;folding boxboard carton;kg;RoW;ProcBio;Pulp & paper;1.6556953189095244e-08;4.151014011997459e-06;0.1177360521462963;4.3659456728406205;0.002440509579139598;2050;SSP1-PkBudg500
a716c203c8d5cf01bc72a2e443304c70;market for titanium sponge;titanium sponge;kg;GLO;MetalAlloy;Basic metals & alloys, their semi-finished products;1.3645770626484326e-07;0.0001200186575357;1.5777085845858438;135.20865894909875;0.027946260852992903;2050;SSP1-PkBudg500
fb6339d0fe2d22a9fa4d59817b5528df;market for calcium chloride;calcium chloride;kg;RoW;Chemical;Chemical products;4.2226334000144415e-09;2.27574632932232e-06;0.0294720254721997;2.31217789070285;0.000866008623880894;2050;SSP1-PkBudg500
1372b74bf193f947f6ee656e846a575e;market for metamitron;metamitron;kg;GLO;Chemical;Chemical products;1.8943865807531232e-08;8.954944296121497e-06;0.5261498258012153;29.347563622617887;0.009180949347195863;2050;SSP1-PkBudg500
386571b762d8f99c996bca71dc9cd111;market for maize chop;maize chop;kg;RoW;AgriForeAnim;Agricultural & forestry products;2.7892781195380072e-09;7.310928819129437e-07;0.0099369031492597;0.8747891799613812;0.0006229190274699564;2050;SSP1-PkBudg500
1bc863a377c63072694d33d69f9fd94f;market for tin concentrate;tin concentrate;kg;GLO;OreMinFuel;Ores, minerals & fuels;2.4641142935521332e-08;8.768887975241745e-05;0.9927137192930848;555.3247093880299;0.008068907702984067;2050;SSP1-PkBudg500
0810326f53d2c4315c4c1eee2ba0f8d0;market for ethyl benzene;ethyl benzene;kg;RoW;Chemical;Chemical products;8.930367286516707e-09;4.293228719175457e-06;0.6028150504248726;1.466113525764555;0.009019699807423048;2050;SSP1-PkBudg500
1deb8c6691c4448d10b7c83adde3db1c;market for yarn, kenaf;yarn, kenaf;kg;GLO;ProcBio;Textile;4.051983724355576e-08;5.926575329269162e-06;0.0469099508388898;30.67373818582655;0.002733274271753526;2050;SSP1-PkBudg500
b429b7efad1f2d6f493e1fbefce87d38;market for corrugated board box;corrugated board box;kg;RoW;ProcBio;Pulp & paper;1.2803169167063941e-08;3.2086166677637646e-06;0.0636565397049572;3.7499441489590017;0.001824803485158983;2050;SSP1-PkBudg500
618b557dec53b00ba78e0c2cc9e11c2b;market for chlormequat chloride;chlormequat chloride;kg;GLO;Chemical;Chemical products;7.776009467858586e-09;3.982869682576741e-06;0.3443941466220359;7.131463875659755;0.004603684998612463;2050;SSP1-PkBudg500
16b833c69746b645e4143df73255021f;market for 2,4-di-tert-butylphenol;2,4-di-tert-butylphenol;kg;GLO;Chemical;Chemical products;1.5197581130263652e-08;6.564049402176859e-06;0.8671579397306795;2.767952963454493;0.013000471012051467;2050;SSP1-PkBudg500
7592b4a2772014f8073ad0482d43d879;market for dipropylene glycol monomethyl ether;dipropylene glycol monomethyl ether;kg;RoW;Chemical;Chemical products;9.976748412037369e-09;5.162083657769876e-06;0.559042766249885;23.241159146181495;0.008684094432296691;2050;SSP1-PkBudg500
9e8b20a3718220690fb65a3b2ce93625;market for lightweight concrete block, expanded perlite;lightweight concrete block, expanded perlite;kg;RoW;GlasNonMetal;Glass & other non-metallic products;5.708219203444244e-09;2.6774665021312457e-06;0.0485761517044255;2.593752480065024;0.007778396715314639;2050;SSP1-PkBudg500
c2eaf2b67d2ba613c0d206d8a1aa3e8b;market for phenyl isocyanate;phenyl isocyanate;kg;GLO;Chemical;Chemical products;1.9752692322382248e-08;1.112149105794047e-05;0.6988364036110777;19.36201857503524;0.011664244827485671;2050;SSP1-PkBudg500
c9dcdb6b316c46facf0a1e0704bb26e6;market for sawnwood, softwood, raw;sawnwood, softwood, raw;m3;GLO;ProcBio;Wood, straw & cork;7.678888661516912e-06;7.797341655284301e-05;1.5161354539053642;214.6035741667415;0.30670332944198936;2050;SSP1-PkBudg500
2429dcff71766f45fcd5a85d6c700c9b;market for cocoons;cocoons;kg;RoW;AgriForeAnim;Live animal, fish & their products;1.980474729010895e-07;6.26775114076664e-05;0.5430034746279124;152.3418872388258;0.03874777589392774;2050;SSP1-PkBudg500
be48ac439e1256e98c07f6c1c9ca7609;market for trimesoyl chloride;trimesoyl chloride;kg;GLO;Chemical;Chemical products;3.585830508763002e-08;2.0585438547981536e-05;0.7785900339982885;50.22011967252984;0.012716121101878008;2050;SSP1-PkBudg500
1f1656838394188bd8dcdf7559af6fc7;market for sugar beet pulp;sugar beet pulp;kg;GLO;ProcBio;Food & beverages, animal feed;2.8577320146995926e-09;5.426204906882438e-07;0.005711189065811;7.435253993175161;0.000263351660945985;2050;SSP1-PkBudg500
b49d257658eed532094d68babcecf2e1;market for electrolyte, for Li-ion battery;electrolyte, for Li-ion battery;kg;GLO;Chemical;Chemical products;1.6742292009151667e-08;9.695141871778698e-06;2.5675685095618217;16.68489105120031;0.009497901320300215;2050;SSP1-PkBudg500
555483f89274428fecc646c962e26084;market for vinyl acetate;vinyl acetate;kg;GLO;PlastRub;Plastics & rubber products;6.817012804897093e-09;3.2863777527663435e-06;0.4300055579069866;3.6559520687643356;0.005942043015935238;2050;SSP1-PkBudg500
39005c9bb3043a49b53c1c137a70c44c;market for grass, organic;grass, organic;kg;GLO;AgriForeAnim;Agricultural & forestry products;8.156502631708027e-09;8.469415040476711e-07;0.0046675656356965;0.49688352471608516;0.0005196827089355194;2050;SSP1-PkBudg500
607239a9102d67d7108e464c65998c95;market for stockpiling of anode slime from electrorefining of copper, anode;stockpiling of anode slime from electrorefining of copper, anode;kg;GLO;MetalAlloy;Basic metals & alloys, their semi-finished products;1.0420275622380789e-07;0.0001051608826992;0.2855067141842456;29.15350018657023;0.005693739577827627;2050;SSP1-PkBudg500
b0fe90dfa0487837feec930bd6c9fcd7;market for diode, auxilliaries and energy use;diode, auxilliaries and energy use;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;3.143876371569097e-07;0.000149887667538;6.0915942925257855;1441.1867898476;0.5451171864107419;2050;SSP1-PkBudg500
8a4a5b701f68b5d1559ed70719edd1fc;market for bentonite;bentonite;kg;GLO;OreMinFuel;Ores, minerals & fuels;4.2088702688076264e-10;1.35063649195195e-07;0.0047902300501626;0.2312670317089603;0.0002582155700659895;2050;SSP1-PkBudg500
5187ae6ad907a7a0b0bcfdca9e088cd1;market for fatty alcohol;fatty alcohol;kg;GLO;Chemical;Chemical products;3.0708322758442694e-08;7.199647578857675e-06;0.3694298601814723;7.354079734271556;0.005128057018365758;2050;SSP1-PkBudg500
2f630420c9f3bcd25d7b8b32bc2c8b42;market for chlorodifluoromethane;chlorodifluoromethane;kg;RoW;Chemical;Chemical products;2.086903880121233e-07;7.778335551929269e-05;3.311040793762634;18.409417076949033;0.016140416168387586;2050;SSP1-PkBudg500
625a0ab003cb956e742e5f1e8d379eaf;market for nylon 6-6, glass-filled;nylon 6-6, glass-filled;kg;RoW;PlastRub;Plastics & rubber products;2.72857562094163e-08;1.2521245201322845e-05;0.773864234618046;1.1513832080225654;0.06026250178473601;2050;SSP1-PkBudg500
304e7698b9294b0af5c60f18151d0afe;market for dimethylacetamide;dimethylacetamide;kg;GLO;Chemical;Chemical products;1.1111428487046496e-08;5.104582019850215e-06;0.4803179779862291;5.041854823343051;0.005208980998477779;2050;SSP1-PkBudg500
3525581f14e97f49921c004e80e229b9;market for maize grain, feed, organic;maize grain, feed, organic;kg;GLO;ProcBio;Food & beverages, animal feed;1.9079148275404143e-08;2.573224084380492e-06;0.01423498032199;1.1086064198517207;0.0009727990097473723;2050;SSP1-PkBudg500
b243372acdb48c25339f1e9b6f877489;market for benzoic acid;benzoic acid;kg;RoW;Chemical;Chemical products;6.5295443923111535e-09;2.9145963879552386e-06;0.5057119509840494;2.173716001063606;0.006762465240601546;2050;SSP1-PkBudg500
3fc618807f3e304db5bd7fcdda56e812;market for iron(III) chloride, without water, in 40% solution state;iron (III) chloride, without water, in 40% solution state;kg;GLO;Chemical;Chemical products;1.7401036468948535e-09;1.3541726769442269e-06;0.0305509204836541;6.802295356748286;0.001043957691273932;2050;SSP1-PkBudg500
fb3e1542af3742d3c552922bc5243917;market for tilapia feed, 24-28% protein;tilapia feed, 24-28% protein;kg;GLO;ProcBio;Food & beverages, animal feed;1.7298745974390035e-08;3.459474396169533e-06;0.0289055163632211;1.9748204396920472;0.0015330321573256219;2050;SSP1-PkBudg500
93786c6e6d7d4e5b33c03196db86a2f0;market for coffee, green bean;coffee, green bean;kg;GLO;AgriForeAnim;Agricultural & forestry products;1.1235693769440345e-07;2.1533080908572863e-05;0.1881915861532054;26.584962183865702;0.008720574451024365;2050;SSP1-PkBudg500
1fe1d43e8f135ba76719266dfe3f36db;market for esters of versatic acid;esters of versatic acid;kg;RoW;Chemical;Chemical products;1.3441600882733957e-08;7.175871043690393e-06;0.6123734268110458;0.4334872563348633;0.00026263779089897644;2050;SSP1-PkBudg500
27cc727174f9fd906e986abe4c72e758;market for dimethyl hexanediol;dimethyl hexanediol;kg;GLO;Chemical;Chemical products;8.238669386431704e-09;4.109160128112244e-06;0.3177760122617864;4.082659947461858;0.005531745216446407;2050;SSP1-PkBudg500
872ae9d2d262f9af18b2608d0e1f4687;market for yarn, cotton;yarn, cotton;kg;GLO;ProcBio;Textile;9.870772745498429e-08;2.7110253154628004e-05;0.1637779205724336;16.179905453082426;0.011604666862905734;2050;SSP1-PkBudg500
d7ba469b432cb3dae0286448f9499d62;market for backlight, for liquid crystal display;backlight, for liquid crystal display;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;5.4735781927029684e-08;3.100962492792836e-05;1.074253157247352;307.0712915480115;0.11650483134201274;2050;SSP1-PkBudg500
e07a552237c71a878093a9fd8ed355af;market for compressed air, 800 kPa gauge;compressed air, 800 kPa gauge;m3;RoW;Chemical;Chemical products;4.6142853296488864e-10;5.221064400932919e-07;0.0035999452377155;0.3980379772383757;0.00034282959426550633;2050;SSP1-PkBudg500
b58e366aa745755d69e7aeb815267fbe;market for indium rich leaching residues, from zinc production stockpiling;indium rich leaching residues, from zinc production stockpiling;kg;GLO;MetalAlloy;Basic metals & alloys, their semi-finished products;1.8100534456797768e-11;3.2874544575853134e-08;0.0002023783352107;0.013427840319967958;7.337652097720485e-05;2050;SSP1-PkBudg500
92ba45fd7e34013e0c4393f1672196e0;market for leach residue from copper production;leach residue from copper production;kg;GLO;AgriForeAnim;Agricultural & forestry products;-5.43641870551753e-10;-5.328095316252213e-07;-0.0024620288836777;-0.3559182745502864;-0.00019012857674198115;2050;SSP1-PkBudg500
3933e1727cffbfaf57e071eb7fd9ae73;market for lignite;lignite;kg;RoW;OreMinFuel;Ores, minerals & fuels;1.6638035907381252e-09;8.128940461901148e-07;0.0002465499613439;0.029814281464312774;3.1042650139029335e-05;2050;SSP1-PkBudg500
8dfc0952b7c27b79e1c9c6eeb9774484;market for vinyl carbonate;vinyl carbonate;kg;GLO;Chemical;Chemical products;2.60346079474592e-08;1.2081544775852206e-05;1.1404355822149634;89.33243501205054;0.01714054517768251;2050;SSP1-PkBudg500
d06fd409d03bd7339dd73b9fc3778a76;market for cyclohexanol;cyclohexanol;kg;RoW;Chemical;Chemical products;1.0076421460508803e-08;4.923607249626847e-06;0.6004998883841924;2.783725271099489;0.009193338615446661;2050;SSP1-PkBudg500
f31332c3601535bf2bfee086aca44c68;market for butene, mixed;butene, mixed;kg;RoW;OreMinFuel;Ores, minerals & fuels;5.77594286407363e-09;2.3403729094713865e-06;0.5801468058496415;0.056476926170844315;0.008158082120481728;2050;SSP1-PkBudg500
4e402383250f11fdef7cdad00d487a56;market for 2-nitroaniline;2-nitroaniline;kg;GLO;Chemical;Chemical products;1.9513576891415253e-08;9.583974542578432e-06;0.6521544800228549;14.52088378100945;0.00981341671844436;2050;SSP1-PkBudg500
806de3a20a6aad4f41b3df84b530bbb0;market for nuclear fuel element, for pressure water reactor, UO2 3.9% & MOX;nuclear fuel element, for pressure water reactor, UO2 3.9% & MOX;kg;GLO;OreMinFuel;Ores, minerals & fuels;9.626384640905024e-06;0.0156755943102514;137.04568271347966;6044.078373452894;63.537731499675225;2050;SSP1-PkBudg500
9f621a2c9e11a37aaa78c0b71472dda8;market for potato seed, organic, for setting;potato seed, organic, for setting;kg;GLO;AgriForeAnim;Agricultural & forestry products;7.661254520820993e-09;1.255462393747715e-06;0.0121389138177506;1.5591944399993154;0.00107245069840527;2050;SSP1-PkBudg500
da1a6c325d3d2ebf5fcfc9737f7f8c7d;market for sodium tetrahydridoborate;sodium tetrahydridoborate;kg;GLO;Chemical;Chemical products;4.6643620866355994e-08;2.576144111612322e-05;1.2468322475688596;76.67958928886952;0.024405521828568026;2050;SSP1-PkBudg500
df67b3d01b68766ae7d013488def9122;market for asbestos, crysotile type;asbestos, crysotile type;kg;GLO;OreMinFuel;Ores, minerals & fuels;3.64963343010735e-10;1.6784514970942306e-07;0.0813896405842028;0.3310419729254162;0.00022530103265232823;2050;SSP1-PkBudg500
fbbc45c575d6004d4ef2227855b434dd;market for light emitting diode;light emitting diode;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;3.787850767979728e-07;0.0002201327029096;6.534478565658015;1517.1752667696244;0.551126872765799;2050;SSP1-PkBudg500
2ad0af3de61844881db69c9fa5e9ad8b;market for vinyl chloride;vinyl chloride;kg;RoW;PlastRub;Plastics & rubber products;4.832798228842284e-09;2.36932241220777e-06;0.3390924409202403;134.51464220783166;0.036408867486228375;2050;SSP1-PkBudg500
f81bcc2aa5e8189a2159936982cc38b9;market for rice, non-basmati;rice, non-basmati;kg;GLO;AgriForeAnim;Agricultural & forestry products;1.69123484437528e-08;4.215702778161679e-06;0.0181513442137081;1.1037285831366952;0.0014354879950079786;2050;SSP1-PkBudg500
f3f1d6d7d5b472c6bb0d03aad5b12d9f;market for chloropropionic acid;chloropropionic acid;kg;GLO;Chemical;Chemical products;6.837130304443651e-09;3.578356139681387e-06;0.3536088285691325;12.289264012743148;0.005561827029573725;2050;SSP1-PkBudg500
d0d77072e7d32a9dfcea2713e4a4733d;market for fishmeal, 65-67% protein;fishmeal, 65-67% protein;kg;GLO;ProcBio;Food & beverages, animal feed;4.689766182336782e-09;2.0172641414829104e-06;0.050243107823641;3.3174952096779355;0.0022052855926084037;2050;SSP1-PkBudg500
b6fc3270f5db7921481321a9f29b2d71;market for pulpwood, hardwood, measured as solid wood under bark;pulpwood, hardwood, measured as solid wood under bark;m3;RoW;AgriForeAnim;Agricultural & forestry products;3.6110946758915207e-06;5.297948489152244e-05;1.1680609540041256;140.9729906434676;0.17361639096683737;2050;SSP1-PkBudg500
de9fc23e0086760d29ef234de23e8f44;market for peat;peat;kg;RoW;OreMinFuel;Ores, minerals & fuels;6.91531498377002e-11;2.5385561378642523e-08;0.0002444028945688;0.02968570151358737;3.066233087182702e-05;2050;SSP1-PkBudg500
163fde5588ccb1184ec8baf92f48f22a;market for biomethane, high pressure, vehicle grade;biomethane, high pressure, vehicle grade;kg;RoW;OreMinFuel;Ores, minerals & fuels;6.071516740827498e-09;2.058361276244248e-06;0.024889387601448;0.6480569774908559;0.000968823493998252;2050;SSP1-PkBudg500
580ef642d9debd096e2bf9303df5077d;market for alkylbenzene sulfonate, linear, petrochemical;alkylbenzene sulfonate, linear, petrochemical;kg;GLO;Chemical;Chemical products;7.235796434758865e-09;3.882345357638924e-06;0.4906076775147472;3.571285444322732;0.003418991425269843;2050;SSP1-PkBudg500
2c919e554f5feca1f32ce2b355053cbc;market for sulfate pulp, unbleached;sulfate pulp, unbleached;kg;RoW;ProcBio;Pulp & paper;2.701170917062991e-08;3.224388707566787e-06;0.0289855488627401;1.7765982556377495;0.0015106971276095367;2050;SSP1-PkBudg500
fa76f4da58fc1866ab2df987ba9df6df;market for dimethyl malonate;dimethyl malonate;kg;GLO;Chemical;Chemical products;1.5857523321669006e-08;7.954602952245231e-06;0.598146042300659;21.899919437857285;0.011244638442931037;2050;SSP1-PkBudg500
f090c0ac622e3fbbee68f5eb2b704d04;market for lean concrete;lean concrete;m3;RoW;GlasNonMetal;Glass & other non-metallic products;6.312800189682982e-07;0.0002670848621901;6.527425946900316;600.3577780332944;0.47281477189022175;2050;SSP1-PkBudg500
ae64b2926d090b95aa8cc762c98e7c27;market for fish canning, small fish;fish canning, small fish;kg;GLO;ProcBio;Food & beverages, animal feed;2.9696690666956044e-08;1.1435267160225244e-05;0.0875412649708155;106.08260761628327;0.0034173161739764605;2050;SSP1-PkBudg500
72c8c162633f57f8a8679424cf6b588a;market for vegetable oil, refined;vegetable oil, refined;kg;GLO;ProcBio;Food & beverages, animal feed;8.624525113014452e-08;1.0573762802637672e-05;0.0531894866657216;311.6347688266168;0.0035188355670778657;2050;SSP1-PkBudg500
2e1ceff89082bf16fd7e3d3b108027ea;market for cement, CEM II/B;cement, CEM II/B;kg;RoW;GlasNonMetal;Glass & other non-metallic products;1.6880701156199586e-09;7.355349903658643e-07;0.020892126281214;0.6399378094049752;0.0012280379285860557;2050;SSP1-PkBudg500
a1cc01029de3e1ed6a4d79673374cb29;market for tallow, unrefined;tallow, unrefined;kg;GLO;ProcBio;Food & beverages, animal feed;2.2363623880846612e-10;1.0427236949450101e-07;0.0024470027909953;0.35389414321050017;0.00018842095779747207;2050;SSP1-PkBudg500
795c88e2ceb654df436ccd5c84c5914f;market for process-specific burdens, import of copper to Switzerland;process-specific burdens, import of copper to Switzerland;kg;GLO;MetalAlloy;Basic metals & alloys, their semi-finished products;1.672982119575671e-08;2.467573649163691e-05;0.0411827032714877;17.515133019929937;0.0008063290988901644;2050;SSP1-PkBudg500
1ba83ac75fcbff697148c7fd60a4c4da;market for water discharge from petroleum extraction, offshore;water discharge from petroleum extraction, offshore;kg;GLO;AgriForeAnim;Agricultural & forestry products;-6.800388225277544e-13;-1.0552807679088194e-09;0.0;0.0;0.0;2050;SSP1-PkBudg500
ac2706c6e4646657d24f5b7b841bdde2;market for cleft timber, measured as dry mass;cleft timber, measured as dry mass;kg;RoW;AgriForeAnim;Agricultural & forestry products;5.436314994195212e-09;1.6016361096637866e-07;0.0025058129074343;0.3490901060248789;0.00048827519965090555;2050;SSP1-PkBudg500
90d8e74d83fc4ecf4674f3e266b796fa;market for tofu;tofu;kg;GLO;ProcBio;Food & beverages, animal feed;2.085985534630053e-08;2.0905692145999952e-06;0.0664283953632068;6.441553227409765;0.0017456636661484681;2050;SSP1-PkBudg500
94c1cb9e760faf73987ffea6c08cfcf1;market for coconut husk;coconut husk;kg;GLO;AgriForeAnim;Agricultural & forestry products;4.082767024045482e-12;2.0186396024090157e-09;4.98616075010835e-05;0.008404173307052256;3.932061234612849e-06;2050;SSP1-PkBudg500
a00da55ec426b4f1743ae9908d383ca4;market for wood chips, wet, measured as dry mass;wood chips, wet, measured as dry mass;kg;RoW;ProcBio;Wood, straw & cork;7.522793245687358e-09;1.227617152643733e-07;0.0028345226757222;0.3984917942378564;0.0004481018349170345;2050;SSP1-PkBudg500
e276f74c3c90e06b42ac4b8b48bed00f;market for electric connector, wire clamp;electric connector, wire clamp;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;1.6116794308719006e-07;0.0001578459648739;0.7354111338391568;76.39338010974404;0.025553646072457758;2050;SSP1-PkBudg500
d8ba411ea8ac325a4c0b63e1db9b2fed;market for nickel sulfate;nickel sulfate;kg;GLO;Chemical;Chemical products;4.170544067929406e-08;3.2653011206813296e-05;0.9136641321975664;428.0618879946801;0.03071063494017865;2050;SSP1-PkBudg500
854e5671eb549292a80f1e1f268634b4;market for flax husks;flax husks;kg;GLO;AgriForeAnim;Agricultural & forestry products;4.3887928719053324e-10;1.6936553976553284e-07;0.0025543259079564;0.36229817308981227;0.00016184193134910745;2050;SSP1-PkBudg500
683f869780ee789d92d3b2a737534a44;market for steel, chromium steel 18/8, hot rolled;steel, chromium steel 18/8, hot rolled;kg;GLO;MetalAlloy;Basic metals & alloys, their semi-finished products;1.7409519010752396e-08;4.159454305700551e-05;0.268239069271214;21.50888189229282;0.004417781690443931;2050;SSP1-PkBudg500
9864ce2172e511f3ed194ce8a75b9022;market for dioctyl adipate;dioctyl adipate;kg;GLO;Chemical;Chemical products;2.1006250168961576e-08;9.358057401021088e-06;0.6903847629819327;4.124799409278925;0.010233892935987155;2050;SSP1-PkBudg500
461b8632da46daefbb306fa8a317e3c5;market for tomato, fresh grade;tomato, fresh grade;kg;GLO;AgriForeAnim;Agricultural & forestry products;3.6430870695584006e-09;1.4827764805971608e-06;0.0349531213322162;3.8384318671300215;0.0023479131064757645;2050;SSP1-PkBudg500
165d783973ce277a52205f0e419e0ae9;market for optical brighteners, for paper production;optical brighteners, for paper production;kg;RoW;Chemical;Chemical products;8.216332692217186e-08;4.527919454655917e-05;2.0862730920578048;5.140145930969458;0.0010364467432763254;2050;SSP1-PkBudg500
a21a8797c3530c968b313a6656c9481f;market for base oil;base oil;kg;GLO;OreMinFuel;Ores, minerals & fuels;6.724685958548702e-09;3.08433174060929e-06;0.640770699975678;0.7762271445404684;0.01560839345493451;2050;SSP1-PkBudg500
7834717cf8f7bf21464b2a095dfbf64f;market for anode, prebake, for aluminium electrolysis;anode, prebake, for aluminium electrolysis;kg;GLO;ProcBio;Food & beverages, animal feed;3.772567881550656e-09;2.0495916620150648e-06;0.3504872684471923;0.7667270750135071;0.0033012082148649834;2050;SSP1-PkBudg500
3d183a4bd12bfa5db466fa7eda38540c;market for iron(III) chloride, without water, in a 12% iron solution state;iron(III) chloride, without water, in a 12% iron solution state;kg;GLO;Chemical;Chemical products;1.2000193575699018e-09;8.888921595428622e-07;0.0166443147558889;3.299868137801562;0.0007486663765217823;2050;SSP1-PkBudg500
07e5f1b0343c3344e99d193830cd925d;market for particleboard, cement bonded;particleboard, cement bonded;m3;RoW;ProcBio;Wood, straw & cork;4.939398393962208e-06;0.0017429299645077;51.716403897553135;721.4657599921122;0.37317282727445117;2050;SSP1-PkBudg500
96d310d2699ddfed1f3b146506c0141a;market for dicyclopentadiene based unsaturated polyester resin;dicyclopentadiene based unsaturated polyester resin;kg;GLO;PlastRub;Plastics & rubber products;1.0244113897223258e-08;4.7416323183394105e-06;0.6492747974731987;2.9085060555989193;0.009147815523524559;2050;SSP1-PkBudg500
6ac3e06a519065c05e56d26503998837;market for brass removed by drilling, conventional;brass removed by drilling, conventional;kg;GLO;AgriForeAnim;Agricultural & forestry products;1.5898283794504089e-07;0.0001641475256426;0.4979163081213007;224.87187206953246;0.462664250107882;2050;SSP1-PkBudg500
642a9c33f997c7d956cf8d07eb2c0b44;market for seed-cotton;seed-cotton;kg;GLO;AgriForeAnim;Agricultural & forestry products;2.6218822310531196e-08;4.696704086864008e-06;0.0413081336703701;2.3093210502743746;0.0026933936073220816;2050;SSP1-PkBudg500
18d16ef221c3893a7d21498cb1511e19;market for linseed seed, at farm;linseed seed, at farm;kg;GLO;AgriForeAnim;Agricultural & forestry products;3.2576079532125224e-08;3.2086112360979778e-06;0.0268248372232586;1.3624001955979175;0.0014464990905581833;2050;SSP1-PkBudg500
74a929b0135bb6e0c869c86f6eb5d379;market for frit, for ceramic tile;frit, for ceramic tile;kg;GLO;Chemical;Chemical products;6.5625604997879195e-09;4.15809545474275e-06;0.1949278867532649;15.819782166224817;0.0033881801857185033;2050;SSP1-PkBudg500
352620dedc8b8c8d382e3466bb662711;market for urea;urea;kg;RoW;Chemical;Chemical products;7.336141959715062e-09;3.5178913235029904e-06;0.1721756321405792;2.105071809785777;0.0018070738578736588;2050;SSP1-PkBudg500
34e762f4f29b67247d092678c6b295a9;market for spent catalytic converter NOx reduction;spent catalytic converter NOx reduction;kg;GLO;AgriForeAnim;Agricultural & forestry products;-2.2365916737121206e-10;-1.042856795927362e-07;-0.0024475573000973;-0.3539451080461504;-0.00018842828755311457;2050;SSP1-PkBudg500
840b860a0fb54e43a4d5f0ea9ff7b738;market for methyl tert-butyl ether;methyl tert-butyl ether;kg;GLO;Chemical;Chemical products;4.64973680028473e-09;2.0897134127519938e-06;0.4933600586122085;1.3467106323605933;0.006246189408302313;2050;SSP1-PkBudg500
b4e78bd248981d0ec9d66be0cc477743;market for nylon 6, glass-filled;nylon 6, glass-filled;kg;RoW;PlastRub;Plastics & rubber products;2.9396628759619993e-08;1.3341224132473657e-05;0.7504693458413306;1.2231823915220141;0.07926129089106104;2050;SSP1-PkBudg500
6e7076c9b4d3775468047d1bee36d4b3;market for anode slime from electrorefining of copper, anode;anode slime from electrorefining of copper, anode;kg;GLO;MetalAlloy;Basic metals & alloys, their semi-finished products;3.7904511532397307e-07;0.0003825095541893;1.036972593078889;105.61506368332076;0.020677550404876427;2050;SSP1-PkBudg500
a4531fb9d1ff97ceb529addd3bc8f6f7;market for helium, crude stockpiling;helium, crude stockpiling;kg;GLO;Chemical;Chemical products;1.5853187625219787e-08;5.840886107066391e-06;0.8694509242679562;17.367182393943892;0.008614870312024287;2050;SSP1-PkBudg500
7b02cef221ba21fd468b7b3f8a8df01e;market for flattened bamboo;flattened bamboo;kg;RoW;ProcBio;Wood, straw & cork;5.074250171321652e-09;1.641522018851058e-06;0.0127163883873307;2.3402868589301535;0.0005889466658933819;2050;SSP1-PkBudg500
c102fc3787901821592f216e5e915610;market for electronic component, passive, unspecified;electronic component, passive, unspecified;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;2.807537637103126e-07;0.0003145686404224;2.8372030751710247;532.334271769931;0.6531882729083628;2050;SSP1-PkBudg500
d9ed6c3ba3395e0b256feb6ff05a9b23;market for hard coal;hard coal;kg;RoW;OreMinFuel;Ores, minerals & fuels;3.149734531829335e-09;1.55456740731592e-06;0.0595276316427068;0.4194493128013449;0.0005493285842647711;2050;SSP1-PkBudg500
0bc279bb922c277c26f9d554943bb902;market for papaya;papaya;kg;GLO;AgriForeAnim;Agricultural & forestry products;2.36627290659626e-09;6.396473832336603e-07;0.0107742926536516;1.4872897193292438;0.00056752134811352;2050;SSP1-PkBudg500
21852c4e242046354e887a60ad34d612;market for cottonseed oil, refined;cottonseed oil, refined;kg;GLO;ProcBio;Food & beverages, animal feed;7.338556000842926e-08;1.4105205480819818e-05;0.0849458687673421;277.7004797151614;0.005897796865449751;2050;SSP1-PkBudg500
7673e1bbb7cce0eb0e93f01cc5621d3a;market for phosphane;phosphane;kg;GLO;Chemical;Chemical products;1.0226169631765153e-07;1.927090442732509e-05;0.7495943467848738;38.96221718637304;0.019981580475781725;2050;SSP1-PkBudg500
1e0c92ec6f6b2ce9c2e18d118fd8e3c6;market for magnesium, for reuse in zirconium sponge production;magnesium, for reuse in zirconium sponge production;kg;RoW;MetalAlloy;Basic metals & alloys, their semi-finished products;2.948529941349408e-09;1.9052150247062811e-06;0.0232100074099541;9.192411671424598;0.00348137557475624;2050;SSP1-PkBudg500
0654fa2a94bae92b96257ca44dc238ed;market for poultry manure, fresh;poultry manure, fresh;kg;GLO;Chemical;Chemical products;1.960302283547177e-11;9.148390658107078e-09;0.0002143046053148;0.034917809486478116;1.758302581928192e-05;2050;SSP1-PkBudg500
