CPC;EcoSpold01Categories;ISIC rev.4 ecoinvent;code;database;location;material_group;name;reference product;unit
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;1bbba12eca72ea717fd60042ce70ab5e;SSP1-PkBudg500-2040;CH;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
11010: Hard coal;hard coal/fuels;0510:Mining of hard coal;c336c9036ef5990c91dc9ba8215a7017;SSP1-PkBudg500-2040;RU;coal(black);market for hard coal;hard coal;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";b9ed569ca351f4620cfe5b8fbd1e3bb7;SSP1-PkBudg500-2040;FI;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;3172b7dbcd294f338bd8435695fbfe00;SSP1-PkBudg500-2040;EUR;cement;market for cement, CEM II/B-V;cement, CEM II/B-V;kilogram
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";b54e43505049521b9c5b075e86725cf9;SSP1-PkBudg500-2040;GLO;chromium;market for chromium steel removed by milling, small parts;chromium steel removed by milling, small parts;kilogram
15310: Natural sands;construction materials/additives;0810:Quarrying of stone, sand and clay;d864a0190b9688d765c53d3834caff91;SSP1-PkBudg500-2040;BR;sand;market for sand;sand;kilogram
4153: Semi-finished products of aluminium or aluminium alloys;metals/processing;2599:Manufacture of other fabricated metal products n.e.c.;c7ea2533db5d06aca18994542525b8ae;SSP1-PkBudg500-2040;GLO;aluminium;market for aluminium around steel bi-metal wire, 3.67mm external diameter;aluminium around steel bi-metal wire, 3.67mm external diameter;meter
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;cbba1d5c4658c85a617f5173516cc257;SSP1-PkBudg500-2040;GLO;titanium;market for titanium;titanium;kilogram
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";chemicals/inorganics;2011:Manufacture of basic chemicals;305770a5cd853ebd8b6b640ee7529b2a;SSP1-PkBudg500-2040;RoW;aluminium;market for aluminium sulfate, powder;aluminium sulfate, powder;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;dc595091eb47464c8f6050c9fc760cbf;SSP1-PkBudg500-2040;World;cement;market for cement, CEM II/B-V;cement, CEM II/B-V;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;97fb4f003f794749a861c22eeee76321;SSP1-PkBudg500-2040;USA;cement;market for cement, CP II-E;cement, CP II-E;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;11098100e574483fa5fc11df5e657357;SSP1-PkBudg500-2040;JPN;cement;market for cement, CEM II/B;cement, CEM II/B;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";c4797c7a7c7a44ec8c88e3a0d4167e05;SSP1-PkBudg500-2040;SSA;natural gas;market for natural gas, high pressure, 60-year period;natural gas, high pressure;cubic meter
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";b0ecff45cf81a71651b9edfd372d5155;SSP1-PkBudg500-2040;GLO;chromium;market for chromium steel removed by turning, primarily dressing, computer numerical controlled;chromium steel removed by turning, primarily dressing, computer numerical controlled;kilogram
15310: Natural sands;construction materials/others;0810:Quarrying of stone, sand and clay;07825e16eaf1c4bbcf13bc56420aee28;SSP1-PkBudg500-2040;IN;sand;market for sand;sand;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;cee987e95f684885de5800c7bec364b5;SSP1-PkBudg500-2040;Europe without Switzerland;cement;market for cement, CEM IV/A;cement, CEM IV/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;d4d1029b141ebc5c9064bf196a373e52;SSP1-PkBudg500-2040;BR;cement;market for cement, CP IV;cement, CP IV;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;66d1ea9c60a344cf80a3ae46cc190047;SSP1-PkBudg500-2040;IND;cement;market for cement, CEM II/B;cement, CEM II/B;kilogram
41431: Unwrought aluminium;;2420:Manufacture of basic precious and other non-ferrous metals;1e1be921bc2277cab46773ca5ef3d347;SSP1-PkBudg500-2040;GLO;aluminium;market for aluminium alloy, metal matrix composite;aluminium alloy, metal matrix composite;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;ea2cd9575d0342d482ea0552bd546c70;SSP1-PkBudg500-2040;MEA;cement;market for cement, CP III;cement, CP III;kilogram
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";389830f86cc0e0c2333167bdb9c57037;SSP1-PkBudg500-2040;GLO;chromium;market for chromium steel removed by drilling, conventional;chromium steel removed by drilling, conventional;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;7548319bb64b44d086d4e1c0634eff23;SSP1-PkBudg500-2040;MEA;cement;market for cement, type general use;cement, type general use;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;a01e8b784a734bc8a1940d1a62538668;SSP1-PkBudg500-2040;REF;cement;market for cement, Portland;cement, Portland;kilogram
69120: Gas distribution through mains (on own account);natural gas/fuels;"3520:Manufacture of gas; distribution of gaseous fuels through mains";24ef70eeea9f813901f85ed3a01bc554;SSP1-PkBudg500-2040;GLO;natural gas;market for natural gas, medium pressure, vehicle grade;natural gas, medium pressure, vehicle grade;kilogram
"33620: Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";nuclear power/production;2011:Manufacture of basic chemicals;c52fc2a091f9166dbee48011e246c3c4;SSP1-PkBudg500-2040;GLO;uranium;market for uranium, enriched 3.9%, in fuel element for light water reactor;uranium, enriched 3.9%, in fuel element for light water reactor;kilogram
11010: Hard coal;hard coal/fuels;0510:Mining of hard coal;38bf19c9c5f3abbf3cfbf26ffb77fe49;SSP1-PkBudg500-2040;CN;coal(black);market for hard coal;hard coal;kilogram
"41412: Unrefined copper; copper anodes for electrolytic refining";metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;49946336299fce3d89a8e78a96ddedd4;SSP1-PkBudg500-2040;GLO;copper;market for copper cake;copper cake;kilogram
39366: Waste and scrap of tin;;3830:Materials recovery;99489c29baaf0f5502861bdd04faf461;SSP1-PkBudg500-2040;RoW;tin;market for tinplate scrap, sorted;tinplate scrap, sorted;kilogram
"34220: Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";chemicals/inorganics;2011:Manufacture of basic chemicals;464c6360725050e3227a12d9cfb2afeb;SSP1-PkBudg500-2040;GLO;lithium;market for lithium hydroxide;lithium hydroxide;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;5ec0da6ea469420399ec0cd4f798e628;SSP1-PkBudg500-2040;USA;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";;2011:Manufacture of basic chemicals;ba33d7ba71218e2d5a1a27a1b57e1dd9;SSP1-PkBudg500-2040;GLO;copper;market for copper sulfate;copper sulfate;kilogram
"33620: Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";nuclear power/production;2011:Manufacture of basic chemicals;140a3121847f8490119337cfc2da6e3b;SSP1-PkBudg500-2040;GLO;uranium;market for uranium, enriched 4.2%, in fuel element for light water reactor;uranium, enriched 4.2%, in fuel element for light water reactor;kilogram
39368: Waste and scrap of antimony and chromium;;3822:Treatment and disposal of hazardous waste;ebd55a724dbb3e0e96912a715d231775;SSP1-PkBudg500-2040;GLO;antimony;market for antimony slag, desulfurised;antimony slag, desulfurised;kilogram
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;31395c84633e427185ca5f729f47e940;SSP1-PkBudg500-2040;LAM;cement;market for cement mortar;cement mortar;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;5f39d0f6f61b3343206ebe001f8fbfa5;SSP1-PkBudg500-2040;Europe without Switzerland;cement;market for cement, CEM III/A;cement, CEM III/A;kilogram
39361: Waste and scrap of copper;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;4d5473bbb237606275ad372ddedf037f;SSP1-PkBudg500-2040;GLO;copper;market for copper scrap, sorted, pressed;copper scrap, sorted, pressed;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";8ca9185ce2a64b9398d5222654469e62;SSP1-PkBudg500-2040;IND;natural gas;market for natural gas, high pressure, 20-year period;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;f5d647ac89dca7434b2d2de9369a1b74;SSP1-PkBudg500-2040;US;cement;market for cement, type IP/P;cement, type IP/P;kilogram
34290: Compounds of rare earth metals, of yttrium or of scandium;;0729:Mining of other non-ferrous metal ores;d1209a1c88bfcdc9fcb8f31c487f0b3d;SSP1-PkBudg500-2040;GLO;rare earth;market for rare earth carbonate concentrate;rare earth carbonate concentrate;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";8fe71e00ac03aa41e073629a7bd4602e;SSP1-PkBudg500-2040;AT;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;9b671ec044f9424c65befd65ca0c765c;SSP1-PkBudg500-2040;BR;cement;market for cement, CP V RS;cement, CP V RS;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";27e6a66884f0444ea3c06c20c3387c36;SSP1-PkBudg500-2040;REF;natural gas;market for natural gas, high pressure, 60-year period;natural gas, high pressure;cubic meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;710e3dccb66f44f4abe823d430dc66af;SSP1-PkBudg500-2040;IND;hydrogen;market for hydrogen, gaseous, 20-year period;hydrogen, gaseous;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;c7e9b7ed0c374b438313f715775c6b01;SSP1-PkBudg500-2040;USA;cement;market for cement, CEM II/B;cement, CEM II/B;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";2491d9ac331e47d99db588afe32ca66c;SSP1-PkBudg500-2040;LAM;natural gas;market for natural gas, high pressure, 20-year period;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;a0edf53df41648028dfff9c6bd627716;SSP1-PkBudg500-2040;SSA;cement;market for cement, unspecified;cement, unspecified;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;e26bfccc7d254e45ada6b1627cedcd49;SSP1-PkBudg500-2040;LAM;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";metals/extraction;2011:Manufacture of basic chemicals;de42c824f46fc684a70a53bccfdba6d0;SSP1-PkBudg500-2040;GLO;gallium;market for gallium, semiconductor-grade;gallium, semiconductor-grade;kilogram
34: Basic chemicals;chemicals/inorganics;2011:Manufacture of basic chemicals;00b5f5f5d6902c5bec0df29f12da3ecb;SSP1-PkBudg500-2040;GLO;lithium;market for lithium manganese oxide;lithium manganese oxide;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;db0ff23229ba42148f83a229bc662977;SSP1-PkBudg500-2040;JPN;cement;market for cement, type general use;cement, type general use;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;95bf4801f2dfa177f66277b395f27677;SSP1-PkBudg500-2040;PE;cement;market for cement, type IP;cement, type IP;kilogram
"34790: Other plastics in primary forms; ion exchangers";chemicals/organics;2013:Manufacture of plastics and synthetic rubber in primary forms;a23ff5a5512f239248b86d5706a7c4e4;SSP1-PkBudg500-2040;RoW;latex;market for latex;latex;kilogram
39365: Waste and scrap of zinc;waste management/municipal incineration;3821:Treatment and disposal of non-hazardous waste;0daeb26c61b9cb38f4c19e304ba62677;SSP1-PkBudg500-2040;CH;zinc;market for zinc in car shredder residue;zinc in car shredder residue;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;b702a2c9b15c48408a1074c11738ac89;SSP1-PkBudg500-2040;NEU;cement;market for cement, CP II-F;cement, CP II-F;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";510f6e017731c9d64259a7e2bc0b5f7c;SSP1-PkBudg500-2040;IR;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;4c28de4114cc15a555d2c447878fb615;SSP1-PkBudg500-2040;GLO;magnesium;market for magnesium;magnesium;kilogram
342: Basic inorganic chemicals n.e.c.;chemicals/inorganics;2011:Manufacture of basic chemicals;d971937192fae29417d670b40a21f603;SSP1-PkBudg500-2040;GLO;lithium;market for lithium hexafluorophosphate;lithium hexafluorophosphate;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;d64be106f6801c2c9d6a94bed1e4f893;SSP1-PkBudg500-2040;ZA;cement;market for cement, unspecified;cement, unspecified;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;482369f30b2049428eb18a7f6b00d39f;SSP1-PkBudg500-2040;NEU;cement;market for cement, CEM II/B;cement, CEM II/B;kilogram
11010: Hard coal;hard coal/fuels;0510:Mining of hard coal;7fe5d3de64ba6caca2ee91876cf8feac;SSP1-PkBudg500-2040;RLA;coal(black);market for hard coal;hard coal;kilogram
342: Basic inorganic chemicals n.e.c.;chemicals/inorganics;2011:Manufacture of basic chemicals;a6f3597a3c9245b47db59643f4def5e5;SSP1-PkBudg500-2040;GLO;silicon;market for silicon tetrahydride;silicon tetrahydride;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";7fb6efa2767a494b8bd7ce234eac8d7f;SSP1-PkBudg500-2040;World;natural gas;market for natural gas, high pressure, 40-year period;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;e3da5f1b5a9049f092170f72ac5ed693;SSP1-PkBudg500-2040;MEA;cement;market for cement, Portland;cement, Portland;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;6349a7ad374eb2a24b5a2fafbf08fc2d;SSP1-PkBudg500-2040;RoW;cement;market for cement, CEM V/B;cement, CEM V/B;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";dba7dca938a5416ea877a525331996b9;SSP1-PkBudg500-2040;EUR;natural gas;market for natural gas, high pressure, 20-year period;natural gas, high pressure;cubic meter
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";a1efd43d1cb0bb60e73776540e2b96e1;SSP1-PkBudg500-2040;US;natural gas;market for natural gas, low pressure;natural gas, low pressure;cubic meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;2b947bca6b1f4aa0ac5432cae2e1eca9;SSP1-PkBudg500-2040;OAS;hydrogen;market for hydrogen, gaseous;hydrogen, gaseous;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";72c658c580d76797ae9f9dcf32b23e70;SSP1-PkBudg500-2040;TR;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;c76f0c7a12474964bafc567f8d172977;SSP1-PkBudg500-2040;JPN;cement;market for cement, unspecified;cement, unspecified;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;2849666234e64d6a82a6b83b663d288c;SSP1-PkBudg500-2040;NEU;cement;market for cement, CEM II/A;cement, CEM II/A;kilogram
34290: Compounds of rare earth metals, of yttrium or of scandium;;0729:Mining of other non-ferrous metal ores;4ad0d1c39071582c4f0126a465493e35;SSP1-PkBudg500-2040;GLO;holmium;market for holmium oxide;holmium oxide;kilogram
39363: Waste and scrap of aluminium;metals/chipping;"2592:Treatment and coating of metals; machining";0602f12a771029d20a9d0b93b6d798b3;SSP1-PkBudg500-2040;GLO;aluminium;market for aluminium removed by turning, primarily roughing, computer numerical controlled;aluminium removed by turning, primarily roughing, computer numerical controlled;kilogram
41122: Alloy steel in ingots or other primary forms and semi-finished products of alloy steel;metals/extraction;2410:Manufacture of basic iron and steel;cf44e8d93a8136b32fb7761cf6fdc7b0;SSP1-PkBudg500-2040;GLO;tin;market for tin plated chromium steel sheet, 2 mm;tin plated chromium steel sheet, 2 mm;square meter
53269: Other constructions for manufacturing;metals/extraction;4100:Construction of buildings;e8d657e5131f6518ec076ed4462eaf83;SSP1-PkBudg500-2040;GLO;magnesium;market for magnesium factory;magnesium factory;unit
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";d8a7793393b547abbc8f0d3d1246b831;SSP1-PkBudg500-2040;JPN;natural gas;market for natural gas, high pressure, 60-year period;natural gas, high pressure;cubic meter
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";;2011:Manufacture of basic chemicals;1ece0a70129c2d589b1969fa9d4d09bf;SSP1-PkBudg500-2040;RER;aluminium;market for aluminium sulfate, powder;aluminium sulfate, powder;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;5ded925aa7705fbdd413c0a60bbb2150;SSP1-PkBudg500-2040;CA-QC;cement;market for cement, Portland;cement, Portland;kilogram
3741: Plasters;;2395:Manufacture of articles of concrete, cement and plaster;8b249a55f6d53c7ef0cffe0cc2c1f4d6;SSP1-PkBudg500-2040;IN;cement;market for cement plaster;cement plaster;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";dc49401a645c4a698d55a5c69d737517;SSP1-PkBudg500-2040;JPN;natural gas;market for natural gas, high pressure, 20-year period;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;72a8bbdbee50f329b7ba642f429722ba;SSP1-PkBudg500-2040;CH;cement;market for cement, CEM IV/A;cement, CEM IV/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;e1d90fca54a94dfca09ec51ec9ae5f90;SSP1-PkBudg500-2040;EUR;cement;market for cement, CP III;cement, CP III;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;b58e366aa745755d69e7aeb815267fbe;SSP1-PkBudg500-2040;GLO;indium;market for indium rich leaching residues, from zinc production stockpiling;indium rich leaching residues, from zinc production stockpiling;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;52e763f4695c75deb689a809de0926c3;SSP1-PkBudg500-2040;US;cement;market for cement, unspecified;cement, unspecified;kilogram
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";847212a1dbb1ee03105e30f1061799a6;SSP1-PkBudg500-2040;GLO;chromium;market for chromium steel removed by milling, average;chromium steel removed by milling, average;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";5fbddcb18d603dc3eb7572432db4c0ad;SSP1-PkBudg500-2040;NL;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
"34250: Salts of oxometallic or peroxometallic acids; colloidal precious metals and compounds thereof; inorganic and o[…]";metals/extraction;2011:Manufacture of basic chemicals;0dd4b92a22e8a251469a1f603fc2022c;SSP1-PkBudg500-2040;GLO;cadmium;market for cadmium sulfide, semiconductor-grade;cadmium sulfide, semiconductor-grade;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;8241634147814fe79d163617630f8d62;SSP1-PkBudg500-2040;SSA;hydrogen;market for hydrogen, gaseous, 40-year period;hydrogen, gaseous;kilogram
11040: Brown coal briquettes and similar solid fuels manufactured from brown coal;lignite/fuels;1920:Manufacture of refined petroleum products;b65c92b8f54ec9ae38c588e1f2cada6c;SSP1-PkBudg500-2040;RoW;coal(brown);market for lignite briquettes;lignite briquettes;megajoule
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";d1f8d72888b7e9d0a241fda2dcd2ce91;SSP1-PkBudg500-2040;MX;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";168960ad4168432b88a0761c23a2e3af;SSP1-PkBudg500-2040;EUR;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
"41412: Unrefined copper; copper anodes for electrolytic refining";;2420:Manufacture of basic precious and other non-ferrous metals;6d673652ae29f74dc59fb0fc229bf6db;SSP1-PkBudg500-2040;GLO;copper;market for copper, anode;copper, anode;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;638a1fab562c4f949350e19ac6044b71;SSP1-PkBudg500-2040;NEU;cement;market for cement, unspecified;cement, unspecified;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";59cf8916e90678fe85a12f5b5666972e;SSP1-PkBudg500-2040;IT;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;1e7183d311f54013af4ae44575d548ac;SSP1-PkBudg500-2040;World;cement;market for cement, CP II-F;cement, CP II-F;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;0699034e098d6cbeddee51d51c5a0154;SSP1-PkBudg500-2040;GLO;natural gas;market for natural gas, burned in gas turbine;natural gas, burned in gas turbine;megajoule
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";5fcdaea26c734f5545969b65a231d67b;SSP1-PkBudg500-2040;GLO;chromium;market for chromium steel removed by turning, primarily roughing, conventional;chromium steel removed by turning, primarily roughing, conventional;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";4b274eeccc10ba651ef286d31311ecb1;SSP1-PkBudg500-2040;SA;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;bd25d3b8b184430b84e47d7098478a2d;SSP1-PkBudg500-2040;USA;hydrogen;market for hydrogen, gaseous, 20-year period;hydrogen, gaseous;kilogram
16390: Other minerals n.e.c.;chemicals/inorganics;0899:Other mining and quarrying n.e.c.;465d725552874120b87104201d5b6383;SSP1-PkBudg500-2040;CN;graphite;market for graphite, battery grade;graphite, battery grade;kilogram
13000: Uranium and thorium ores and concentrates;nuclear power/production;0721:Mining of uranium and thorium ores;a845aee228e8267b9b7b6c6fdcd9d13a;SSP1-PkBudg500-2040;GLO;uranium;market for uranium, in yellowcake;uranium, in yellowcake;kilogram
11030: Brown coal;hard coal/production;0520:Mining of lignite;bfd251e71a53dcf36900ff452006f7e6;SSP1-PkBudg500-2040;IN;coal(brown);market for lignite;lignite;kilogram
41431: Unwrought aluminium;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;6d5ac87c3538dbb6881007adf7025bed;SSP1-PkBudg500-2040;IAI Area, North America;aluminium;market for aluminium, primary, ingot;aluminium, primary, ingot;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";bbf7c46960454e8a98cf369b452e7d42;SSP1-PkBudg500-2040;CHA;natural gas;market for natural gas, high pressure, 60-year period;natural gas, high pressure;cubic meter
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";chemicals/inorganics;2011:Manufacture of basic chemicals;d6f7338dead4a8e401ce196c235b1f13;SSP1-PkBudg500-2040;GLO;strontium;market for strontium carbonate;strontium carbonate;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;e4ef1f44399e24c8fa269ccd7fb76ccc;SSP1-PkBudg500-2040;Europe without Switzerland;cement;market for cement, CEM IV/B;cement, CEM IV/B;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;ed41c55076eebb7fa013c9134e203b90;SSP1-PkBudg500-2040;BR;cement;market for cement, unspecified;cement, unspecified;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;fa90a2e5ffb64377b4d3e8f2837303fa;SSP1-PkBudg500-2040;EUR;cement;market for cement, CP II-F;cement, CP II-F;kilogram
41432: Alumina (aluminium oxide), except artificial corundum;chemicals/inorganics;2420:Manufacture of basic precious and other non-ferrous metals;85bf8ff9739c59f7dc8cccde0d0e2486;SSP1-PkBudg500-2040;IAI Area, EU27 & EFTA;aluminium;market for aluminium oxide, non-metallurgical;aluminium oxide, non-metallurgical;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";4e2be66714e03521b81d7d93cff67d9d;SSP1-PkBudg500-2040;MY;natural gas;market for natural gas, high pressure;natural gas, high pressure;cubic meter
342: Basic inorganic chemicals n.e.c.;metals/extraction;2011:Manufacture of basic chemicals;492bc562567c44952ccfd3f031c1e433;SSP1-PkBudg500-2040;GLO;cadmium;market for cadmium chloride, semiconductor-grade;cadmium chloride, semiconductor-grade;kilogram
