location;database;code;name;reference product;unit;Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;parameters full;log parameters;emptied;activity type
GLO;ecoinvent-3.9.1-cutoff;bab51cbc5c22ac6f6b1c37acf74856a7;market for soil pH raising agent, as CaCO3;soil pH raising agent, as CaCO3;kilogram;0.0002721138988416;1.110194915859691e-09;6.724450819859064e-10;4.058780912622029e-07;0.0097233163609747;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;8f8323591fbb401627822048a6077a5e;market for sodium phenolate;sodium phenolate;kilogram;0.0096706358167288;1.031120931641219e-07;1.6508190790223763e-08;8.549865290534012e-06;0.7022943395381042;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;85cd26020de18a824dd8d611628a6cbc;market for titanium tetrachloride;titanium tetrachloride;kilogram;0.0046340607334886;1.8317103456625766e-07;4.5602662727029885e-08;3.6139150195263074e-05;0.5446850652002724;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;9eabe293c2b234a56febae8b0c24fd96;market for fraction 1 from naphtha separation;fraction 1 from naphtha separation;kilogram;0.0059450774809053;1.45529829287629e-08;6.248084846522721e-09;2.807728560348725e-06;0.6386910415933341;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;105d34b6b34a5de233596a08ebb30578;market for scandium oxide;scandium oxide;kilogram;1.798308482875313;1.4162826436828056e-05;1.0378912028952434e-05;0.0116536923863891;186.3743970895084;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;f9fde136b641f706b93b33584820241f;market for plywood;plywood;cubic meter;1.0409002370601037;2.0549596938269224e-05;1.648247505236704e-05;0.0033022490625478;54.576251981185806;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;6004c8a60f2a40c024b814cdfa35f36d;market for bark;bark;kilogram;4.949282886817987e-05;2.2955234643809307e-10;1.3947791839843723e-09;1.99148192916224e-08;0.0008270642261187;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;27797437155ad8afaf5d6cd64caae922;market for cement, CEM IV/B;cement, CEM IV/B;kilogram;0.0002189787580324;2.3104577543025022e-09;2.0191039696500566e-09;8.547907480042949e-07;0.0176216389510592;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;fdc3aa0957da0e3ac1ddc7ecd32be77b;market for ammonium sulfate;ammonium sulfate;kilogram;0.0087317745110356;5.165706892290719e-08;9.408260084345207e-09;8.273905030875953e-06;0.0995169188194839;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;735ed83b260790bd631709fa25591669;market for furnace, wood chips, hardwood storage area, 1000kW;furnace, wood chips, hardwood storage area, 1000kW;unit;50.16116859875289;0.000582166029295;0.000186939485786;0.1555332648123857;3003.487909529261;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;6047d7507e2539a1b6d8753cc581fa37;market for inert gas for discharge lamps;inert gas for discharge lamps;kilogram;0.0009038056218584;1.711195584477498e-07;1.0287071047717033e-08;6.082636941244817e-06;0.1088117317638587;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;15bc9af41ae15098d9fa3e9fd1fa69c6;market for cobalt hydroxide;cobalt hydroxide;kilogram;0.1979347647904949;6.928724185636512e-06;2.0878726997708533e-07;0.0001682768993714;7.156604333655444;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;fba6bac2b48373eba03af7110a51ed17;market for oil boiler, 100kW;oil boiler, 100kW;unit;26.12169946709504;5.163040922630766e-05;1.4827285662793876e-05;0.0166615873428625;191.1508769320344;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;ee77b41155bd6bd11716c5d748563cd0;market for nuclear power plant, boiling water reactor 1000MW;nuclear power plant, boiling water reactor 1000MW;unit;635119.4173334583;31.865036740469687;3.754953304344173;3051.9430260560466;48331738.10311072;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;b30dd218bce808fee0e2164d3a831eda;market for organophosphorus-compound, unspecified;organophosphorus-compound, unspecified;kilogram;0.0095518166388918;3.826644797250657e-07;5.917961121362456e-08;3.1445119826863683e-05;0.8186529903838534;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;4072149acd7523befccf7914b2162dd7;market for mobile cable yarder, trailer-mounted;mobile cable yarder, trailer-mounted;unit;538.0378112820238;0.0023162150104564;0.0003492664319258;0.4058540786780729;6697.17233757761;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;c1baf154dbe98c2a3cdb2dc2971b8c13;market for boron trifluoride;boron trifluoride;kilogram;0.0094349783098403;1.0185514020859625e-07;2.3986025089230344e-08;1.7475209563673226e-05;4.069406078932065;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;e82e91c0b572e044b71a69b32bf53388;market for silver;silver;kilogram;1.7514746112504014;2.385206609072671e-05;4.557735697833333e-06;0.0048426076171906;52.86519325298366;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;263c75bcf7764e076e48cd3517b65ac9;market for sulfur dichloride;sulfur dichloride;kilogram;0.0009216790887909;3.9572540214601725e-08;5.750592221966585e-09;3.8689703223795015e-06;0.0765961059860235;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;492bc562567c44952ccfd3f031c1e433;market for cadmium chloride, semiconductor-grade;cadmium chloride, semiconductor-grade;kilogram;0.0578289777207021;3.9337482022047e-07;3.0382155762673614e-08;3.6156646374089565e-05;0.365712689318008;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;cfadb4ef5acb7c6830995011412de8a7;market for carton board box production, with gravure printing;carton board box production, with gravure printing;kilogram;0.000594681241039;3.3224137656857495e-08;3.8687306158387434e-09;1.94497237454781e-06;0.0571293966984225;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;b2891a096d2f1aec6defd2d7a6d8adcb;market for heavy fuel oil;heavy fuel oil;kilogram;0.0042314949494896;4.341392270727413e-09;2.9905902452335436e-09;1.334484926181578e-06;0.4902306733039624;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;9dd18f156d02abdfd6b78cd5ebf826e6;market for furnace, logs, softwood storage area, 30kW;furnace, logs, softwood storage area, 30kW;unit;4.735347392344705;4.710357527901391e-05;1.176772782314718e-05;0.0105854458464214;170.32717369508634;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;196163600a4efa51969dcf6ee28a465f;market for agricultural machinery, tillage;agricultural machinery, tillage;kilogram;0.0039330469619337;1.4905395779961057e-07;2.892670292514861e-08;2.473662768089788e-05;0.5001678597062532;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;a845aee228e8267b9b7b6c6fdcd9d13a;market for uranium, in yellowcake;uranium, in yellowcake;kilogram;0.1845541826476455;7.308156396653248e-07;9.125637863977252e-07;0.00209255576116;17.8027223495465;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;539b6e9fa7f0886f65b8121e5e895539;market for isophorondiisocyante;isophorondiisocyante;kilogram;0.011781331154063;2.5016413479426774e-07;3.605606205903285e-08;2.078187401935351e-05;0.8643921118109096;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;eac906448096288e0bcdb340079248fe;market for phthalimide-compound;phthalimide-compound;kilogram;0.0154684576143355;3.562438024221749e-07;5.529389249480362e-08;3.113232376687806e-05;1.3154528797107463;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;106606494845f6929e1c94c1fb7de7ba;market for ethylene dichloride;ethylene dichloride;kilogram;0.0031152011774069;4.0013115514127257e-08;6.000176781745549e-09;3.3828733578102345e-06;0.2411049665116875;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;b404a5a1db5d068ce9e8e1b6331fd87e;market for vermiculite;vermiculite;kilogram;0.0004461558629256;7.203339986208106e-10;1.032890188759485e-09;5.341292445059422e-07;0.026854912424951;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;93786c6e6d7d4e5b33c03196db86a2f0;market for coffee, green bean;coffee, green bean;kilogram;0.0072422071068597;4.026107505561478e-08;1.127603977344716e-07;2.2703625955138728e-05;0.2960851331663062;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;6a09a87469f06737c13cd4551632a14e;market for sawnwood, lath, softwood, dried (u=10%), planed;sawnwood, lath, softwood, dried (u=10%), planed;cubic meter;0.393434948869365;2.6537591520081298e-06;1.0441133681033444e-05;0.0004390627994173;9.34736953528953;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;73af3e0b44a59173a69d0b0c78739f68;market for propylene glycol, liquid;propylene glycol, liquid;kilogram;0.0076467092108821;1.723417120418059e-07;1.9853873611377912e-08;1.1230631031713004e-05;0.6269292757899388;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;42e65f2cd48bdc8c28927eb066ed3774;market for nuclear power plant, pressure water reactor, 1000MW;nuclear power plant, pressure water reactor, 1000MW;unit;639765.4008206557;48.700747764836045;3.2972302110962257;2931.5526340446518;46902407.07680934;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;46f7d7ebef78dcb79cf0f7027562770d;market for lorry with refrigeration machine, carbon dioxide, liquid as refrigerant, 16 metric ton;lorry with refrigeration machine, carbon dioxide, liquid as refrigerant, 16 metric ton;unit;178.63182407894308;0.0006617402885856;0.0001548319693958;0.1370668342785352;3094.016469494497;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;131e17193b15c53b105914f9ec208aff;market for nuclear fuel element, for pressure water reactor, UO2 3.8% & MOX;nuclear fuel element, for pressure water reactor, UO2 3.8% & MOX;kilogram;1.9988466345411424;0.0610528397329645;9.329275585016348e-06;0.0165698009692474;202.1806200917633;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;843d0949e9fdb184861a788655f8ca0e;market for coal tar;coal tar;kilogram;0.0003528866574062;5.598079956364886e-09;5.074115770597147e-09;3.974106838730328e-06;0.0752616076254157;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;bbda482e96e321e6b08f53801f89ab5a;market for gold, unrefined;gold, unrefined;kilogram;35.642730384920526;0.0040528822604308;0.0004631842161021;0.4265528616370878;4166.412450781634;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;28bc391f8a663b172cb48c3974710365;market for heat and power co-generation unit, 200kW electrical, common components for heat+electricity;heat and power co-generation unit, 200kW electrical, common components for heat+electricity;unit;57.19206644761151;0.003123622506816;0.0004033308613247;0.2641702203742044;5349.247215617321;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;45bd3cb10ceb736d2108e63e0e464960;market for benzaldehyde-2-sulfonic acid;benzaldehyde-2-sulfonic acid;kilogram;0.0118817854097155;5.359067553608897e-07;5.7110356372889646e-08;3.1853116193972834e-05;1.132591388929109;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;e56e73e2509e29d118cff4d782cc563a;market for powertrain, for electric passenger car;powertrain, for electric passenger car;kilogram;0.1955695994489458;2.634565686042163e-06;1.313757532530654e-07;0.0001137977489259;11.02969138795648;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;6ee892b821472122968b70a2070a22fc;market for quicklime, in pieces, loose;quicklime, in pieces, loose;kilogram;0.0004595216999839;2.785286087818239e-09;3.693702033501426e-09;1.3586366173500262e-06;0.0480347041814183;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;a280ff53735f94cb6f820bd91197fa4a;market for thulium oxide;thulium oxide;kilogram;84.8728744673613;0.0073696102346713;1.1058905648976162e-05;0.0047729977859762;294.7476871383506;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;74a929b0135bb6e0c869c86f6eb5d379;market for frit, for ceramic tile;frit, for ceramic tile;kilogram;0.0030249086729109;4.9283160974051814e-08;9.628493625547331e-09;6.082251314940405e-06;0.2446419302286981;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;6af7fc101112f29fb43953d562902932;market for steel, chromium steel 18/8;steel, chromium steel 18/8;kilogram;0.003438766732686;1.44786273488779e-07;2.571060462853832e-08;4.617421277096448e-05;0.3719466680698331;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;ba52b3e52af40933affa2965307092b1;market for benzene;benzene;kilogram;0.0081546160800468;1.591291762320798e-09;7.849404114515596e-09;3.862258633506994e-06;0.5606421349325279;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;3f563a187a8cb5c34032e5a9c149aebf;market for acetanilide;acetanilide;kilogram;0.0093028864518068;1.293841619332182e-07;2.277986380410114e-08;1.2621416892919886e-05;0.7234580447726484;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;4656577c28e886c5cf15a95f0022517b;market for hexamethyldisilazane;hexamethyldisilazane;kilogram;0.2052535495801145;1.731846877701779e-07;2.7828612975725584e-08;1.4170103142554676e-05;0.6133930929578312;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;cdba9355b139008f847da34ce617c324;market for calcium carbide, technical grade;calcium carbide, technical grade;kilogram;0.0017808663770622;1.164453642062214e-07;1.737645121260249e-08;1.018329952237744e-05;0.2019692645088392;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;20d3342cb434fbdc7be4f54ee6148dc5;market for nickel concentrate, 16% Ni;nickel concentrate, 16% Ni;kilogram;0.002626687528818;2.4084113856082534e-08;5.835226870617613e-09;5.597737458098335e-06;0.2251760786610229;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;ce9c73d41fe6b1646b49bb5e24dae619;market for cement, CEM II/A;cement, CEM II/A;kilogram;0.000303725772332;3.328270300720116e-09;3.099803607508482e-09;1.2994220938700375e-06;0.0255751718405717;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;77318fef8020d835fd3052d242959c7d;market for diphenylether-compound;diphenylether-compound;kilogram;0.015074854380869;3.951314628272224e-07;9.761082995228203e-08;5.094622806984195e-05;1.8744249698053013;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;332b08ae55f82bc8af3367ada48e4b8d;market for argon, liquid;argon, liquid;kilogram;0.0009781035543012;1.773954922451315e-07;1.077473296163702e-08;6.364340915008171e-06;0.1165254472846713;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;20dfcb3fcac7e2fe995c18193c35ff9f;market for polystyrene, expandable;polystyrene, expandable;kilogram;0.0480862340599332;9.820048755322399e-10;1.3767186338787164e-08;5.95200811053945e-06;0.7682062491548566;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;e50d5fc203a587700969ad0c2e059121;market for ammonia, anhydrous, liquid;ammonia, anhydrous, liquid;kilogram;0.0020055071907623;9.535335243897196e-09;1.2367338737602226e-08;5.361623997979524e-06;0.2341547940591505;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;3fc618807f3e304db5bd7fcdda56e812;market for iron(III) chloride, without water, in 40% solution state;iron (III) chloride, without water, in 40% solution state;kilogram;0.0008783722234428;3.9121770473101085e-08;4.301689154306797e-09;2.870094578672648e-06;0.064243099769201;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;2c4cb0dd151eb24f9cdbf4d04cc32939;market for polyvinylfluoride, dispersion;polyvinylfluoride, dispersion;kilogram;0.0139208886713699;8.867400058778919e-07;7.385902459103788e-08;3.9487411454780894e-05;4.542555956943713;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;26cb1c48f2bfda87985b892c6c96ad23;market for anhydrite;anhydrite;kilogram;0.0001088069622783;1.5878902774003254e-09;3.131834452698338e-10;2.0211639826330561e-07;0.0066344474828232;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;736960c766177fde5c5c680235fefb49;market for maize silage;maize silage;kilogram;0.0002109675429051;7.014327358354537e-10;3.167200296509008e-09;5.263850916260736e-07;0.0091591239049788;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;94a5c543e7175166ce36e3daefea8e72;market for lithium sulfate;lithium sulfate;kilogram;0.0058900471166675;8.419422000266573e-08;2.259323657079157e-08;1.3388565121774612e-05;2.588999029098753;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;15414a588fab4d021e0c1f1d74ba5e36;market for packaging glass, white;packaging glass, white;kilogram;0.001296350443857;2.165971489365429e-08;5.914534151367669e-09;2.8457771339345703e-06;0.1161410304109979;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;b06f3767f8adb40e883a49c75633b82e;market for avocado;avocado;kilogram;0.0014651362796231;8.826913040015986e-09;1.0617784416006762e-08;2.882374479164105e-06;0.0466868228975603;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;3f7c004a194983c1e7d4dfcc9ac7971f;market for terbium-dysprosium oxide;terbium-dysprosium oxide;kilogram;0.2547178444124983;1.200224113828926e-05;9.793819109619472e-09;8.893365834351867e-06;106.50490950787002;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;b2223208f0b5785909ff8e3bb25bb84d;market for sawnwood, beam, softwood, raw, dried (u=20%);sawnwood, beam, softwood, raw, dried (u=20%);cubic meter;0.3298242285006456;9.60558725441589e-07;8.853490602268196e-06;0.0001573761613246;6.8865846937239255;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;4b3e1091adf4efbd949d6a99e1d85b6e;market for ventilation control and wiring, decentralized unit;ventilation control and wiring, decentralized unit;unit;0.3068730900744951;1.3984393403293844e-06;3.002553764420745e-07;0.0002714194686965;2.5359276954598515;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;8e1d2ea4347c2bfc3d4361bbe8590b3b;market for aircraft, passenger, medium haul;aircraft, passenger, medium haul;unit;38655.48087039824;0.058943259734392;0.0162795907441506;8.573433876454393;1162771.449351634;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;460f39c08e600e8d42f573617d07c573;market for magnesium chloride, from titanium sponge production;magnesium chloride, from titanium sponge production;kilogram;0.0;0.0;0.0;0.0;0.0;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;d652929c4508093574e9e957c8535459;market for cathode, NCA, for Li-ion battery;cathode, NCA, for Li-ion battery;kilogram;2.105451463060177;2.796735978044955e-06;1.47834244820545e-07;0.000102357115573;5.885358933863979;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;501372eaeaf04ca581f92b441d15275a;market for fuel cell, polymer electrolyte membrane, 2kW electrical, future;fuel cell, polymer electrolyte membrane, 2kW electrical, future;unit;4.905030715288625;8.203072254685264e-05;1.6560181248720636e-05;0.0131851298910887;194.3023287585361;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;4d75fac037347153abcc17a5f9666647;market for landed anchovy, fresh;landed anchovy, fresh;kilogram;0.0003331790794319;2.8359255024547354e-10;8.018082321184372e-10;4.600230626776604e-07;0.0120677351028766;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;b429b7efad1f2d6f493e1fbefce87d38;market for corrugated board box;corrugated board box;kilogram;0.0013495739980032;3.3066613518187473e-08;1.3898823806289029e-08;4.0254360770241565e-06;0.106439471443603;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;fbf8dac170edad89e87383e7b3f0d091;market for furnace, wood chips, average storage area, 300kW;furnace, wood chips, average storage area, 300kW;unit;37.29596499928697;0.0003151071984193;0.0001399130308188;0.0830539522065505;2014.773209061981;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;e987717e5aa26678fd989b2768e8ad12;market for packaging, for fertilisers or pesticides;packaging, for fertilisers or pesticides;kilogram;0.0007904108982232;6.479898868205465e-09;1.2512963755044215e-09;6.388055874887462e-07;0.0461163311110754;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;fbe6052b8ad01988e9536502ad6f3da8;market for marine engine;marine engine;unit;104.46617007985776;0.0001619262823101;2.386239285050181e-05;0.0366552484194884;448.86835683113526;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;1e0c92ec6f6b2ce9c2e18d118fd8e3c6;market for magnesium, for reuse in zirconium sponge production;magnesium, for reuse in zirconium sponge production;kilogram;0.0039638690937897;4.5488587651521974e-07;4.5613690482901895e-08;2.6791922177282143e-05;0.461561729062251;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;a0eb06865e4230e9018112f6db1f0140;market for oriented strand board;oriented strand board;cubic meter;0.6872505727562096;7.305824902422529e-06;1.138904361978064e-05;0.001450314805008;40.411850028151285;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;0e3600cdd62c7976730357f29b48742e;market for molasses, from sugar beet;molasses, from sugar beet;kilogram;8.336490021095009e-05;1.2318095026385982e-09;1.1100641506746374e-09;2.3954210760964165e-07;0.00393349977376;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;fdb1628c86b3f9b4fbee642fd4e6ceeb;market for formaldehyde;formaldehyde;kilogram;0.0025079405125508;1.5220308603646512e-08;4.597705697963796e-09;2.209831800462868e-06;0.2950133523549451;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;5bab56a32812b0a290372823ca55d69d;market for bitumen seal, polymer EP4 flame retardant;bitumen seal, polymer EP4 flame retardant;kilogram;0.0041318981947218;4.2753358270534674e-08;5.051649452949875e-09;2.680004887005973e-06;0.3739833543407762;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;27f701452be69ef529a87361bcf2e5a6;market for funnel glass, for cathode ray tube display;funnel glass, for cathode ray tube display;kilogram;0.0018933487259816;2.1597290023125308e-08;5.704765286004094e-09;4.040410456153638e-06;0.1151744161509032;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;866f6e43f3a6259df09ed114ad8895ea;market for heat and power co-generation unit, 500kW electrical, common components for heat+electricity;heat and power co-generation unit, 500kW electrical, common components for heat+electricity;unit;101.14740795586695;0.0045576215314542;0.0007584909821229;0.5070511933418707;9714.824730953813;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;b5931cc2f3f41e207813fb5d58e198f8;market for palm fruit bunch;palm fruit bunch;kilogram;0.0001469125336394;8.10729252863381e-10;4.394692007240184e-09;5.598340594595506e-07;0.0044179634325396;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;19e58c26dde4891b916c0534b3b14f4a;market for metazachlor;metazachlor;kilogram;0.0127915293997524;4.543835199467993e-07;5.1712224090266434e-08;2.944024409886409e-05;1.0862403721283789;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;93126600401aae69a9a67a39be326607;market for compressed air, 600 kPa gauge;compressed air, 600 kPa gauge;cubic meter;6.588488831136204e-05;5.265155164338417e-09;5.293088400599425e-10;3.2818249343725186e-07;0.005537954112307;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;a37c5cb5a0b59c20939157f6314e66b4;market for dimethylamine;dimethylamine;kilogram;0.0044232338312747;3.201377383396694e-08;1.2863328836184863e-08;5.992678276083413e-06;0.5325645222752823;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;48c366d0b580d8cd8ae7ae2d54fc27c7;market for soybean meal;soybean meal;kilogram;0.0006701786502778;5.020428907644827e-09;3.431699324594865e-08;3.63155156128242e-06;0.0335524363916956;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;e7766f05167c704ee07f213918b99a59;market for fibre cement corrugated slab;fibre cement corrugated slab;kilogram;0.0019607221360664;1.9557725440233642e-08;4.532078911629024e-09;2.034021718861555e-06;0.0452037186870961;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;53dc8ecd9f80d1af96be8304d8264bda;market for polyvinylchloride, suspension polymerised;polyvinylchloride, suspension polymerised;kilogram;0.0374941913894433;7.6767490718273e-08;1.0564776455665537e-08;5.611462650503109e-06;0.4365516843839138;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;36feee202b70ec0ca2d8e4208dd82e8c;market for 1,1-difluoroethane, HFC-152a;1,1-difluoroethane, HFC-152a;kilogram;0.0060381292546728;2.378453748577351e-07;2.9413413166052944e-08;1.750936952053426e-05;3.13610610954807;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;db4e48bc6cff689756194e97ab4c84bc;market for aluminium removed by turning, average, computer numerical controlled;aluminium removed by turning, average, computer numerical controlled;kilogram;0.4506001567307023;2.4985998662659425e-07;6.725540795797356e-08;4.402298425184247e-05;0.637547436629609;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;45f75757913743e095a46550e2b5c82c;market for glued solid timber;glued solid timber;cubic meter;0.946350338961908;5.136737185729152e-06;1.9205941974579613e-05;0.0008104583352959;19.606209086419053;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;2c27b8f0ec0b09c9831ebe8d75501621;market for dimethyl carbonate;dimethyl carbonate;kilogram;0.0050304079636759;6.469890413813228e-08;1.0104977436557126e-08;5.213195898229508e-06;0.4058832566393226;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;0bc279bb922c277c26f9d554943bb902;market for papaya;papaya;kilogram;0.0004292173990684;3.203256598440887e-09;2.4224391642944642e-09;7.337344114501211e-07;0.0220615387584894;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;9ba7c065eece194826270534aedf7bd5;market for salt;salt;kilogram;0.0001077981912992;3.6931468312984966e-10;2.424554469724909e-10;1.7503683444425998e-07;0.0055495548085231;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;ade0ce7c1f7fc711857862b076b0cf35;market for organic phosphorus fertiliser, as P2O5;organic phosphorus fertiliser, as P2O5;kilogram;0.0003409669318235;7.037118755557523e-09;1.4269589195506184e-09;7.012452390182207e-07;0.0231425671449669;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;1b679dbfde5dc725b337204900d63932;market for asparagus seedling, for planting;asparagus seedling, for planting;unit;2.216624305364714e-05;1.2567204484963922e-10;4.3568505576478205e-10;4.9445688222929785e-08;0.0009851038753923;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;d3c6cf164accab27da5e7696595dd1ae;market for butter, from cow milk;butter, from cow milk;kilogram;0.0057363260718633;9.202084108964768e-08;3.424599043532905e-07;1.721199199326657e-05;0.2902294116492594;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;daf842dc2084cada055e644571589f5c;market for sodium perchlorate;sodium perchlorate;kilogram;0.0032378452219458;3.658368680787325e-07;3.286192592231759e-08;2.232581082026649e-05;0.3486229595200938;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;2754c06f1ae7a343428d4691eb813be1;market for lorry, 40 metric ton;lorry, 40 metric ton;unit;313.1070294742966;0.0008922201484417;0.0002446163848516;0.2919444188166328;5518.839050764693;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;4ccc5f6d91c28ea32355fdbd29bac2da;market for maize grain, organic;maize grain, organic;kilogram;0.0006114088290898;3.145277450052905e-09;1.8660396403074948e-08;2.5082639642687783e-06;0.0207358722748623;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;80921e923f62c4d857b7372a56b87254;market for fish oil, from anchovy;fish oil, from anchovy;kilogram;0.0033909675312029;9.812558427356805e-09;8.224680563976456e-09;4.362707426789625e-06;0.1478032309053366;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;342baff30ae57e0573e84257026d5e2e;market for polyvinylchloride, bulk polymerised;polyvinylchloride, bulk polymerised;kilogram;0.0378308776679329;7.920098985492521e-08;1.1322743734288072e-08;5.965258121174247e-06;0.4545228403402477;;;;market activity
RoW;ecoinvent-3.9.1-cutoff;69fb079c1ab8998b9004b714b3ea9d9b;market for diammonium phosphate;diammonium phosphate;kilogram;0.0023339940309716;2.4394908548376924e-08;1.2727009579678009e-08;6.970352012319554e-06;0.1515955553177103;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;0485796b0420660700ace938abf15d9a;market for bus;bus;unit;124.05027518950116;0.0008410332084877;0.0001954244245192;0.1888872308685409;3753.555237162056;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;472e47686853eb37ba8545c20322fdca;market for building, hostel;building, hostel;unit;2992.6505012146;0.0079549702606329;0.0056295577673422;1.6784993141069202;31613.408837606843;;;;market activity
GLO;ecoinvent-3.9.1-cutoff;e765c82ad8c0efc04c9544742d8a06db;market for electric motor, electric passenger car;electric motor, electric passenger car;kilogram;0.080527465894874;3.2511673588396822e-06;7.22046542615854e-08;6.771878470590388e-05;15.58810556609244;;;;market activity
