activity type;code;name;database;reference product;unit;location;production amount;ISIC_num;ISIC_name;CPC_num;CPC_name;prod_category;prod_sub_category
;faa9503092bc13647411c1ec179c3649;market for residual material landfill;SSP1-PkBudg500-2040;residual material landfill;unit;GLO;;42900;Construction of other civil engineering projects;53290;Other civil engineering works;Construction;Construction
;2c919e554f5feca1f32ce2b355053cbc;market for sulfate pulp, unbleached;SSP1-PkBudg500-2040;sulfate pulp, unbleached;kilogram;RoW;;17010;Manufacture of pulp, paper and paperboard;32112;Chemical wood pulp, other than dissolving grades;ProcBio;Pulp & paper
;03bdcafa6ca2fbbb6ba2ed5a03d0a4b5;market for electronic component, active, unspecified;SSP1-PkBudg500-2040;electronic component, active, unspecified;kilogram;GLO;;26100;Manufacture of electronic components and boards;47100;"Electronic valves and tubes; electronic components; parts thereof";MachElecTrans;Metal/electronic equipments & parts
;d454581173e483b1c0de53327957c87e;market for maize grain, feed;SSP1-PkBudg500-2040;maize grain, feed;kilogram;RoW;;10800;Manufacture of prepared animal feeds;23319;Preparations used in animal feeding n.e.c.;ProcBio;Food & beverages, animal feed
;56bf8867fba9e9a2cf048ee29ecb4656;market for phacelia silage;SSP1-PkBudg500-2040;phacelia silage;kilogram;GLO;;1610;Support activities for crop production;1919;Forage products, n.e.c.;AgriForeAnim;Agricultural & forestry products
;106606494845f6929e1c94c1fb7de7ba;market for ethylene dichloride;SSP1-PkBudg500-2040;ethylene dichloride;kilogram;RoW;;20110;Manufacture of basic chemicals;34110;Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives;Chemical;Chemical products
;607239a9102d67d7108e464c65998c95;market for stockpiling of anode slime from electrorefining of copper, anode;SSP1-PkBudg500-2040;stockpiling of anode slime from electrorefining of copper, anode;kilogram;GLO;;24200;Manufacture of basic precious and other non-ferrous metals;40000;Metal products, machinery and equipment;MetalAlloy;Basic metals & alloys, their semi-finished products
;2c6782a682494e89f2916a0304a7c50a;market for methylcyclopentane;SSP1-PkBudg500-2040;methylcyclopentane;kilogram;GLO;;19200;Manufacture of refined petroleum products;34100;Basic organic chemicals;Chemical;Chemical products
;a438b7a80cfc78b901e6ce77fb199432;market for geothermal power plant, 5.5MWel;SSP1-PkBudg500-2040;geothermal power plant, 5.5MWel;unit;GLO;;42200;Construction of utility projects;53262;Power plants;Construction;Construction
;8c156de535cc461905edb18f17ec9ce8;market for sponge iron;SSP1-PkBudg500-2040;sponge iron;kilogram;GLO;;24100;Manufacture of basic iron and steel;41116;Ferrous products obtained by direct reduction of iron ore and other spongy ferrous products, in lumps, pellets[…];MetalAlloy;Basic metals & alloys, their semi-finished products
;6349a7ad374eb2a24b5a2fafbf08fc2d;market for cement, CEM V/B;SSP1-PkBudg500-2040;cement, CEM V/B;kilogram;RoW;;23940;Manufacture of cement, lime and plaster;37440;Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;GlasNonMetal;Glass & other non-metallic products
;1dfadfe2b75f4a7b839579235d01f9ac;market for steel, low-alloyed;SSP1-PkBudg500-2040;steel, low-alloyed;kilogram;World;;24100;Manufacture of basic iron and steel;41122;Alloy steel in ingots or other primary forms and semi-finished products of alloy steel;MetalAlloy;Basic metals & alloys, their semi-finished products
;37ed4cf62879b492697eb9ed155b4552;market for cobalt acetate;SSP1-PkBudg500-2040;cobalt acetate;kilogram;GLO;;7290;Mining of other non-ferrous metal ores;41601;Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];MetalAlloy;Basic metals & alloys, their semi-finished products
;9b801d5eaafe4b488856e805a09e4131;market for battery, Li-ion, NMC622;SSP1-PkBudg500-2040;battery, Li-ion, NMC622;kilogram;GLO;1.0;-1;missing;-1;missing;;
;c9c7e7bd7b41e32a1b32265ed2dda37d;market for sheet rolling, copper;SSP1-PkBudg500-2040;sheet rolling, copper;kilogram;GLO;;24200;Manufacture of basic precious and other non-ferrous metals;41510;Semi-finished products of copper or copper alloys;MetalAlloy;Basic metals & alloys, their semi-finished products
;4dfdd26dc585709a091441aa0c33ffbe;market for purse seiner, wood;SSP1-PkBudg500-2040;purse seiner, wood;kilogram;GLO;;3110;Marine fishing;49315;"Fishing vessels; factory ships and other vessels for processing or preserving fishery products";MachElecTrans;Transport vehicles
;3f1aa7dc31077a0e5b8e059391b89893;market for ventilation system, decentralized, 6 x 120 m3/h, polyethylene ducts, with earth tube heat exchanger;SSP1-PkBudg500-2040;ventilation system, decentralized, 6 x 120 m3/h, polyethylene ducts, with earth tube heat exchanger;unit;GLO;;43220;Plumbing, heat and air-conditioning installation;44815;Fans and ventilating or recycling hoods of the domestic type;MachElecTrans;Metal/electronic equipments & parts
;289ecbe1d9933ef5335e0657a7113074;market for barge tanker;SSP1-PkBudg500-2040;barge tanker;unit;GLO;;30110;Building of ships and floating structures;49314;Other vessels for the transport of goods and other vessels for the transport of both persons and goods;MachElecTrans;Transport vehicles
;5de4e6040341b76a45c93c671126ae7f;market for sanitary ceramics;SSP1-PkBudg500-2040;sanitary ceramics;kilogram;GLO;;23920;Manufacture of clay building materials;37300;Refractory products and structural non-refractory clay products;GlasNonMetal;Glass & other non-metallic products
;ae4a4b286baf64e432ec0ac447f8bb19;market for chlorine dioxide;SSP1-PkBudg500-2040;chlorine dioxide;kilogram;RoW;;20110;Manufacture of basic chemicals;34110;Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives;Chemical;Chemical products
;1a19e4ca2473d762a3b7b97455ca51a9;market for computer, desktop, without screen;SSP1-PkBudg500-2040;computer, desktop, without screen;unit;GLO;;26200;Manufacture of computers and peripheral equipment;45230;Automatic data processing machines, comprising in the same housing at least a central processing unit and an i[…];MachElecTrans;Metal/electronic equipments & parts
;1caf7675422a5b52fe6e9bfb82ac11e3;market for fishmeal, 63-65% protein;SSP1-PkBudg500-2040;fishmeal, 63-65% protein;kilogram;GLO;;10200;Processing and preserving of fish, crustaceans and molluscs;21291;Flours, meals and pellets, inedible, of fish, crustaceans, molluscs or other aquatic invertebrates;ProcBio;Food & beverages, animal feed
;7baeb4ddb2151becad8e59dcbc22d8cc;market for hay, organic, intensive;SSP1-PkBudg500-2040;hay, organic, intensive;kilogram;GLO;;1190;Growing of other non-perennial crops;1919;Forage products, n.e.c.;AgriForeAnim;Agricultural & forestry products
;2ff21a311a8de097f53330dab86cd068;market for aluminium alloy, AlLi;SSP1-PkBudg500-2040;aluminium alloy, AlLi;kilogram;GLO;;24200;Manufacture of basic precious and other non-ferrous metals;41431;Unwrought aluminium;MetalAlloy;Basic metals & alloys, their semi-finished products
;b79ba3061db6e478eb5a7cfb714c7fe9;market for enzymes;SSP1-PkBudg500-2040;enzymes;kilogram;GLO;;20110;Manufacture of basic chemicals;34170;Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];Chemical;Chemical products
;683f869780ee789d92d3b2a737534a44;market for steel, chromium steel 18/8, hot rolled;SSP1-PkBudg500-2040;steel, chromium steel 18/8, hot rolled;kilogram;GLO;;24100;Manufacture of basic iron and steel;41122;Alloy steel in ingots or other primary forms and semi-finished products of alloy steel;MetalAlloy;Basic metals & alloys, their semi-finished products
;8bb44ba172bc548192be3621c85fce53;market for chlorine, for reuse in zirconium and hafnium tetrachloride production;SSP1-PkBudg500-2040;chlorine, for reuse in zirconium and hafnium tetrachloride production;kilogram;RoW;;24200;Manufacture of basic precious and other non-ferrous metals;34231;"Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";Chemical;Chemical products
;8d51cd9b4fcdd6da75aa3cdb199e2f31;market for chickpea;SSP1-PkBudg500-2040;chickpea;kilogram;GLO;;1110;Growing of cereals (except rice), leguminous crops and oil seeds;1703;Chick peas, dry;AgriForeAnim;Agricultural & forestry products
;795a888421f4f3e06ba3ee8f0b19aa02;market for cattle for slaughtering, live weight;SSP1-PkBudg500-2040;cattle for slaughtering, live weight;kilogram;RoW;;1410;Raising of cattle and buffaloes;2111;Cattle;AgriForeAnim;Live animal, fish & their products
;88dadec1521be00abcbc3dc0325bd0fe;market for magnesium chloride, from zirconium sponge production;SSP1-PkBudg500-2040;magnesium chloride, from zirconium sponge production;kilogram;GLO;;24200;Manufacture of basic precious and other non-ferrous metals;34200;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
;0dd4b92a22e8a251469a1f603fc2022c;market for cadmium sulfide, semiconductor-grade;SSP1-PkBudg500-2040;cadmium sulfide, semiconductor-grade;kilogram;GLO;;20110;Manufacture of basic chemicals;34250;"Salts of oxometallic or peroxometallic acids; colloidal precious metals and compounds thereof; inorganic and o[…]";Chemical;Chemical products
;fe3eb2c1ad14f5832bd6ebd74b557433;market for uranium, enriched 3.8%, per separative work unit;SSP1-PkBudg500-2040;uranium, enriched 3.8%, per separative work unit;unit;GLO;;20110;Manufacture of basic chemicals;33620;"Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";OreMinFuel;Ores, minerals & fuels
;c88ee5ab0a0de26046374b77d1b8e95d;market for dithiocarbamate-compound;SSP1-PkBudg500-2040;dithiocarbamate-compound;kilogram;GLO;;20210;Manufacture of pesticides and other agrochemical products;34660;Insecticides, fungicides, herbicides and disinfectants;Chemical;Chemical products
;0e3600cdd62c7976730357f29b48742e;market for molasses, from sugar beet;SSP1-PkBudg500-2040;molasses, from sugar beet;kilogram;GLO;;10720;Manufacture of sugar;23540;Molasses;ProcBio;Food & beverages, animal feed
;71736cf432aeb43d52148caed58fa023;market for liquid crystal display, minor components, auxilliaries and assembly effort;SSP1-PkBudg500-2040;liquid crystal display, minor components, auxilliaries and assembly effort;kilogram;GLO;;26200;Manufacture of computers and peripheral equipment;47315;Monitors and projectors, principally used in an automatic data processing system;MachElecTrans;Metal/electronic equipments & parts
;cfe458937a2d61f41220ba3fd59e8f7a;market for carbon dioxide, liquid;SSP1-PkBudg500-2040;carbon dioxide, liquid;kilogram;RoW;;20110;Manufacture of basic chemicals;34210;"Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";Chemical;Chemical products
;806de3a20a6aad4f41b3df84b530bbb0;market for nuclear fuel element, for pressure water reactor, UO2 3.9% & MOX;SSP1-PkBudg500-2040;nuclear fuel element, for pressure water reactor, UO2 3.9% & MOX;kilogram;GLO;;20110;Manufacture of basic chemicals;33710;Fuel elements (cartridges), non-irradiated, for nuclear reactors;OreMinFuel;Ores, minerals & fuels
;869972f33ab3b9ca61abf423b95fd28a;market for ryegrass-red&Egyptian clover-mixture silage;SSP1-PkBudg500-2040;ryegrass-red&Egyptian clover-mixture silage;kilogram;GLO;;1610;Support activities for crop production;1919;Forage products, n.e.c.;AgriForeAnim;Agricultural & forestry products
;80668cba452d7daa47ec2b932c503fd2;market for limestone, crushed, for mill;SSP1-PkBudg500-2040;limestone, crushed, for mill;kilogram;RoW;;8100;Quarrying of stone, sand and clay;15200;"Gypsum; anhydrite; limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of[…]";OreMinFuel;Ores, minerals & fuels
;0ec07589c535fa6a72e9ba6025345669;market for butane-1,4-diol;SSP1-PkBudg500-2040;butane-1,4-diol;kilogram;GLO;;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;4aa51a278e08ad4760d62c0bf55d903a;market for polyethylene, low density, granulate;SSP1-PkBudg500-2040;polyethylene, low density, granulate;kilogram;GLO;;20130;Manufacture of plastics and synthetic rubber in primary forms;34710;Polymers of ethylene, in primary forms;PlastRub;Plastics & rubber products
;538db6017d8946645d0ea260489dce88;market for packaging glass, brown;SSP1-PkBudg500-2040;packaging glass, brown;kilogram;GLO;;23100;Manufacture of glass and glass products;37191;Bottles, jars, phials and other containers, of glass, of a kind used for the conveyance or packing of goods, e[…];GlasNonMetal;Glass & other non-metallic products
;ee96cdd1441e4db29b371c9c23b5445d;market for printed wiring board, through-hole mounted, unspecified, Pb containing;SSP1-PkBudg500-2040;printed wiring board, through-hole mounted, unspecified, Pb containing;kilogram;GLO;;26100;Manufacture of electronic components and boards;47130;Printed circuits;MachElecTrans;Metal/electronic equipments & parts
;f95b0de84efbef07f3073375a5ab6aec;market for polyurethane adhesive;SSP1-PkBudg500-2040;polyurethane adhesive;kilogram;GLO;;20290;Manufacture of other chemical products n.e.c.;35499;Other chemical products n.e.c.;Chemical;Chemical products
;62126c280b17c6d6a69b136eac3ce9c4;market for p-chlorophenol;SSP1-PkBudg500-2040;p-chlorophenol;kilogram;GLO;;20110;Manufacture of basic chemicals;34139;Other alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivativ[…];Chemical;Chemical products
;11a252f4506e7a68b98e220ee64ffeea;market for aluminium, primary, ingot;SSP1-PkBudg500-2040;aluminium, primary, ingot;kilogram;RoW;;24200;Manufacture of basic precious and other non-ferrous metals;41431;Unwrought aluminium;MetalAlloy;Basic metals & alloys, their semi-finished products
;cfadb4ef5acb7c6830995011412de8a7;market for carton board box production, with gravure printing;SSP1-PkBudg500-2040;carton board box production, with gravure printing;kilogram;GLO;;17020;Manufacture of corrugated paper and paperboard and of containers of paper a;32153;Cartons, boxes, cases, record sleeves and other packing containers (except bags) of paper, paperboard, cellulo[…];ProcBio;Pulp & paper
;5cbb6dacbf67a3f01efe5f8e91bfc123;market for cheese, from cow milk, fresh, unripened;SSP1-PkBudg500-2040;cheese, from cow milk, fresh, unripened;kilogram;GLO;;10500;Manufacture of dairy products;22251;Cheese from milk of cattle, fresh or processed;ProcBio;Food & beverages, animal feed
;48625ffdb1c24080a04f2ae1114e9ce2;market for wood wool;SSP1-PkBudg500-2040;wood wool;kilogram;RoW;;16100;Sawmilling and planing of wood;31220;"Wood wool; wood flour";ProcBio;Wood, straw & cork
;20d3342cb434fbdc7be4f54ee6148dc5;market for nickel concentrate, 16% Ni;SSP1-PkBudg500-2040;nickel concentrate, 16% Ni;kilogram;GLO;;24200;Manufacture of basic precious and other non-ferrous metals;14220;Nickel ores and concentrates;OreMinFuel;Ores, minerals & fuels
;2a8c9e314c3a23a5cf796f0e8595ee7f;market for silicon tetrachloride;SSP1-PkBudg500-2040;silicon tetrachloride;kilogram;RoW;;20110;Manufacture of basic chemicals;34200;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
;aaaab2e131889d2e59ef6c8e582a8d0e;market for sulfur;SSP1-PkBudg500-2040;sulfur;kilogram;GLO;;6200;Extraction of natural gas;34520;Sulphur, except sublimed sulphur, precipitated sulphur and colloidal sulphur;Chemical;Chemical products
;864c358f9f6012bc0f8fb9d6ace2c973;market for solvent, organic;SSP1-PkBudg500-2040;solvent, organic;kilogram;GLO;;20000;Manufacture of chemicals and chemical products;34100;Basic organic chemicals;Chemical;Chemical products
;bff3734b8a2f701e630b277be86c75cc;market for phenolic resin;SSP1-PkBudg500-2040;phenolic resin;kilogram;RoW;;20130;Manufacture of plastics and synthetic rubber in primary forms;34790;"Other plastics in primary forms; ion exchangers";PlastRub;Plastics & rubber products
;d7c279bf726f3a5b8df611c3193c5761;market for supplementary cementitious materials;SSP1-PkBudg500-2040;supplementary cementitious materials;kilogram;RoW;;23940;Manufacture of cement, lime and plaster;15000;Stone, sand and clay;OreMinFuel;Ores, minerals & fuels
;6c0d7d4c2b8c3028ea990385e3a35f7b;market for aluminium removed by milling, dressing;SSP1-PkBudg500-2040;aluminium removed by milling, dressing;kilogram;GLO;;25920;"Treatment and coating of metals; machining";39363;Waste and scrap of aluminium;AgriForeAnim;Agricultural & forestry products
;ce46010872bb7cb6e31db24f472013d9;market for high voltage system, for Li-ion battery;SSP1-PkBudg500-2040;high voltage system, for Li-ion battery;kilogram;GLO;;27200;Manufacture of batteries and accumulators;46430;Parts of primary cells, primary batteries and electric accumulators (including separators);MachElecTrans;Metal/electronic equipments & parts
;7834717cf8f7bf21464b2a095dfbf64f;market for anode, prebake, for aluminium electrolysis;SSP1-PkBudg500-2040;anode, prebake, for aluminium electrolysis;kilogram;GLO;;27900;Manufacture of other electrical equipment;42950;Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, coated or core[…];ProcBio;Food & beverages, animal feed
;2a3f8bc52f4ebd84542dbdd5fa5c9dab;market for transformer, high voltage use;SSP1-PkBudg500-2040;transformer, high voltage use;kilogram;GLO;;27100;Manufacture of electric motors, generators, transformers and electricity di;46121;Electrical transformers;MachElecTrans;Metal/electronic equipments & parts
;a6d055e9c2bd0cd346d40223a8487d96;market for pineapple;SSP1-PkBudg500-2040;pineapple;kilogram;GLO;;1220;Growing of tropical and subtropical fruits;1318;Pineapples;AgriForeAnim;Agricultural & forestry products
;aae7a4b97dd38ffe89f17d4a1929cab8;market for reefer, intermodal shipping container, 40-foot, high-cube, carbon dioxide, liquid as refrigerant;SSP1-PkBudg500-2040;reefer, intermodal shipping container, 40-foot, high-cube, carbon dioxide, liquid as refrigerant;unit;GLO;;29200;"Manufacture of bodies (coachwork) for motor vehicles; manufacture of traile";49221;Containers specially designed and equipped for carriage by one or more modes of transport;MachElecTrans;Transport vehicles
;e6ba5991b1ecab06c9e5ebc33af41364;market for cast iron;SSP1-PkBudg500-2040;cast iron;kilogram;GLO;;24100;Manufacture of basic iron and steel;41110;Primary materials of the iron and steel industry;MetalAlloy;Basic metals & alloys, their semi-finished products
process;1d6eab05d719468f9514630436710940;market for gas power plant, combined cycle, 400MW electrical;SSP1-PkBudg500-2040;NGCC power plant, 400MWe;unit;GLO;1.0;-1;missing;-1;missing;;
;6830ce27a587d3da10826ad903765cc0;market for aluminium, primary, liquid;SSP1-PkBudg500-2040;aluminium, primary, liquid;kilogram;GLO;;24200;Manufacture of basic precious and other non-ferrous metals;41431;Unwrought aluminium;MetalAlloy;Basic metals & alloys, their semi-finished products
;d2df19ef12ee068bd50836513a74124a;market for sheep for slaughtering, live weight;SSP1-PkBudg500-2040;sheep for slaughtering, live weight;kilogram;GLO;;1440;Raising of sheep and goats;2122;Sheep;AgriForeAnim;Live animal, fish & their products
;73a4483e483a28e471ceffb1e6ef8b0d;market for silicon, multi-Si, casted;SSP1-PkBudg500-2040;silicon, multi-Si, casted;kilogram;RoW;;20110;Manufacture of basic chemicals;34200;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
;51bfaeb001d74addb3785dd373096c2f;market for sawnwood, azobe, dried (u=15%), planed;SSP1-PkBudg500-2040;sawnwood, azobe, dried (u=15%), planed;cubic meter;RoW;;16100;Sawmilling and planing of wood;31101;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of coniferous wood;ProcBio;Wood, straw & cork
;82bcd67307aa7d775b264e32dd185e3d;market for whey;SSP1-PkBudg500-2040;whey;kilogram;GLO;;10500;Manufacture of dairy products;22130;Whey;ProcBio;Food & beverages, animal feed
;581877bae2122a75fe8751e799992573;market for phenol;SSP1-PkBudg500-2040;phenol;kilogram;RoW;;20110;Manufacture of basic chemicals;34139;Other alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivativ[…];Chemical;Chemical products
;b3f293a2369ba1887e88d28c2acc3137;market for sunflower silage;SSP1-PkBudg500-2040;sunflower silage;kilogram;GLO;;1610;Support activities for crop production;1919;Forage products, n.e.c.;AgriForeAnim;Agricultural & forestry products
;d0d77072e7d32a9dfcea2713e4a4733d;market for fishmeal, 65-67% protein;SSP1-PkBudg500-2040;fishmeal, 65-67% protein;kilogram;GLO;;10200;Processing and preserving of fish, crustaceans and molluscs;21291;Flours, meals and pellets, inedible, of fish, crustaceans, molluscs or other aquatic invertebrates;ProcBio;Food & beverages, animal feed
;0c770bbbd12ea5aa1437689c9cbdd2a3;market for power block, solar tower power plant, 20 MW;SSP1-PkBudg500-2040;power block, solar tower power plant, 20 MW;unit;GLO;;42200;Construction of utility projects;53262;Power plants;Construction;Construction
;5da40a0174b0c078ee89cdcfcd1d6c56;market for wood pellet, measured as dry mass;SSP1-PkBudg500-2040;wood pellet, measured as dry mass;kilogram;RoW;;16100;Sawmilling and planing of wood;39281;Wood pellets;AgriForeAnim;Agricultural & forestry products
;4d9da62dfbcd84bb1e6d011b4e3b7139;market for brass;SSP1-PkBudg500-2040;brass;kilogram;RoW;;24200;Manufacture of basic precious and other non-ferrous metals;40000;Metal products, machinery and equipment;MetalAlloy;Basic metals & alloys, their semi-finished products
;51591c2b1893caa90b7fc3479e401c9d;market for section bar extrusion, aluminium;SSP1-PkBudg500-2040;section bar extrusion, aluminium;kilogram;GLO;;24200;Manufacture of basic precious and other non-ferrous metals;41530;Semi-finished products of aluminium or aluminium alloys;MetalAlloy;Basic metals & alloys, their semi-finished products
;6c2175a0500c77fcb5c3c2df2d062a93;market for aluminium melting furnace;SSP1-PkBudg500-2040;aluminium melting furnace;unit;GLO;;28150;Manufacture of ovens, furnaces and furnace burners;43420;"Industrial or laboratory furnaces and ovens, except non-electric bakery ovens; other industrial or laboratory […]";MachElecTrans;Metal/electronic equipments & parts
;1aa3a7558cc8db1a76a3770661632ffb;market for bisphenol A epoxy based vinyl ester resin;SSP1-PkBudg500-2040;bisphenol A epoxy based vinyl ester resin;kilogram;GLO;;20130;Manufacture of plastics and synthetic rubber in primary forms;34790;"Other plastics in primary forms; ion exchangers";PlastRub;Plastics & rubber products
;34e762f4f29b67247d092678c6b295a9;market for spent catalytic converter NOx reduction;SSP1-PkBudg500-2040;spent catalytic converter NOx reduction;kilogram;GLO;;23940;Manufacture of cement, lime and plaster;39000;Wastes or scraps;AgriForeAnim;Agricultural & forestry products
;875d6b7361b90d6f1bdaf781c51d3ac6;market for chromium steel pipe;SSP1-PkBudg500-2040;chromium steel pipe;kilogram;GLO;;24100;Manufacture of basic iron and steel;41280;Tubes, pipes and hollow profiles, of steel;MetalAlloy;Basic metals & alloys, their semi-finished products
;5f17a4bf434df7d4cb064d628604ad20;market for pyrite ash;SSP1-PkBudg500-2040;pyrite ash;kilogram;GLO;;23940;Manufacture of cement, lime and plaster;37400;Plaster, lime and cement;GlasNonMetal;Glass & other non-metallic products
;a21a8797c3530c968b313a6656c9481f;market for base oil;SSP1-PkBudg500-2040;base oil;kilogram;GLO;;19200;Manufacture of refined petroleum products;33380;Lubricants;OreMinFuel;Ores, minerals & fuels
;4c510add57849f1ee46af908db22a9ca;market for light mortar;SSP1-PkBudg500-2040;light mortar;kilogram;GLO;;23940;Manufacture of cement, lime and plaster;37000;Glass and glass products and other non-metallic products n.e.c.;GlasNonMetal;Glass & other non-metallic products
;c02e8dd8466b0fa7d15e14a1eea8ca1b;market for sawnwood, lath, hardwood, dried (u=10%), planed;SSP1-PkBudg500-2040;sawnwood, lath, hardwood, dried (u=10%), planed;cubic meter;RoW;;16100;Sawmilling and planing of wood;31102;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of non-coniferous wood;ProcBio;Wood, straw & cork
;2849c78852521ffd8f724438423dd19e;market for p-nitrophenol;SSP1-PkBudg500-2040;p-nitrophenol;kilogram;GLO;;20110;Manufacture of basic chemicals;34000;Basic chemicals;Chemical;Chemical products
;6d8d12dd7928b36d98f7cc406f440e21;market for thermo-mechanical pulp;SSP1-PkBudg500-2040;thermo-mechanical pulp;kilogram;GLO;;17010;Manufacture of pulp, paper and paperboard;32100;Pulp, paper and paperboard;ProcBio;Pulp & paper
;7a7fb3150f108a6560bf657053d553b4;market for heat and power co-generation unit, 160kW electrical, components for heat only;SSP1-PkBudg500-2040;heat and power co-generation unit, 160kW electrical, components for heat only;unit;GLO;;42200;Construction of utility projects;43100;Engines and turbines and parts thereof;MachElecTrans;Metal/electronic equipments & parts
;d0599b36cb901382d8cea9968512739e;market for hay;SSP1-PkBudg500-2040;hay;kilogram;GLO;;1190;Growing of other non-perennial crops;1919;Forage products, n.e.c.;AgriForeAnim;Agricultural & forestry products
;a1cc01029de3e1ed6a4d79673374cb29;market for tallow, unrefined;SSP1-PkBudg500-2040;tallow, unrefined;kilogram;GLO;;20230;Manufacture of soap and detergents, cleaning and polishing preparations, pe;21510;Animal fats, unrendered;ProcBio;Food & beverages, animal feed
;ac129ca151dd52eb2ddb7cd3b5cfee30;market for dust collector, multicyclone;SSP1-PkBudg500-2040;dust collector, multicyclone;unit;GLO;;28190;Manufacture of other general-purpose machinery;43930;General-purpose machinery n.e.c.;MachElecTrans;Metal/electronic equipments & parts
;9b188829b991ffe2fbc5d57a7d1f0cbc;market for methacrylic acid;SSP1-PkBudg500-2040;methacrylic acid;kilogram;GLO;;20110;Manufacture of basic chemicals;34140;Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids and their halogenated, sulphonated, […];Chemical;Chemical products
;a00da55ec426b4f1743ae9908d383ca4;market for wood chips, wet, measured as dry mass;SSP1-PkBudg500-2040;wood chips, wet, measured as dry mass;kilogram;RoW;;2200;Logging;31230;Wood in chips or particles;ProcBio;Wood, straw & cork
;07aa609c1736d7750e6fc4836d6b3726;market for sugar, from sugar beet;SSP1-PkBudg500-2040;sugar, from sugar beet;kilogram;GLO;;10720;Manufacture of sugar;23512;Beet sugar;ProcBio;Food & beverages, animal feed
;7abaca55d9266c3317eab654d748dd51;market for organo-mineral potassium fertiliser, as K2O;SSP1-PkBudg500-2040;organo-mineral potassium fertiliser, as K2O;kilogram;GLO;;1610;Support activities for crop production;34659;Fertilizers n.e.c.;Chemical;Chemical products
;cbba1d5c4658c85a617f5173516cc257;market for titanium;SSP1-PkBudg500-2040;titanium;kilogram;GLO;;24200;Manufacture of basic precious and other non-ferrous metals;41601;Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];MetalAlloy;Basic metals & alloys, their semi-finished products
;93a0b463d0e162f06a7483226ccc337a;market for breadcrumbs;SSP1-PkBudg500-2040;breadcrumbs;kilogram;GLO;;10610;Manufacture of grain mill products;23180;Mixes and doughs for the preparation of bakers' wares;ProcBio;Food & beverages, animal feed
;ae64b2926d090b95aa8cc762c98e7c27;market for fish canning, small fish;SSP1-PkBudg500-2040;fish canning, small fish;kilogram;GLO;;10200;Processing and preserving of fish, crustaceans and molluscs;21200;Prepared and preserved fish, crustaceans, molluscs and other aquatic invertebrates;ProcBio;Food & beverages, animal feed
;f1bbe313784b91418d6f1b25cef831a6;market for natural gas, low pressure, vehicle grade;SSP1-PkBudg500-2040;natural gas, low pressure, vehicle grade;kilogram;GLO;;35200;"Manufacture of gas; distribution of gaseous fuels through mains";69120;Gas distribution through mains (on own account);OreMinFuel;Ores, minerals & fuels
;4fa7d0ace170362f96ca12aa3152091f;market for jatropha seed;SSP1-PkBudg500-2040;jatropha seed;kilogram;GLO;;1110;Growing of cereals (except rice), leguminous crops and oil seeds;1963;Flower seeds;AgriForeAnim;Agricultural & forestry products
;896ecbd1462243e51bae91e2a6f2c060;market for fatty alcohol sulfate;SSP1-PkBudg500-2040;fatty alcohol sulfate;kilogram;GLO;;20230;Manufacture of soap and detergents, cleaning and polishing preparations, pe;35300;Soap, cleaning preparations, perfumes and toilet preparations;Chemical;Chemical products
;15d8b2386c577db7fdc3b1152b55f2fc;market for nylon 6;SSP1-PkBudg500-2040;nylon 6;kilogram;RoW;;20130;Manufacture of plastics and synthetic rubber in primary forms;34700;Plastics in primary forms;PlastRub;Plastics & rubber products
;397615e871d2b0f4e7b09945fc07c4b4;market for wood chips, dry, measured as dry mass;SSP1-PkBudg500-2040;wood chips, dry, measured as dry mass;kilogram;RoW;;16210;Manufacture of veneer sheets and wood-based panels;31230;Wood in chips or particles;ProcBio;Wood, straw & cork
