;activity type;database;location;name;reference product;unit;code;Hazardous (kg);natural resources;Gallium;Coke;Fluorspar;Rare earth;Indium;Copper;Europium;Tantalum;Vanadium;Latex;Scandium;Phosphate rock;Carbondioxide (kg);Titanium;Palladium;Nickel;Tin;Gold;Recycling (kg);Hydrogen;Electricity;Total (kg);Borates;Antimony;Cement;Strontium;Zirconium;Erbium;Uranium;Landfill (m3);Lithium;Petroleum;Tungsten;Platinum;Dysprosium;Incineration (m3);Hazardous (m3);Gadolinium;Selenium;Radioactive (m3);Natural gas;Incineration (kg);Graphite;Bauxite;Composting (kg);Cerium;Coal(black);Lead;Zinc;Digestion (m3);Silver;Openburning (kg);Cadmium;human health;Helium;Rhodium;Landfill (kg);Holmium;Beryllium;Tellurium;Aluminium;Coal(brown);Cobalt;ecosystem quality;Digestion (kg);Vegetable oil;Total (m3);Sand;Silicon;Magnesium;Water;Chromium
a9656e711ea1a67be5afdc0c1e24a46d;market activity;ecoinvent-3.9.1-cutoff;GLO;market for selenium;selenium;kilogram;a9656e711ea1a67be5afdc0c1e24a46d;0.009877506884812088;0.3572512992809699;8.04247250997113e-13;1.1946473646189224;0.005449734712478258;0.00017960806583611913;5.6426122746530975e-09;1.1565850813445955;0.0;3.522209068348333e-06;0.0;4.2803859434165494e-05;0.0;0.012678528059773429;0.0;0.0027693082758668336;8.299708281696628e-09;-0.3634150783439159;0.0005247693223820441;3.0874247413719893e-07;0.3872447720792224;0.013171059416947562;14.859033939607318;8.07144748752622;4.6587054521671425e-05;-2.8152371052346425e-07;0.18731340059854865;1.1788555834765834e-05;4.1869489458139806e-14;0.0;6.069857504548788e-05;5.484674608984251e-10;1.601645153720325e-06;0.3279495876035145;0.0;5.065002553511523e-05;0.0;4.936207454565909e-09;3.836754410773954e-07;0.0;3.5990659166637443e-13;3.836754410773954e-07;0.6008124759774023;0.04248245089220431;1.6859985664882934e-05;0.055507049132567196;0.0002289588590456715;2.242386622983976e-15;1.472759535760497;0.001089692323161528;0.02117949164271283;0.0;5.372101714813176e-07;0.0050519809521073645;3.087579096698148e-10;7.879890937018469e-05;2.754248212573771e-06;4.874745847230779e-11;2.1990672220149707;0.0;0.0;4.471961518925875e-12;0.04863159270540357;0.5175062573657414;6.261396293067609e-07;8.06851247536445e-08;0.00015463904171651607;3.954843333245554e-05;0.03564904082422013;0.6760971710531466;0.00017293595222864311;0.007438269316659645;17.397322294155984;7.35683513106101e-06
a29e9b49ad04ac016ff07431b2f842ae;market activity;ecoinvent-3.9.1-cutoff;RoW;market for nylon 6-6;nylon 6-6;kilogram;a29e9b49ad04ac016ff07431b2f842ae;0.07653946081410187;0.9832167946673906;2.2329341059903977e-14;0.04832375854815374;2.256434867155512e-05;7.960979087702998e-07;1.5707273033252781e-10;0.00013132565014192262;0.0;3.4242547185802026e-08;0.0;2.3794139776635744e-08;0.0;8.144022748016251e-05;0.0;2.561532576932156e-05;7.97354578867322e-11;-0.0009246735197520114;1.203613374457071e-05;2.971580896734351e-09;0.0014745581398071213;2.130230166013792e-06;0.08736744633323329;0.9637363853534769;6.094011035264596e-07;-2.989690912268556e-10;0.06442048436123082;1.2593521506742897e-08;1.4155794692091047e-15;0.0;2.850706305151916e-07;2.5501702917867322e-12;9.427654173851907e-09;0.04714717986542765;0.0;4.125017426172479e-06;0.0;2.2951534051099317e-11;1.7502186761619282e-09;0.0;9.99254523414574e-15;1.7502186761619282e-09;0.004308022632610524;0.07800643802847582;2.0286410957794538e-07;0.0005701917171576928;1.952508781445103e-06;8.436873308771147e-17;0.014981900784860324;9.792662145054801e-05;4.143223321109063e-05;0.0;5.195817642128077e-09;0.0029199245921549283;1.369913080987491e-12;1.3957664379217091e-05;2.5350666441833186e-08;1.816022054668973e-13;0.4272166298518938;0.0;0.0;1.2416076503719446e-13;0.00045168746252370346;0.0028843580550254825;6.910018378438187e-08;3.186546668716736e-08;1.316897983770385e-06;1.9614157384936276e-07;0.00020377475721628055;0.0072385334525520515;2.284589335740623e-06;1.8311027380082164e-05;0.11921544278402324;1.0650009157806343e-07
f25b4ed397e8a0de8630025f4c4ae927;market activity;ecoinvent-3.9.1-cutoff;GLO;market for cyclohexane;cyclohexane;kilogram;f25b4ed397e8a0de8630025f4c4ae927;0.017161984087628382;0.6067573359028431;7.785110553812803e-14;0.19807500506165865;0.00011963883669846124;3.4107304622607976e-06;5.450296592591079e-10;0.00506645062152109;0.0;1.1835730447242575e-06;0.0;6.697298079701941e-07;0.0;0.0003873133298141734;0.0;8.645225770631697e-05;2.761836864296176e-09;-0.017377397222150183;6.793537275414269e-05;1.0349076786139967e-07;0.04623410068205749;0.14001834438987687;1.2858252767538336;1.0864828230671018;5.834355901948033e-06;-6.771980924573905e-09;0.034714826882106996;2.4087476071644495e-07;3.5151324011588153e-15;0.0;5.085691475868149e-06;4.4626020373588215e-11;1.140373248951525e-08;0.06428847006423784;0.0;1.7993055194581753e-05;0.0;4.016342082990266e-10;3.07102577902399e-08;0.0;3.4838945382715244e-14;3.07102577902399e-08;0.14637586824484417;0.022427143047160286;2.112554795776192e-06;0.0062293856501270915;5.105203359706709e-06;1.5365008663293838e-16;0.9590565914909404;8.9767804004537e-05;0.0008243658251961569;0.0;1.7617600797345905e-07;0.0013941470877209263;1.2437521158799542e-11;5.2953728287427414e-06;8.737569338131329e-07;4.042659103159502e-12;0.31943916855958654;0.0;0.0;4.3288571734713393e-13;0.005559734565726839;0.04505019218207891;9.974966438433932e-08;1.0537553368658078e-08;3.4364723293126694e-06;1.0842909748345652e-05;0.0021590257671731004;0.051502903177224724;2.2204516765949483e-05;0.00011263196874891892;5.003878177963136;6.545871791307606e-07
20624759f7a188d885855b620a3ec399;market activity;ecoinvent-3.9.1-cutoff;GLO;market for 1-butanol;1-butanol;kilogram;20624759f7a188d885855b620a3ec399;0.0148730862916176;0.6383384723615227;2.903740896307063e-13;0.4207383373801753;0.00674408433293855;0.00011838619326077971;2.0375811469895443e-09;0.007833448476554278;0.0;1.6189730342822321e-06;0.0;1.654910974177305e-06;0.0;0.005765404625043792;0.0;0.003356883431957743;3.810307037991756e-09;-0.026846677867191297;0.0001274984653776497;1.414810734097832e-07;0.07252317053728127;0.1082850694287157;8.45147619693262;1.6504650607475435;2.0258994631995782e-05;-1.7714593484371178e-08;0.04916677854497782;6.135771472480723e-07;1.5109808519069947e-14;0.0;3.8518113209068916e-05;3.339468079995683e-10;5.726908293865984e-08;0.6008038341361585;0.0;2.4594243439983455e-05;0.0;3.0055214586034396e-09;2.282953900552662e-07;0.0;1.2994455222277017e-13;2.282953900552662e-07;0.47337775428962103;0.022314644428873126;3.415277034650154e-06;0.01138351164278889;1.0837453336635243e-05;8.264338602187864e-16;1.4545859152250988;0.00019582054145573664;0.001804514041739496;0.0;2.4240325555802224e-07;0.0012938528786615928;6.614799558574395e-11;8.286161675305325e-06;1.220301936649704e-06;3.583780825782391e-11;0.4816172661997001;0.0;0.0;1.6146051519749775e-12;0.012815891357009584;0.2852510130235124;4.610778818570936e-07;1.670295086061937e-08;7.299403963367332e-06;2.8231503610973193e-05;0.0037170490194709657;0.11025836484300945;3.67531105194035e-05;0.0001734566285732932;10.40895593324959;1.4749300588762313e-06
1fbc88cded34f545b4ba4774e678480a;market activity;ecoinvent-3.9.1-cutoff;GLO;market for zucchini;zucchini;kilogram;1fbc88cded34f545b4ba4774e678480a;0.0026170022633481183;0.0307539119079041;2.450008904591352e-13;0.16545299224623908;5.199944474275275e-05;2.261604838906205e-06;1.8565135535694782e-09;0.0010183486988385266;0.0;9.376337488600923e-08;0.0;1.421480132556405e-06;0.0;0.004492549538656234;0.0;6.842285202284974e-05;2.1834446953897226e-10;-0.00388136403961547;3.3998661577065126e-05;8.15505455334763e-09;0.014373337718552308;6.543881462366551e-06;0.23546252636417075;1.7823123872844198;1.8806265749270865e-06;-3.620014622079632e-09;0.008915246146661289;1.3254178087911746e-07;1.3382158335882173e-13;0.0;7.842018906024864e-07;7.001889144420667e-12;1.110978195038178e-06;0.1035157583311379;0.0;1.0220457373656217e-05;0.0;6.301700621239655e-11;4.761565561769976e-09;0.0;1.0963971009046151e-13;4.761565561769976e-09;0.018912335056777946;0.14637009368020434;8.296332479486773e-07;0.0014814618391236155;0.1709923658856993;8.108186343544115e-15;0.055416719815716754;0.0005212368136918033;0.00046535570071808477;0.0;1.6022052150307462e-08;0.0003851171517042333;8.750866085367716e-12;8.555580984626391e-07;6.951598026567045e-08;6.039428024224208e-13;0.29834860357081494;0.0;0.0;1.3623105989824015e-12;0.0019234117099087207;0.013681025649904942;1.299698770890665e-07;2.836496790307746e-09;0.1155289740919574;1.2142668761440994e-06;0.0006273169822113693;0.015548783354438548;9.527711265853253e-06;3.082442068965357e-05;2.000271130453524;4.3609030228596004e-07
b8337295bf961d1c9857813ac3bd37fa;market activity;ecoinvent-3.9.1-cutoff;RoW;market for paper, melamine impregnated;paper, melamine impregnated;kilogram;b8337295bf961d1c9857813ac3bd37fa;0.09707769504221322;0.4704177164027792;3.5302423537180988e-12;7.105959238932742;0.005017353612858036;9.236843410302318e-05;2.4622578247016095e-08;0.016514032069842373;0.0;3.6065264991191015e-06;0.0;1.634872126170312e-06;0.0;0.005098155965084635;0.0;0.0025434043521497373;8.390915708609147e-09;-0.05936638606197528;0.00027413114589478523;3.1441979450160277e-07;0.14845152740268389;0.00018357918425007642;5.591834456364117;3.685182805721748;2.2630545905178103e-05;-2.9446299176687387e-08;0.10331042566417266;1.0352616445944177e-06;3.5808312712698753e-14;0.0;1.81151856319973e-05;1.6053251816392575e-10;3.716918320702522e-07;0.29781841376627016;0.0;9.660842796179494e-05;0.0;1.4447927531798686e-09;1.0947543152176066e-07;0.0;1.5798095569586378e-12;1.0947543152176066e-07;2.189591979187959;0.11501963080647501;6.908911278480457e-06;0.022611024212827152;0.0022207636016353676;1.981895985946985e-15;1.6225214087503774;0.00047391384873287685;0.0033253268125315923;0.0;5.565656223214599e-07;0.006574047849930226;1.4501576102312767e-10;1.0680820196542217e-05;2.663677402341896e-06;1.1540443493373764e-11;1.0956777850916999;0.0;0.0;1.9629669779705997e-11;0.026076963946271958;0.9813654882196666;7.750806359536017e-07;2.8615457138236867e-08;0.0015003378542370236;0.0003076677477354072;0.005703871619974467;0.30762429905430544;8.326534997419677e-05;0.000505969925264765;14.066422581273498;1.6584849335800534e-06
896ecbd1462243e51bae91e2a6f2c060;market activity;ecoinvent-3.9.1-cutoff;GLO;market for fatty alcohol sulfate;fatty alcohol sulfate;kilogram;896ecbd1462243e51bae91e2a6f2c060;0.007848815369600717;0.3269001140375967;4.806482679746006e-13;0.5295192965379624;0.000718788978319466;4.9515284777067626e-05;3.417514935519502e-09;0.012909723283338172;0.0;2.8543166770501174e-06;0.0;1.4093349697104268e-06;0.0;0.030685513499790994;0.0;0.0004220431717593258;6.658509045834309e-09;-0.044223272453296714;0.00017804606581986812;2.4937593014669253e-07;0.13344453228827213;0.004253392181583062;3.7666128700073918;3.219799404687238;7.589562357132332e-05;-5.0643913750072605e-08;0.06793184821186721;1.7023173574064457e-06;6.48439080343777e-14;0.0;1.4890684446020403e-05;1.3028951993129686e-10;1.9536395265308117e-06;0.17567748229855681;0.0;2.823368923345845e-05;0.0;1.172605752186616e-09;9.006970153667405e-08;0.0;2.1509365397596098e-13;9.006970153667405e-08;0.4120054623661552;0.04172411238364838;5.8329231094552315e-06;0.01700633663435117;1.160320792169689e-05;3.7837257188581866e-15;0.6431419798779663;0.0004300092957450364;0.004242441146172347;0.0;4.3005817373401246e-07;0.02020325721495349;4.157641732508661e-11;7.855630426362145e-06;2.1075320093006117e-06;1.254673853286735e-11;0.906291490583101;0.0;0.0;2.6726116326240352e-12;0.015623611646899693;0.14959679298519296;3.1842728691886433e-07;2.5748735564731705e-08;7.804560133651757e-06;8.855468672606072e-05;0.010333472594657632;0.12814731158816356;6.320031613669464e-05;0.0003736706058750153;15.82777987420344;2.9899927634566497e-06
bd9e5be72f1b2c9bb5ba7965ac995aa2;market activity;ecoinvent-3.9.1-cutoff;GLO;market for fibre cement facing tile;fibre cement facing tile;kilogram;bd9e5be72f1b2c9bb5ba7965ac995aa2;0.012820569838165916;0.08610782873454545;1.7764532343500122e-13;0.22940575496574708;0.0026317626931969327;4.691269084613223e-05;1.316661347104281e-09;0.005710184288535319;0.0;1.8355737788268345e-07;0.0;5.193463340433177e-07;0.0;0.0022920606075640653;0.0;0.008811799799646232;4.3191235108851704e-10;-0.010199601076079723;7.99027357703427e-05;1.5904780495649758e-08;0.1238290296070367;0.0001451354175718404;2.0816365288273233;2.6631146398955883;2.8385689322239968e-05;-6.674164885390145e-09;1.888979953161237;3.133954356190242e-07;7.176866403509628e-14;0.0;7.037293411716259e-06;6.227910742159174e-11;3.606685996340912e-08;0.16825287632808994;0.0;9.634585545653654e-06;0.0;5.605120015954896e-10;4.244160184061529e-08;0.0;7.94975957999177e-14;4.244160184061529e-08;0.13575389294373608;0.025739408808925196;2.4827967429666687e-06;0.01563896039568166;7.0569835614047195e-06;4.289186171169736e-15;0.3340358191927467;0.00015073144010399383;0.0007234417966940029;0.0;2.8159742805382235e-08;0.010784709118983694;2.1838994456979884e-11;2.951386951919808e-06;1.4325227771874323e-07;4.71668212635132e-12;0.883799665700269;0.0;0.0;9.877846016054563e-13;0.008406434948777079;0.06947099980638244;2.783790991115345e-07;7.353357533151743e-09;4.756971182523691e-06;5.7050010307960815e-05;0.005138754524333957;0.08898958962019808;2.4935276265874737e-05;0.00038334132337040406;5.386186237360084;6.0158610089263104e-06
146f99563cc78369845751a9b5591099;market activity;ecoinvent-3.9.1-cutoff;GLO;market for beryllium hydroxide;beryllium hydroxide;kilogram;146f99563cc78369845751a9b5591099;0.06658782328739413;6.148265673184861;3.4132728071442544e-12;9.534579014715476;0.0026006995896903575;0.00013774539788605415;2.3849579440633362e-08;0.11988956147775365;0.0;4.310619581555641e-06;0.0;9.524910298689511e-06;0.0;0.00473024411577921;0.0;0.001627456769252428;1.0195394505385296e-08;-0.18245830767652907;0.0011384258842263902;3.741998840641321e-07;1.359062975189036;0.0003802989235970498;72.66430226459744;18.18696275505989;0.00017379766455968105;-3.947196518761483e-07;0.608102205166597;1.4143406749696573e-05;8.815590085415572e-14;0.0;0.00039082718748337155;3.5459418191225703e-09;1.4947699520314687e-07;1.7020504256604876;0.0;0.0004857006085207442;0.0;3.191347835355258e-08;2.3552866814069997e-06;0.0;1.527464819958972e-12;2.3552866814069997e-06;8.575804967421856;0.14330190184593605;4.282919378561842e-05;0.12549119080031865;6.347296003417858e-05;4.2279566715491406e-15;5.49823298578815;0.008414954090318871;0.03984547371108749;0.0;6.79887881374919e-07;0.020190945644618537;5.341424731916888e-10;5.235554483861704e-05;3.392604902483651e-06;1.6749885038616548e-10;3.9777680685074612;0.0;0.0;1.8979268661746415e-11;0.11296955442847584;2.513530726606728;2.6902972298450732e-06;1.014657800541224e-07;4.271034664604992e-05;0.00011838695121619422;4.254268167039211;1.4400834683816226;0.00044323039771664745;0.001282970211175064;83.25834718036828;1.4101837197020579e-05
2a87c5320bbf968cb5d8bb333c28e0b5;market activity;ecoinvent-3.9.1-cutoff;GLO;market for liquid crystal display, unmounted;liquid crystal display, unmounted;kilogram;2a87c5320bbf968cb5d8bb333c28e0b5;2.828504932372874;4.474835707267278;5.847716979394902e-12;24.1516549943942;0.04113312794693856;0.0009092949735213051;6.420072420819055;1.0199072000699532;0.0;0.0016260961294024719;0.0;9.775368000903397e-05;0.0;0.24281394252184674;0.0;0.0058994178821993315;3.790809782006741e-06;-2.6406287227658356;0.017661809448084983;0.0004041816978112017;9.351730283166207;0.2391833745444002;251.19926007592778;117.73379540898236;0.020249309951151595;-3.5290931308118176e-06;8.474698303268388;0.00011714588689451078;0.005710471340792416;0.0;0.0009201997663794705;8.171630029596415e-09;1.7416518213235609e-06;3.374278188672575;0.0;0.007609224087965135;0.0;7.354467483262195e-08;5.568791753621066e-06;0.0;2.61689658805187e-12;5.568791753621066e-06;10.986160571480266;4.387329675129884;0.0004920435693422728;0.9969999000848045;0.0006766410742951277;0.0003464780381026407;26.04924600806175;0.013187551878773572;0.2735914470652975;0.0;0.0003640526736013946;0.17266955832193484;2.2474862658749713e-09;0.0002522787804972314;0.0034590398756446077;6.110195279089693e-10;23.389582975553616;0.0;0.0;3.251582802801192e-11;0.8983624325210706;7.988610454529356;1.774608269999411e-05;3.5988528772567857e-07;0.0004554196735301571;0.0005847292366614167;2.696820897541712;17.933082310269114;0.00953785458558559;0.012951961768863726;528.7353906452494;0.0006124603870332371
66ccd8d909f5a4bd880c84ffa7c5c549;market activity;ecoinvent-3.9.1-cutoff;RoW;market for particleboard, uncoated;particleboard, uncoated;cubic meter;66ccd8d909f5a4bd880c84ffa7c5c549;1.595773186892341;41.836896752293086;1.3605481097350642e-10;466.30689058787107;0.05933932342785486;0.0022338832880198617;9.51148517477561e-07;1.1688066942030841;0.0;0.00024287679526252952;0.0;0.0001558184558728396;0.0;0.15796640903730447;0.0;0.04659536035144903;5.661301656097689e-07;-7.173907411845849;0.048222268521558205;2.1141681829231932e-05;18.71331434140706;0.2682920808298236;849.1856185521353;903.4908996255447;0.002863297173956845;-3.981152029839226e-06;11.618380211317165;0.00013833880559174352;3.431753940874504e-12;0.0;0.0025727048365291804;2.2927822527244246e-08;3.059991927777224e-05;57.610658062363896;0.0;0.010021337186210911;0.0;2.0635041555711772e-07;1.5590838078900252e-05;0.0;6.088553394068547e-11;1.5590838078900252e-05;125.20594853905767;18.361133278221477;0.0006985053703552885;2.8843866876413466;4.694801152150494;1.9508102820297606e-13;146.92287582807066;0.10114105405027522;0.4576401305727833;0.0;3.704971055749714e-05;7.626117292657596;1.0886001277148116e-08;0.0016143061150071592;0.0001814289061837908;1.3492393176847178e-09;318.99093418426787;0.0;0.0;7.565234178716997e-10;4.681464389843323;25.1132416459345;0.00010226037576647348;5.187766447434935e-06;3.1783329039377133;0.15484515630005263;1.2158854293514112;30.459784983416192;0.007429438780304443;0.05999833926139207;1801.3242979428423;0.0002133836111354389
4fbd6e9e2910e3a6144191aa03019ba9;market activity;ecoinvent-3.9.1-cutoff;GLO;market for acetaldehyde;acetaldehyde;kilogram;4fbd6e9e2910e3a6144191aa03019ba9;0.012103480620117296;0.4484011668993597;7.516660593383409e-14;0.18053023796183737;0.0013231159054480158;2.383844144044812e-05;5.281933447805843e-10;0.005092612871451533;0.0;1.1503068100974051e-06;0.0;5.503262717789946e-07;0.0;0.0012060102896182848;0.0;0.0006738746999950298;2.691026451148865e-09;-0.016594647798076328;6.236421080925097e-05;1.0058402879018636e-07;0.04635276131475382;1.7298518632366e-05;3.21249867767564;1.121431585073255;8.957170752915231e-06;-8.012991494123971e-09;0.02931735085779814;2.811397554128875e-07;5.169690276139587e-15;0.0;1.2302284912078488e-05;1.0771475288744849e-10;1.4222907506569382e-08;0.059170084270046865;0.0;9.907544532606873e-06;0.0;9.694328361773464e-10;7.342850250259924e-08;0.0;3.363761195979903e-14;7.342850250259924e-08;0.1615746041390539;0.024168957358654132;2.034652772761898e-06;0.006328599129421416;4.266577901959819e-06;2.540028624635878e-16;0.49365405481747954;8.733318789807683e-05;0.0009109023183711006;0.0;1.7120181414303852e-07;0.0069612351145015555;2.657432445350788e-11;4.0547540127552825e-06;8.577409876604412e-07;9.494921926459345e-12;0.30792308207516395;0.0;0.0;4.179587419510845e-13;0.006081783438688494;0.10328230061379944;1.270045322051855e-07;8.438341015048092e-09;2.8698761199893634e-06;1.0827857193302638e-05;0.0011755692919028266;0.04892683089045093;2.145820060611551e-05;8.931187317946353e-05;3.5100544939103475;5.969868866825292e-07
37b5e0e6258403a9cf1878d298a4ef87;market activity;ecoinvent-3.9.1-cutoff;GLO;market for charcoal;charcoal;kilogram;37b5e0e6258403a9cf1878d298a4ef87;0.0022455606220701026;0.02159748629668043;1.6814466011673786e-13;0.08375771385936383;3.504975780042245e-05;1.1070380823407885e-06;2.4278078930587915e-09;0.00026363326358825093;0.0;4.060966113832271e-08;0.0;1.0140372796021778e-07;0.0;0.002567594782611114;0.0;3.228288757391387e-05;9.902392134819295e-11;-0.001874569025941319;1.588628477150386e-05;3.5199079516724697e-09;0.041789986931778954;3.201901579753443e-06;0.422493997548943;0.7025700244462969;9.133897727800269e-05;-1.3769834636819003e-09;0.0031584881619763708;4.9327837234028825e-08;1.1179239857330399e-12;0.0;1.5168966423311072e-06;1.3477983241446123e-11;3.10862264398321e-08;0.06675880894502785;0.0;6.545196369346414e-06;0.0;1.2130185670442533e-10;9.142404754867726e-09;0.0;7.524597871424113e-14;9.142404754867726e-09;0.016037584239412074;0.002567944129387308;3.0737293841027946e-07;0.0007441135240550266;3.242344961297213e-05;6.782630979923914e-14;0.21587987600645905;9.305700920973089e-05;0.00013525163726255273;0.0;6.441282927803408e-09;7.181926724524667e-05;8.013456079262005e-12;4.87283768758036e-06;3.144634892425748e-08;1.3973798966727457e-12;0.2411142188290088;0.0;0.0;9.349568167285183e-13;0.000729421317165321;0.06803516659753414;9.43363708183634e-08;2.5673525415414934e-08;2.191096649000779e-05;0.0008165018168923789;0.0005035687663146886;0.007717900862398541;3.7298605472708386e-06;2.0471256666400055e-05;0.8321658125840918;4.2861704202655983e-07
3e30c3faf44cedb720e45de628f4ece8;market activity;ecoinvent-3.9.1-cutoff;GLO;market for bauxite;bauxite;kilogram;3e30c3faf44cedb720e45de628f4ece8;0.00018252256058615395;0.013119032073719766;2.1205105743451694e-15;0.009281026854016109;2.631477644794857e-06;1.1877497000701503e-07;1.4854018958139284e-11;1.8384058035841668e-05;0.0;3.739790176056455e-09;0.0;2.556981868428766e-07;0.0;5.2578665783453586e-05;0.0;8.279182722655935e-06;8.731136013105446e-12;-0.00024094763294143153;2.5529461480251737e-06;3.2563949622272406e-10;0.0009030614858544124;2.676928739774806e-07;0.015597392905251289;0.013575863024043105;5.273944457973287e-07;-1.4818864493924686e-10;0.0004223797539306874;5.160030448811368e-09;8.004278333089572e-17;0.0;5.4337078865711166e-08;4.853277462082976e-13;3.8810156682629886e-10;0.013233751886613273;0.0;6.607237253125678e-07;0.0;4.367949987072696e-12;3.2952658268845255e-10;0.0;9.489441617100568e-16;3.2952658268845255e-10;0.0009249617172421808;0.0002371413385701946;6.049300959939781e-08;0.00016165884673810505;1.2703234168018566e-06;4.6430953387629865e-18;0.0020795131365703382;1.1129465321001856e-06;2.2500092553826736e-05;0.0;5.874677477236983e-10;1.2611655247532077e-05;1.8605077872790417e-13;1.0653891152887424e-07;2.8050630774591533e-09;3.654364761857751e-14;0.0037827691354266604;0.0;0.0;1.1790953189072258e-14;0.00014561719766260835;0.0004834508998561956;9.416022565114373e-09;2.0559449732615144e-10;8.581928836213973e-07;3.792455194474392e-08;3.555740804393059e-05;0.0008634281395784895;7.425080041314661e-07;2.310437671974637e-06;0.021795245421431124;6.829684932684278e-09
402b50678a81bfca099c4660c2055d45;market activity;ecoinvent-3.9.1-cutoff;GLO;market for intral;intral;kilogram;402b50678a81bfca099c4660c2055d45;0.00038199076871554827;0.006859453732435175;1.4261858114720372e-14;0.025342348502649586;6.010203839677655e-06;2.946409753938561e-07;1.0342722870791475e-10;6.634876053461666e-05;0.0;9.604623310838428e-09;0.0;3.6771049563461905e-07;0.0;8.1302314155299e-05;0.0;1.962526578739947e-05;2.3175238554854762e-11;-0.0007241971673065199;7.946104867609713e-06;8.364918121015837e-10;0.0006505367976543311;6.959949447064055e-07;0.16717535276461243;0.049495927611144144;1.4372478597917654e-06;-1.8438155841592985e-10;0.0008676886686936901;6.547971052395615e-09;3.661935258833657e-15;0.0;7.747641473846846e-07;6.7288877883070895e-12;1.2867001389796127e-09;0.021870647862883508;0.0;8.87601508126392e-07;0.0;6.055999385482296e-11;4.59489693777712e-09;0.0;6.382286962789781e-15;4.59489693777712e-09;0.005366710769187695;0.00041786934203535714;1.0753922614555485e-07;0.00026091718503263743;1.9274429653449278e-06;2.2140945797830688e-16;0.020439203147563784;8.40248742405032e-06;2.205886647579501e-05;0.0;1.475984765966862e-09;1.179572641225304e-05;1.5800424832331074e-12;3.624967517196109e-07;7.705229763757918e-09;7.553224497430709e-13;0.022064137513097146;0.0;0.0;7.930208104328251e-14;0.00023885951507170925;0.0059864013128766;1.5373893497678733e-08;5.168870689213836e-10;1.301876696867429e-06;4.924158297206438e-07;0.00010466585021108872;0.0018689282637789331;1.260052540513887e-06;7.452525573163026e-06;0.16206042895987344;3.315017273060985e-08
32e6fd05c8b157b17ce0e2dbd39b818a;market activity;ecoinvent-3.9.1-cutoff;GLO;market for lemon;lemon;kilogram;32e6fd05c8b157b17ce0e2dbd39b818a;0.0014169620304292437;0.029195587157710957;2.0893719708153597e-13;0.14914247059068764;0.00014111080517159027;3.452469012589407e-06;1.5185555852022329e-09;0.0010743219212626775;0.0;1.475168887562918e-07;0.0;5.083414321323211e-07;0.0;0.030310582471699613;0.0;6.1002338541323335e-05;3.403261410455526e-10;-0.0049408700439014545;2.9744363398128553e-05;1.2726207278612573e-08;0.012120984242584348;4.47617519252046e-05;0.4404000110333993;2.480470426464006;6.401787048076826e-05;-1.0170701410787408e-08;0.009475064439978743;3.3974821861824363e-07;5.663026767207394e-14;0.0;1.2845472094761786e-06;1.1567587209618417e-11;0.000291571593092413;0.08259639394152442;0.0;8.543764420252518e-06;0.0;1.0410829135045897e-10;7.899946340682398e-09;0.0;9.350094063823039e-14;7.899946340682398e-09;0.03203449254361618;0.18692115661981418;2.3709465590940372e-06;0.002053966943482817;0.17099232418320257;3.423895493514304e-15;0.06347028384556266;0.00020909645129379512;0.0008314438909733458;0.0;2.911618297646566e-08;0.03059857210076836;9.565716211377282e-12;1.5250277895351424e-06;1.090694150124633e-07;9.057459057512779e-13;0.49233579666304206;0.0;0.0;1.1617809126017324e-12;0.00196284296618478;0.017551752625620178;1.1601510006871898e-07;6.242730060682349e-09;0.11552894868724292;1.1796064365475085e-06;0.0007299059586787747;0.018130999992178015;2.807387430161195e-05;5.4402295729557804e-05;1.3090293437367033;1.0642278847972798e-06
e5e39733e93e6d0dd9f39ac6ebfdc76b;market activity;ecoinvent-3.9.1-cutoff;GLO;market for sodium nitrate;sodium nitrate;kilogram;e5e39733e93e6d0dd9f39ac6ebfdc76b;0.0051841036454533945;0.25347689612957736;1.3287267633377927e-12;2.7046363075804334;0.0005619587276605095;1.4114043227113428e-05;9.264217116812931e-09;0.02061972005693941;0.0;4.8339257342954925e-06;0.0;1.2975953697068252e-06;0.0;0.0010542753448250313;0.0;0.00034510623709615583;1.1277433233717534e-08;-0.0682376203214447;0.0002430401842102704;4.225221707794741e-07;0.18394009205498654;3.6597218503065795e-05;6.139922116729016;3.721883338398575;2.4124952265966295e-05;-2.7081892657457017e-08;0.09768426763744194;9.78637784056021e-07;1.3338977200550519e-14;0.0;2.40224164427927e-05;2.1108936333953827e-10;3.714453670626794e-08;0.16517725154947174;0.0;7.180011389487192e-05;0.0;1.8998043880112207e-09;1.507299101895855e-07;0.0;5.94615051597504e-13;1.507299101895855e-07;0.9945595235291053;0.022873903934729368;7.876839738159038e-06;0.02322827101443138;1.143919361634578e-05;5.663729345634334e-16;0.9749466013418497;0.0002879451123598791;0.003296471524193971;0.0;7.232583176967674e-07;0.002132972866661215;8.564905483713485e-11;8.458384171270277e-06;3.5711723487795217e-06;1.8727234022842136e-11;1.022335510128087;0.0;0.0;7.388293770910097e-12;0.020533213846427246;0.19755315677677598;3.0963144817048096e-07;1.7781874287865103e-08;7.690854961276379e-06;1.964428451826173e-05;0.019828818835545603;0.21239446060807932;8.545010305119268e-05;0.0003520674172192106;10.440960077238067;2.209419975707329e-06
