activity type;database;name;production amount;code;unit;reference product;location;ISIC_num;ISIC_name;CPC_num;CPC_name;prod_category;prod_sub_category
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for solvent, organic;;864c358f9f6012bc0f8fb9d6ace2c973;kilogram;solvent, organic;GLO;20000;Manufacture of chemicals and chemical products;34100;Basic organic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for polyurethane adhesive;;f95b0de84efbef07f3073375a5ab6aec;kilogram;polyurethane adhesive;GLO;20290;Manufacture of other chemical products n.e.c.;35499;Other chemical products n.e.c.;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for magnesium, for reuse in zirconium sponge production;;1e0c92ec6f6b2ce9c2e18d118fd8e3c6;kilogram;magnesium, for reuse in zirconium sponge production;RoW;24200;Manufacture of basic precious and other non-ferrous metals;41601;Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];MetalAlloy;Basic metals & alloys, their semi-finished products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for diode, glass-, for surface-mounting;;29c306102280b9bf885699654fdfb2f8;kilogram;diode, glass-, for surface-mounting;GLO;26100;Manufacture of electronic components and boards;47150;"Diodes, transistors and similar semi-conductor devices; photosensitive semi-conductor devices; light emitting […]";MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for anhydrite rock;;52c103094f78261cac6950c1be1b9c48;kilogram;anhydrite rock;RoW;8100;Quarrying of stone, sand and clay;15200;"Gypsum; anhydrite; limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of[…]";OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for acetaldehyde;;4fbd6e9e2910e3a6144191aa03019ba9;kilogram;acetaldehyde;GLO;20110;Manufacture of basic chemicals;34170;Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for ethoxylated alcohol (AE7);;9f5d213ee7d8a03752aaf531fa1a7bcd;kilogram;ethoxylated alcohol (AE7);RoW;20230;Manufacture of soap and detergents, cleaning and polishing preparations, pe;35300;Soap, cleaning preparations, perfumes and toilet preparations;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for alfalfa-grass silage;;01d59f12e272b87bf58589cdb975fe97;kilogram;alfalfa-grass silage;GLO;1190;Growing of other non-perennial crops;1912;Alfalfa for forage and silage;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for steel, low-alloyed, hot rolled;;a0bd454544d5b0919de48edec5c458e7;kilogram;steel, low-alloyed, hot rolled;GLO;24100;Manufacture of basic iron and steel;41210;Flat-rolled products of steel, not further worked than hot-rolled;MetalAlloy;Basic metals & alloys, their semi-finished products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for n-olefins;;04681bb9fe28b4408facb1d721820cd0;kilogram;n-olefins;GLO;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for cobalt oxide;;070bf7de73f37c62735c67e93b246a47;kilogram;cobalt oxide;GLO;7290;Mining of other non-ferrous metal ores;41601;Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];MetalAlloy;Basic metals & alloys, their semi-finished products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for beryllium;;491549b2f0cee302298eaf61bdce8ae0;kilogram;beryllium;GLO;24200;Manufacture of basic precious and other non-ferrous metals;41601;Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];MetalAlloy;Basic metals & alloys, their semi-finished products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for glyphosate;;7b62e459ae2e302a703a92dd474a8342;kilogram;glyphosate;GLO;20210;Manufacture of pesticides and other agrochemical products;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for harvester;;5b671f1f77fa1bfbc7e9421a8b0a8f3a;kilogram;harvester;GLO;28210;Manufacture of agricultural and forestry machinery;44100;Agricultural or forestry machinery and parts thereof;MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for lutetium oxide;;3caae3d36292eedb0cb6f566e9a27753;kilogram;lutetium oxide;GLO;7290;Mining of other non-ferrous metal ores;34290;Compounds of rare earth metals, of yttrium or of scandium;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for cauliflower;;e18dd11508581be292c91e65ec64a81a;kilogram;cauliflower;GLO;1130;Growing of vegetables and melons, roots and tubers;1213;Cauliflowers and broccoli;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for lanthanum-cerium oxide;;7d3d427debf6a6a6fbf97ae9d7aea22a;kilogram;lanthanum-cerium oxide;GLO;7290;Mining of other non-ferrous metal ores;34290;Compounds of rare earth metals, of yttrium or of scandium;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for barley grain, feed;;86195da4fafcdfd13d423ada96fefb6c;kilogram;barley grain, feed;GLO;10800;Manufacture of prepared animal feeds;23319;Preparations used in animal feeding n.e.c.;ProcBio;Food & beverages, animal feed
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for palm date, organic;;f707f43892f41e66ff76720e71589834;kilogram;palm date, organic;GLO;1220;Growing of tropical and subtropical fruits;1314;Dates;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sulfate pulp, bleached;;eafb61b99c47a75b3a2d5328ea30f96f;kilogram;sulfate pulp, bleached;RoW;17010;Manufacture of pulp, paper and paperboard;32112;Chemical wood pulp, other than dissolving grades;ProcBio;Pulp & paper
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for potato;;b9a9237cc25ac3cfe4585e3135427e1f;kilogram;potato;GLO;1130;Growing of vegetables and melons, roots and tubers;1510;Potatoes;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for chlorpropham;;bc7a7bbf74c818ce0aa239c5d5e063b2;kilogram;chlorpropham;GLO;20110;Manufacture of basic chemicals;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for energy and auxilliary inputs, metal working machine;;1dba3337588170fba8f1e1b5d72192ec;kilogram;energy and auxilliary inputs, metal working machine;RoW;25900;"Manufacture of other fabricated metal products; metalworking service activit";44210;"Machine-tools for working metal; machine-tools for working any material by laser or similar process";MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for cathode, NMC111, for Li-ion battery;;e2be1da48c213a0c616931857eb3981c;kilogram;cathode, NMC111, for Li-ion battery;RoW;27200;Manufacture of batteries and accumulators;46430;Parts of primary cells, primary batteries and electric accumulators (including separators);MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for polyvinylfluoride, dispersion;;2c4cb0dd151eb24f9cdbf4d04cc32939;kilogram;polyvinylfluoride, dispersion;GLO;20130;Manufacture of plastics and synthetic rubber in primary forms;34730;Polymers of vinyl chloride or other halogenated olefins, in primary forms;PlastRub;Plastics & rubber products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for dipropylene glycol monomethyl ether;;7592b4a2772014f8073ad0482d43d879;kilogram;dipropylene glycol monomethyl ether;RoW;20110;Manufacture of basic chemicals;34170;Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphona[…];Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for fraction 8 from naphtha separation;;3b91748385324727cd119199cb5e2c75;kilogram;fraction 8 from naphtha separation;GLO;19200;Manufacture of refined petroleum products;34100;Basic organic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for peat;;de9fc23e0086760d29ef234de23e8f44;kilogram;peat;RoW;8920;Extraction of peat;11050;Peat;OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for phosgene, liquid;;85e0369591f9007f1380c2d4a944fe6f;kilogram;phosgene, liquid;RoW;20110;Manufacture of basic chemicals;34000;Basic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for polyacrylamide;;3de927f96c53ca0ac446a2af1c0f5ef6;kilogram;polyacrylamide;GLO;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for EDTA, ethylenediaminetetraacetic acid;;19a251c8ac9718ebb7d278134b06ed10;kilogram;EDTA, ethylenediaminetetraacetic acid;GLO;20110;Manufacture of basic chemicals;34000;Basic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for fava bean;;2fe8a059a9f3b3a2bd6e668957e9d0ca;kilogram;fava bean;GLO;1110;Growing of cereals (except rice), leguminous crops and oil seeds;1243;Broad beans and horse beans, green;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for breadcrumbs;;93a0b463d0e162f06a7483226ccc337a;kilogram;breadcrumbs;GLO;10610;Manufacture of grain mill products;23180;Mixes and doughs for the preparation of bakers' wares;ProcBio;Food & beverages, animal feed
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for shale;;9e5c4ba091bbe4d075b90ca91eac6c5a;kilogram;shale;GLO;8100;Quarrying of stone, sand and clay;15000;Stone, sand and clay;OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for paris market carrot;;8150058aa52dc9152a0f1df740fd96bd;kilogram;paris market carrot;GLO;1130;Growing of vegetables and melons, roots and tubers;1251;Carrots and turnips;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for frozen fish sticks, hake;;17ce6f33882f71849efa24d4fa8b9bce;kilogram;frozen fish sticks, hake;GLO;10750;Manufacture of prepared meals and dishes;21223;Fish meat, whether or not minced, frozen;ProcBio;Food & beverages, animal feed
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for activated bentonite;;939a96525f6c241f329c8397e5304955;kilogram;activated bentonite;GLO;20110;Manufacture of basic chemicals;15400;Clays;OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for epoxy resin insulator, Al2O3;;14529c122914fc14ef7444a94b8d5958;kilogram;epoxy resin insulator, Al2O3;GLO;20130;Manufacture of plastics and synthetic rubber in primary forms;34740;"Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl es[…]";PlastRub;Plastics & rubber products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for cobwork;;ca82b9c0317b2e80e548f66a998c2b99;kilogram;cobwork;GLO;23920;Manufacture of clay building materials;37330;Refractory cements, mortars, concretes and similar compositions n.e.c.;GlasNonMetal;Glass & other non-metallic products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for lime;;a17031f63bd3ea4270184c9e2c49572a;kilogram;lime;RoW;8100;Quarrying of stone, sand and clay;16100;Chemical and fertilizer minerals;OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for ethoxylated alcohol (AE>20);;3119c8c7b8b5adeb6cf3a23587735d68;kilogram;ethoxylated alcohol (AE>20);GLO;20230;Manufacture of soap and detergents, cleaning and polishing preparations, pe;35310;Organic surface active agents, except soap;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for alpha-naphthol;;0a29c7d429543126bc2480b74aeb6f3a;kilogram;alpha-naphthol;GLO;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for tetraethyl orthosilicate;;5b3cd1ed6a23c57209658541ffd2c82d;kilogram;tetraethyl orthosilicate;GLO;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sawnwood, board, hardwood, dried (u=20%), planed;;18be3c05a471b6752fdf3a05b3246a31;cubic meter;sawnwood, board, hardwood, dried (u=20%), planed;RoW;16100;Sawmilling and planing of wood;31102;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of non-coniferous wood;ProcBio;Wood, straw & cork
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for chlorine dioxide;;ae4a4b286baf64e432ec0ac447f8bb19;kilogram;chlorine dioxide;RoW;20110;Manufacture of basic chemicals;34110;Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for seed-cotton, organic;;2d43cda80e788dec50a7901210a1686b;kilogram;seed-cotton, organic;GLO;1160;Growing of fibre crops;1921;Cotton, whether or not ginned;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for petroleum;;c7cf571e5175aa5d01e44a386009bcec;kilogram;petroleum;RoW;46610;Wholesale of solid, liquid and gaseous fuels and related products;12010;Petroleum oils and oils obtained from bituminous minerals, crude;OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sodium borates;;de03d27ded836711c700f636845168d5;kilogram;sodium borates;GLO;8910;Mining of chemical and fertilizer minerals;16190;Other chemical minerals;OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for carbon disulfide;;8c3f424f308fea51a15db8431bbd4d3a;kilogram;carbon disulfide;GLO;20110;Manufacture of basic chemicals;34231;"Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sawlog and veneer log, hardwood, measured as solid wood under bark;;993e8ec377dbbcf4d690e4c58bc1d71b;cubic meter;sawlog and veneer log, hardwood, measured as solid wood under bark;RoW;2200;Logging;3100;Wood in the rough;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for nitrogen, liquid;;2ba127601085d3c181813d9d3c33b22a;kilogram;nitrogen, liquid;RoW;20110;Manufacture of basic chemicals;34210;"Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for lubricating oil;;d83acfba43458f2b1ace32123e313f79;kilogram;lubricating oil;RoW;19200;Manufacture of refined petroleum products;33380;Lubricants;OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sodium hydroxide, without water, in 50% solution state;;2f298d6798217ca204f60bdc1efe8ea1;kilogram;sodium hydroxide, without water, in 50% solution state;GLO;20110;Manufacture of basic chemicals;34231;"Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for pitch despergents, in paper production;;aebc8c6782d3f8c3fc83d0a512ad38f0;kilogram;pitch despergents, in paper production;RoW;20110;Manufacture of basic chemicals;34000;Basic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for allyl chloride;;21d0989c13226374f700264a51796945;kilogram;allyl chloride;RoW;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for cobalt carbonate;;6b5fbd50873691cd0c8e02114baa15a7;kilogram;cobalt carbonate;GLO;7290;Mining of other non-ferrous metal ores;41601;Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];MetalAlloy;Basic metals & alloys, their semi-finished products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sodium dichromate;;ae99303d22e45cb01f75b74d40883bd1;kilogram;sodium dichromate;GLO;20110;Manufacture of basic chemicals;34250;"Salts of oxometallic or peroxometallic acids; colloidal precious metals and compounds thereof; inorganic and o[…]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for metallization paste, back side, aluminium;;96782bcc5da89a1352eedf220a38708d;kilogram;metallization paste, back side, aluminium;RoW;20290;Manufacture of other chemical products n.e.c.;35499;Other chemical products n.e.c.;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for chickpea;;8d51cd9b4fcdd6da75aa3cdb199e2f31;kilogram;chickpea;GLO;1110;Growing of cereals (except rice), leguminous crops and oil seeds;1703;Chick peas, dry;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for dimethyl ether;;28e8902c28c9c699e5c871a3f829e68e;kilogram;dimethyl ether;RoW;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for bamboo pole;;864dbb3e6898839ec94cbf2b56660bf8;kilogram;bamboo pole;RoW;16200;Manufacture of products of wood, cork, straw and plaiting materials;31212;Wood, continuously shaped along any of its edges or faces (including strips and friezes for parquet flooring, […];ProcBio;Wood, straw & cork
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for battery cell, Li-ion, LTO;1.0;eaaa5e0985434f13833cd9830a494bcc;kilogram;battery cell, Li-ion, LTO;GLO;-1;missing;-1;missing;;
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for integrated circuit, memory type;;cb8530747b22cf413b4a58bb4b8cdaa9;kilogram;integrated circuit, memory type;GLO;26100;Manufacture of electronic components and boards;47160;Electronic integrated circuits;MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for printed wiring board, for power supply unit, desktop computer, Pb free;;dbf27bde9584b9ffff2fbfd00d5936a1;kilogram;printed wiring board, for power supply unit, desktop computer, Pb free;GLO;26100;Manufacture of electronic components and boards;47160;Electronic integrated circuits;MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for dimethyl sulfide;;fbed425482ee773fb5e2910f71d8141e;kilogram;dimethyl sulfide;GLO;20110;Manufacture of basic chemicals;34160;"Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.; nucleic acids an[…]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for petrol;;d89413861dbb415dba2cac4249be76ea;kilogram;petrol;World;19200;Manufacture of refined petroleum products;33300;"Petroleum oils and oils obtained from bituminous materials, other than crude; preparations n.e.c. containing by […]";OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for glued solid timber;;45f75757913743e095a46550e2b5c82c;cubic meter;glued solid timber;RoW;16210;Manufacture of veneer sheets and wood-based panels;31411;Plywood consisting solely of sheets, of coniferous wood;ProcBio;Wood, straw & cork
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for phosphorus pentachloride;;36f82a3bf8b75b019a64306fc3d7781d;kilogram;phosphorus pentachloride;GLO;20110;Manufacture of basic chemicals;34231;"Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for lime, hydrated, loose weight;;16df20c480f88cb7a2f27a335a2c5f04;kilogram;lime, hydrated, loose weight;RoW;23940;Manufacture of cement, lime and plaster;37420;Quicklime, slaked lime and hydraulic lime;GlasNonMetal;Glass & other non-metallic products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for compressed air, 1000 kPa gauge;;ad5289e37c6d90f742c5f33e78facdf9;cubic meter;compressed air, 1000 kPa gauge;RoW;20110;Manufacture of basic chemicals;34250;"Salts of oxometallic or peroxometallic acids; colloidal precious metals and compounds thereof; inorganic and o[…]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for gold;;36312a62a043eb8374d232cf30167c22;kilogram;gold;GLO;7290;Mining of other non-ferrous metal ores;41320;Gold (including gold plated with platinum), unwrought or in semi-manufactured forms, or in powder form;MetalAlloy;Basic metals & alloys, their semi-finished products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for compressed air, 1200 kPa gauge;;080869ab88c992462a1ae7991fb6e977;cubic meter;compressed air, 1200 kPa gauge;RoW;20110;Manufacture of basic chemicals;34250;"Salts of oxometallic or peroxometallic acids; colloidal precious metals and compounds thereof; inorganic and o[…]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for supplementary cementitious materials;;d7c279bf726f3a5b8df611c3193c5761;kilogram;supplementary cementitious materials;RoW;23940;Manufacture of cement, lime and plaster;15000;Stone, sand and clay;OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for bulk lead-zinc concentrate;;5a52a1c5d59aaeff01a5b3923eae40ad;kilogram;bulk lead-zinc concentrate;GLO;7290;Mining of other non-ferrous metal ores;14290;Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for clover seed, Swiss integrated production, for sowing;;9ff8d96e7a110669df02491af311d934;kilogram;clover seed, Swiss integrated production, for sowing;GLO;1640;Seed processing for propagation;1919;Forage products, n.e.c.;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for lean concrete;;f090c0ac622e3fbbee68f5eb2b704d04;cubic meter;lean concrete;RoW;23950;Manufacture of articles of concrete, cement and plaster;37540;Tiles, flagstones, bricks and similar articles, of cement, concrete or artificial stone;GlasNonMetal;Glass & other non-metallic products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for helium;;612a9183c7bac2685fb87a699974c8aa;kilogram;helium;GLO;20110;Manufacture of basic chemicals;34231;"Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for compressed air, 600 kPa gauge;;93126600401aae69a9a67a39be326607;cubic meter;compressed air, 600 kPa gauge;RoW;20110;Manufacture of basic chemicals;34250;"Salts of oxometallic or peroxometallic acids; colloidal precious metals and compounds thereof; inorganic and o[…]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for biomethane, high pressure;;4f192c25752e78ad78f492c8ca819a65;cubic meter;biomethane, high pressure;RoW;35200;"Manufacture of gas; distribution of gaseous fuels through mains";17200;Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons;OreMinFuel;Ores, minerals & fuels
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for wheat flour;;0982a449d98739d5d61cb7d81bf9cc36;kilogram;wheat flour;RoW;10610;Manufacture of grain mill products;23110;Wheat and meslin flour;ProcBio;Food & beverages, animal feed
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for methane sulfonic acid;;6899ab5c07e1107a0e7887b2b6c28dd5;kilogram;methane sulfonic acid;GLO;20110;Manufacture of basic chemicals;34160;"Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.; nucleic acids an[…]";Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for sewage sludge, dried;;ee00cbb70fdbb040f04ef43047405a93;kilogram;sewage sludge, dried;RoW;23940;Manufacture of cement, lime and plaster;39920;Sewage sludge;AgriForeAnim;Agricultural & forestry products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for ferroniobium, 66% Nb;;e7e751b79636caff3689880ed4426e1b;kilogram;ferroniobium, 66% Nb;GLO;24100;Manufacture of basic iron and steel;41115;Other ferro-alloys;MetalAlloy;Basic metals & alloys, their semi-finished products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for anionic resin;;f86de72e793c7df9e804fb9815a52029;kilogram;anionic resin;RoW;20130;Manufacture of plastics and synthetic rubber in primary forms;34790;"Other plastics in primary forms; ion exchangers";PlastRub;Plastics & rubber products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for benzoic-compound;;2dc320a6b483c0f5868d3dc222dd2de6;kilogram;benzoic-compound;GLO;20210;Manufacture of pesticides and other agrochemical products;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for foaming agent;;739b62a416c112e2b66a6454e0ada1b5;kilogram;foaming agent;GLO;20230;Manufacture of soap and detergents, cleaning and polishing preparations, pe;35300;Soap, cleaning preparations, perfumes and toilet preparations;Chemical;Chemical products
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for transistor, surface-mounted;;b94a53eea3e5b0f0e33b1ade4ec901f4;kilogram;transistor, surface-mounted;GLO;26100;Manufacture of electronic components and boards;47150;"Diodes, transistors and similar semi-conductor devices; photosensitive semi-conductor devices; light emitting […]";MachElecTrans;Metal/electronic equipments & parts
;ei_cutoff_3.9_remind_SSP1-PkBudg500_2050 2025-09-04;market for flyash brick;;3b068c79e45729bbb6199825acd0cc98;kilogram;flyash brick;RoW;23950;Manufacture of articles of concrete, cement and plaster;37310;Bricks, blocks, tiles and other ceramic goods of siliceous earths;GlasNonMetal;Glass & other non-metallic products
